File.......:  600eis 397h - JAN,10.2015

System.....:  
Potential..:  0.000V
Current....:  1.8349uA
Temperature:  -0.8+-0.1C
Time.......:  10:21:03 - 10:23:28
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   53
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      2.0000e+05       4.8600e+00        3.1418e-01        0.999           0.0
   2      1.5917e+05       4.8911e+00        1.7864e-01        0.999           1.0
   3      1.2668e+05       4.9287e+00        5.1305e-02        1.000           1.7
   4      1.0082e+05       4.9606e+00       -4.5216e-02        1.000           2.4
   5      8.0237e+04       4.9934e+00       -1.1591e-01        1.000           2.8
   6      6.3857e+04       5.0438e+00       -1.9266e-01        0.999           3.2
   7      5.0821e+04       5.0862e+00       -2.5271e-01        1.000           3.7
   8      4.0447e+04       5.1424e+00       -3.1598e-01        1.000           4.1
   9      3.2190e+04       5.1972e+00       -3.5469e-01        0.999           4.5
  10      2.5619e+04       5.2654e+00       -4.3110e-01        0.999           4.9
  11      2.0389e+04       5.3385e+00       -4.7633e-01        1.000           5.3
  12      1.6227e+04       5.4229e+00       -5.3123e-01        0.999           5.8
  13      1.2914e+04       5.4981e+00       -5.9210e-01        1.000           6.2
  14      1.0278e+04       5.5909e+00       -6.2239e-01        1.000           6.6
  15      8.1797e+03       5.6796e+00       -6.7759e-01        1.000           7.1
  16      6.5099e+03       5.7924e+00       -7.1882e-01        0.999           7.5
  17      5.1809e+03       5.8936e+00       -7.8096e-01        0.999           7.9
  18      4.1233e+03       6.0124e+00       -8.2848e-01        0.999           8.3
  19      3.2816e+03       6.1397e+00       -8.7542e-01        1.000           8.8
  20      2.6117e+03       6.2783e+00       -9.2335e-01        1.000           9.2
  21      2.0785e+03       6.4188e+00       -9.7352e-01        1.000           9.6
  22      1.6542e+03       6.5613e+00       -1.0278e+00        1.000          10.0
  23      1.3165e+03       6.7246e+00       -1.0647e+00        0.999          10.5
  24      1.0478e+03       6.9002e+00       -1.0972e+00        0.999          11.2
  25      8.3387e+02       7.0576e+00       -1.1427e+00        0.999          11.8
  26      6.6364e+02       7.2348e+00       -1.1928e+00        0.999          12.2
  27      5.2816e+02       7.4117e+00       -1.2260e+00        1.000          12.7
  28      4.2034e+02       7.5962e+00       -1.2628e+00        0.999          13.1
  29      3.3453e+02       7.7809e+00       -1.3032e+00        1.000          13.5
  30      2.6624e+02       7.9844e+00       -1.3354e+00        1.000          14.0
  31      2.1189e+02       8.1811e+00       -1.3764e+00        1.000          14.4
  32      1.6864e+02       8.3907e+00       -1.4011e+00        1.000          14.8
  33      1.3421e+02       8.6075e+00       -1.4395e+00        1.000          15.2
  34      1.0681e+02       8.8279e+00       -1.4676e+00        1.000          15.7
  35      8.5008e+01       9.0578e+00       -1.4946e+00        1.000          16.1
  36      6.7654e+01       9.2918e+00       -1.5184e+00        1.000          16.6
  37      5.3524e+01       9.5389e+00       -1.5192e+00        1.000          17.9
  38      4.1896e+01       9.7958e+00       -1.5364e+00        1.000          19.4
  39      3.2409e+01       1.0073e+01       -1.5284e+00        1.000          20.6
  40      2.4746e+01       1.0361e+01       -1.5026e+00        1.000          21.8
  41      1.8624e+01       1.0660e+01       -1.4501e+00        1.000          23.1
  42      1.3792e+01       1.0958e+01       -1.3752e+00        1.000          24.5
  43      1.0031e+01       1.1248e+01       -1.2586e+00        1.000          26.1
  44      7.1499e+00       1.1506e+01       -1.1047e+00        1.000          27.9
  45      4.9825e+00       1.1719e+01       -9.1709e-01        1.000          30.2
  46      3.3858e+00       1.1860e+01       -7.2043e-01        1.000          32.9
  47      2.2374e+00       1.1916e+01       -5.2681e-01        1.000          36.3
  48      1.4343e+00       1.1907e+01       -3.5380e-01        1.000          41.7
  49      8.9031e-01       1.1867e+01       -2.2726e-01        1.000          48.5
  50      5.3506e-01       1.1864e+01       -1.4205e-01        1.000          58.4
  51      3.1211e-01       1.2053e+01       -9.1644e-02        1.000          73.4
  52      1.7783e-01       1.2400e+01       -5.7230e-02        1.000          97.9
  53      1.0000e-01       1.2008e+01       -3.6421e-02        1.000         133.8

