File.......:  600eis 520h - JAN,15.2015

System.....:  
Potential..:  0.000V
Current....:  -1.7645uA
Temperature:  -0.7+-0.1C
Time.......:  14:43:24 - 14:45:47
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   53
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      2.0000e+05       5.0096e+00        2.6828e-01        0.999           0.0
   2      1.5917e+05       5.0288e+00        1.4379e-01        0.999           1.0
   3      1.2668e+05       5.0610e+00        4.9297e-02        0.999           1.5
   4      1.0082e+05       5.0979e+00       -3.8988e-02        0.999           1.9
   5      8.0237e+04       5.1351e+00       -1.1394e-01        0.999           2.3
   6      6.3857e+04       5.1756e+00       -1.9017e-01        1.000           2.7
   7      5.0821e+04       5.2257e+00       -2.5554e-01        1.000           3.2
   8      4.0447e+04       5.2801e+00       -3.1756e-01        1.000           3.6
   9      3.2190e+04       5.3385e+00       -3.7090e-01        0.999           4.0
  10      2.5619e+04       5.4031e+00       -4.2845e-01        1.000           4.4
  11      2.0389e+04       5.4696e+00       -4.8503e-01        1.000           4.8
  12      1.6227e+04       5.5514e+00       -5.3298e-01        1.000           5.3
  13      1.2914e+04       5.6323e+00       -5.8260e-01        1.000           5.7
  14      1.0278e+04       5.7199e+00       -6.3785e-01        1.000           6.1
  15      8.1797e+03       5.8148e+00       -6.7620e-01        1.000           6.6
  16      6.5099e+03       5.9107e+00       -7.3064e-01        1.000           7.0
  17      5.1809e+03       6.0228e+00       -7.8802e-01        1.000           7.4
  18      4.1233e+03       6.1432e+00       -8.4015e-01        1.000           7.8
  19      3.2816e+03       6.2702e+00       -8.9004e-01        1.000           8.3
  20      2.6117e+03       6.4030e+00       -9.4108e-01        1.000           8.7
  21      2.0785e+03       6.5424e+00       -9.8908e-01        0.999           9.1
  22      1.6542e+03       6.6801e+00       -1.0397e+00        1.000           9.5
  23      1.3165e+03       6.8497e+00       -1.0830e+00        1.000           9.9
  24      1.0478e+03       7.0218e+00       -1.1291e+00        1.000          10.4
  25      8.3387e+02       7.1697e+00       -1.1693e+00        1.000          10.8
  26      6.6364e+02       7.3386e+00       -1.2106e+00        1.000          11.2
  27      5.2816e+02       7.5223e+00       -1.2528e+00        1.000          11.7
  28      4.2034e+02       7.7042e+00       -1.2918e+00        1.000          12.1
  29      3.3453e+02       7.8930e+00       -1.3285e+00        1.000          12.5
  30      2.6624e+02       8.0811e+00       -1.3676e+00        1.000          12.9
  31      2.1189e+02       8.2769e+00       -1.4004e+00        0.999          13.3
  32      1.6864e+02       8.4823e+00       -1.4398e+00        1.000          13.8
  33      1.3421e+02       8.6964e+00       -1.4800e+00        1.000          14.2
  34      1.0681e+02       8.9124e+00       -1.5146e+00        1.000          14.6
  35      8.5008e+01       9.1350e+00       -1.5461e+00        0.999          15.1
  36      6.7654e+01       9.3628e+00       -1.5777e+00        1.000          15.6
  37      5.3524e+01       9.5843e+00       -1.5971e+00        1.000          16.8
  38      4.1896e+01       9.8331e+00       -1.6120e+00        1.000          18.4
  39      3.2409e+01       1.0100e+01       -1.6207e+00        1.000          19.5
  40      2.4746e+01       1.0381e+01       -1.6147e+00        1.000          20.7
  41      1.8624e+01       1.0683e+01       -1.5878e+00        1.000          22.0
  42      1.3792e+01       1.0998e+01       -1.5406e+00        1.000          23.4
  43      1.0031e+01       1.1320e+01       -1.4537e+00        1.000          25.0
  44      7.1499e+00       1.1631e+01       -1.3213e+00        1.000          26.8
  45      4.9825e+00       1.1930e+01       -1.1472e+00        1.000          29.1
  46      3.3858e+00       1.2185e+01       -9.4039e-01        1.000          31.7
  47      2.2374e+00       1.2377e+01       -7.1715e-01        1.000          35.1
  48      1.4343e+00       1.2487e+01       -5.0469e-01        1.000          40.6
  49      8.9031e-01       1.2619e+01       -3.3768e-01        1.000          47.4
  50      5.3506e-01       1.2757e+01       -2.1831e-01        1.000          57.3
  51      3.1211e-01       1.3107e+01       -1.4325e-01        1.000          72.3
  52      1.7783e-01       1.2917e+01       -7.3780e-02        0.999          96.7
  53      1.0000e-01       1.2793e+01       -5.6309e-02        0.999         132.6

