File.......:  600eis 326h - JAN,07.2015

System.....:  
Potential..:  0.000V
Current....:  -303.58nA
Temperature:  -0.8+-0.0C
Time.......:  12:07:20 - 12:09:45
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   53
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      2.0000e+05       4.3239e+00        4.0950e-01        1.000           0.0
   2      1.5917e+05       4.3410e+00        2.6517e-01        1.000           1.3
   3      1.2668e+05       4.3669e+00        1.4786e-01        1.000           1.7
   4      1.0082e+05       4.3935e+00        4.2327e-02        1.000           2.1
   5      8.0237e+04       4.4238e+00       -4.6093e-02        1.000           2.5
   6      6.3857e+04       4.4612e+00       -1.1998e-01        1.000           3.0
   7      5.0821e+04       4.5044e+00       -1.9392e-01        1.000           3.4
   8      4.0447e+04       4.5535e+00       -2.5116e-01        1.000           3.8
   9      3.2190e+04       4.6052e+00       -3.0840e-01        0.999           4.3
  10      2.5619e+04       4.6594e+00       -3.6423e-01        1.000           4.7
  11      2.0389e+04       4.7240e+00       -4.1355e-01        1.000           5.1
  12      1.6227e+04       4.7914e+00       -4.6160e-01        1.000           5.5
  13      1.2914e+04       4.8649e+00       -5.0667e-01        1.000           6.0
  14      1.0278e+04       4.9441e+00       -5.5240e-01        1.000           6.4
  15      8.1797e+03       5.0293e+00       -5.9946e-01        1.000           6.8
  16      6.5099e+03       5.1215e+00       -6.4287e-01        1.000           7.2
  17      5.1809e+03       5.2184e+00       -6.8722e-01        1.000           7.7
  18      4.1233e+03       5.3249e+00       -7.3123e-01        0.999           8.1
  19      3.2816e+03       5.4362e+00       -7.7539e-01        1.000           8.5
  20      2.6117e+03       5.5560e+00       -8.1584e-01        1.000           9.0
  21      2.0785e+03       5.6809e+00       -8.5580e-01        0.999           9.4
  22      1.6542e+03       5.8124e+00       -8.9321e-01        0.999           9.8
  23      1.3165e+03       5.9486e+00       -9.2865e-01        1.000          10.2
  24      1.0478e+03       6.0914e+00       -9.6405e-01        1.000          10.7
  25      8.3387e+02       6.2396e+00       -9.9769e-01        0.999          11.1
  26      6.6364e+02       6.3923e+00       -1.0292e+00        0.999          11.5
  27      5.2816e+02       6.5496e+00       -1.0568e+00        0.999          12.0
  28      4.2034e+02       6.7216e+00       -1.0861e+00        0.999          12.6
  29      3.3453e+02       6.8893e+00       -1.1119e+00        0.999          13.3
  30      2.6624e+02       7.0606e+00       -1.1360e+00        0.999          13.7
  31      2.1189e+02       7.2362e+00       -1.1572e+00        0.999          14.2
  32      1.6864e+02       7.4166e+00       -1.1756e+00        0.999          14.6
  33      1.3421e+02       7.6016e+00       -1.1895e+00        0.999          15.0
  34      1.0681e+02       7.7902e+00       -1.1985e+00        0.999          15.4
  35      8.5008e+01       7.9821e+00       -1.2006e+00        0.999          15.9
  36      6.7654e+01       8.1769e+00       -1.1976e+00        0.999          16.4
  37      5.3524e+01       8.3830e+00       -1.1850e+00        0.999          17.6
  38      4.1896e+01       8.5921e+00       -1.1581e+00        1.000          19.2
  39      3.2409e+01       8.8076e+00       -1.1200e+00        1.000          20.3
  40      2.4746e+01       9.0282e+00       -1.0653e+00        0.999          21.5
  41      1.8624e+01       9.2493e+00       -9.9109e-01        1.000          22.8
  42      1.3792e+01       9.4566e+00       -9.0168e-01        1.000          24.3
  43      1.0031e+01       9.6577e+00       -7.9358e-01        1.000          25.9
  44      7.1499e+00       9.8387e+00       -6.6837e-01        1.000          27.7
  45      4.9825e+00       9.9949e+00       -5.3608e-01        1.000          29.9
  46      3.3858e+00       1.0132e+01       -4.1315e-01        1.000          32.6
  47      2.2374e+00       1.0241e+01       -3.0115e-01        1.000          36.0
  48      1.4343e+00       1.0348e+01       -2.0651e-01        1.000          41.4
  49      8.9031e-01       1.0387e+01       -1.3295e-01        1.000          48.3
  50      5.3506e-01       1.0259e+01       -7.8731e-02        1.000          58.2
  51      3.1211e-01       1.0043e+01       -4.7104e-02        1.000          73.2
  52      1.7783e-01       1.0119e+01       -3.3015e-02        1.000          97.6
  53      1.0000e-01       1.0313e+01       -1.1838e-02        1.000         133.5

