File.......:  600eis 1121h - FEB,09.2015

System.....:  
Potential..:  0.000V
Current....:  -15.496uA
Temperature:  -0.7+-0.1C
Time.......:  19:18:11 - 19:20:35
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   53
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      2.0000e+05       5.0019e+00        2.5946e-01        1.000           0.0
   2      1.5917e+05       5.0135e+00        1.3991e-01        1.000           0.9
   3      1.2668e+05       5.0515e+00        4.3754e-02        1.000           1.4
   4      1.0082e+05       5.0790e+00       -4.5293e-02        1.000           1.8
   5      8.0237e+04       5.1165e+00       -1.1952e-01        1.000           2.2
   6      6.3857e+04       5.1627e+00       -1.9493e-01        0.999           2.7
   7      5.0821e+04       5.2103e+00       -2.5480e-01        1.000           3.1
   8      4.0447e+04       5.2716e+00       -3.1322e-01        0.999           3.5
   9      3.2190e+04       5.3223e+00       -3.6709e-01        1.000           3.9
  10      2.5619e+04       5.3862e+00       -4.2548e-01        1.000           4.4
  11      2.0389e+04       5.4602e+00       -4.7945e-01        1.000           4.8
  12      1.6227e+04       5.5409e+00       -5.3506e-01        0.998           5.2
  13      1.2914e+04       5.6201e+00       -5.7765e-01        1.000           5.7
  14      1.0278e+04       5.7133e+00       -6.3339e-01        0.999           6.1
  15      8.1797e+03       5.8035e+00       -6.8141e-01        1.000           6.5
  16      6.5099e+03       5.9099e+00       -7.3183e-01        1.000           7.0
  17      5.1809e+03       6.0213e+00       -7.8271e-01        1.000           7.4
  18      4.1233e+03       6.1389e+00       -8.3641e-01        0.999           7.8
  19      3.2816e+03       6.2679e+00       -8.9512e-01        1.000           8.3
  20      2.6117e+03       6.4064e+00       -9.4669e-01        1.000           8.7
  21      2.0785e+03       6.5552e+00       -9.9679e-01        1.000           9.1
  22      1.6542e+03       6.7016e+00       -1.0443e+00        1.000           9.6
  23      1.3165e+03       6.8808e+00       -1.0987e+00        1.000          10.2
  24      1.0478e+03       7.0617e+00       -1.1574e+00        1.000          10.9
  25      8.3387e+02       7.2329e+00       -1.1992e+00        1.000          11.3
  26      6.6364e+02       7.4032e+00       -1.2449e+00        1.000          11.8
  27      5.2816e+02       7.6001e+00       -1.2877e+00        0.999          12.2
  28      4.2034e+02       7.7929e+00       -1.3357e+00        0.999          12.6
  29      3.3453e+02       7.9864e+00       -1.3813e+00        1.000          13.1
  30      2.6624e+02       8.2007e+00       -1.4252e+00        1.000          13.5
  31      2.1189e+02       8.4218e+00       -1.4770e+00        0.999          13.9
  32      1.6864e+02       8.6274e+00       -1.5197e+00        1.000          14.4
  33      1.3421e+02       8.8572e+00       -1.5745e+00        1.000          14.8
  34      1.0681e+02       9.0924e+00       -1.6246e+00        0.999          15.2
  35      8.5008e+01       9.3374e+00       -1.6868e+00        0.999          15.7
  36      6.7654e+01       9.5904e+00       -1.7289e+00        0.999          16.2
  37      5.3524e+01       9.9143e+00       -1.8500e+00        0.999          17.5
  38      4.1896e+01       1.0135e+01       -1.8616e+00        1.000          19.0
  39      3.2409e+01       1.0483e+01       -1.9083e+00        1.000          20.2
  40      2.4746e+01       1.0833e+01       -1.9820e+00        0.996          21.4
  41      1.8624e+01       1.1223e+01       -2.0299e+00        0.999          22.7
  42      1.3792e+01       1.1649e+01       -2.0851e+00        0.999          24.1
  43      1.0031e+01       1.2132e+01       -2.1099e+00        1.000          25.7
  44      7.1499e+00       1.2665e+01       -2.0841e+00        1.000          27.6
  45      4.9825e+00       1.3228e+01       -1.9962e+00        1.000          29.8
  46      3.3858e+00       1.3784e+01       -1.8164e+00        1.000          32.5
  47      2.2374e+00       1.4262e+01       -1.5317e+00        1.000          35.9
  48      1.4343e+00       1.4579e+01       -1.1622e+00        1.000          41.3
  49      8.9031e-01       1.4675e+01       -7.9448e-01        1.000          48.1
  50      5.3506e-01       1.4624e+01       -5.0063e-01        0.999          58.1
  51      3.1211e-01       1.4680e+01       -3.0771e-01        1.000          73.0
  52      1.7783e-01       1.5124e+01       -1.9779e-01        1.000          97.5
  53      1.0000e-01       1.4689e+01       -1.0058e-01        0.999         133.4

