File.......:  600eis 616h - JAN,19.2015

System.....:  
Potential..:  -0.001V
Current....:  -17.983uA
Temperature:  -0.8+-0.1C
Time.......:  14:38:06 - 14:40:31
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   53
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      2.0000e+05       4.8846e+00        3.5112e-01        0.999           0.0
   2      1.5917e+05       4.9096e+00        2.1250e-01        0.999           1.0
   3      1.2668e+05       4.9315e+00        1.1081e-01        0.999           1.5
   4      1.0082e+05       4.9787e+00        1.5503e-03        0.999           1.9
   5      8.0237e+04       5.0136e+00       -8.5839e-02        0.999           2.3
   6      6.3857e+04       5.0671e+00       -1.6125e-01        0.999           2.7
   7      5.0821e+04       5.1052e+00       -2.2777e-01        0.999           3.2
   8      4.0447e+04       5.1573e+00       -2.9606e-01        0.999           3.6
   9      3.2190e+04       5.2173e+00       -3.5126e-01        0.999           4.0
  10      2.5619e+04       5.2849e+00       -4.0913e-01        1.000           4.4
  11      2.0389e+04       5.3581e+00       -4.6763e-01        0.999           4.8
  12      1.6227e+04       5.4368e+00       -5.2488e-01        0.999           5.5
  13      1.2914e+04       5.5077e+00       -5.6588e-01        1.000           6.2
  14      1.0278e+04       5.5981e+00       -6.1797e-01        1.000           6.6
  15      8.1797e+03       5.6929e+00       -6.6696e-01        1.000           7.1
  16      6.5099e+03       5.8055e+00       -7.1848e-01        1.000           7.5
  17      5.1809e+03       5.9095e+00       -7.6817e-01        1.000           7.9
  18      4.1233e+03       6.0259e+00       -8.2156e-01        1.000           8.3
  19      3.2816e+03       6.1571e+00       -8.7234e-01        1.000           8.8
  20      2.6117e+03       6.2938e+00       -9.2221e-01        1.000           9.2
  21      2.0785e+03       6.4333e+00       -9.7107e-01        0.999           9.6
  22      1.6542e+03       6.5872e+00       -1.0094e+00        0.999          10.1
  23      1.3165e+03       6.7445e+00       -1.0685e+00        1.000          10.5
  24      1.0478e+03       6.9107e+00       -1.1232e+00        0.999          11.2
  25      8.3387e+02       7.0908e+00       -1.1578e+00        0.999          11.8
  26      6.6364e+02       7.2764e+00       -1.1940e+00        0.999          12.3
  27      5.2816e+02       7.4574e+00       -1.2454e+00        0.999          12.7
  28      4.2034e+02       7.6512e+00       -1.2900e+00        1.000          13.1
  29      3.3453e+02       7.8448e+00       -1.3250e+00        0.999          13.5
  30      2.6624e+02       8.0517e+00       -1.3664e+00        0.999          14.0
  31      2.1189e+02       8.2679e+00       -1.4060e+00        0.999          14.4
  32      1.6864e+02       8.4667e+00       -1.4468e+00        0.999          14.8
  33      1.3421e+02       8.6977e+00       -1.4891e+00        0.999          15.2
  34      1.0681e+02       8.9275e+00       -1.5283e+00        0.999          15.7
  35      8.5008e+01       9.1615e+00       -1.5648e+00        0.999          16.1
  36      6.7654e+01       9.4021e+00       -1.5995e+00        0.999          16.6
  37      5.3524e+01       9.7026e+00       -1.6366e+00        0.999          17.9
  38      4.1896e+01       9.9533e+00       -1.6457e+00        0.999          19.5
  39      3.2409e+01       1.0257e+01       -1.6793e+00        0.999          20.6
  40      2.4746e+01       1.0580e+01       -1.6840e+00        0.998          21.8
  41      1.8624e+01       1.0928e+01       -1.6685e+00        0.999          23.1
  42      1.3792e+01       1.1292e+01       -1.6359e+00        1.000          24.5
  43      1.0031e+01       1.1672e+01       -1.5636e+00        1.000          26.1
  44      7.1499e+00       1.2058e+01       -1.4458e+00        1.000          27.9
  45      4.9825e+00       1.2424e+01       -1.2756e+00        1.000          30.1
  46      3.3858e+00       1.2714e+01       -1.0579e+00        1.000          32.8
  47      2.2374e+00       1.2902e+01       -8.1248e-01        1.000          36.2
  48      1.4343e+00       1.2989e+01       -5.6955e-01        1.000          41.6
  49      8.9031e-01       1.2943e+01       -3.6888e-01        1.000          48.5
  50      5.3506e-01       1.2807e+01       -2.2467e-01        1.000          58.4
  51      3.1211e-01       1.2813e+01       -1.3882e-01        1.000          73.4
  52      1.7783e-01       1.3199e+01       -9.0590e-02        0.999          97.8
  53      1.0000e-01       1.2757e+01       -4.1939e-02        1.000         133.7

