File.......:  600eis 544h - JAN,16.2015

System.....:  
Potential..:  0.000V
Current....:  -1.9262uA
Temperature:  -0.8+-0.1C
Time.......:  14:32:29 - 14:34:53
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   53
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      2.0000e+05       4.9660e+00        2.6963e-01        0.999           0.0
   2      1.5917e+05       4.9963e+00        1.3953e-01        0.999           1.0
   3      1.2668e+05       5.0257e+00        5.3914e-02        0.999           1.5
   4      1.0082e+05       5.0569e+00       -3.8877e-02        1.000           1.9
   5      8.0237e+04       5.0799e+00       -1.1402e-01        1.000           2.3
   6      6.3857e+04       5.1310e+00       -1.8534e-01        0.999           2.7
   7      5.0821e+04       5.1836e+00       -2.4945e-01        0.999           3.2
   8      4.0447e+04       5.2334e+00       -3.1764e-01        0.999           3.6
   9      3.2190e+04       5.2806e+00       -3.7497e-01        0.999           4.3
  10      2.5619e+04       5.3311e+00       -4.2656e-01        0.999           4.9
  11      2.0389e+04       5.4174e+00       -4.7688e-01        0.999           5.4
  12      1.6227e+04       5.4884e+00       -5.3231e-01        1.000           5.8
  13      1.2914e+04       5.5698e+00       -5.6945e-01        0.999           6.2
  14      1.0278e+04       5.6600e+00       -6.2943e-01        1.000           6.6
  15      8.1797e+03       5.7401e+00       -6.8062e-01        0.999           7.1
  16      6.5099e+03       5.8431e+00       -7.3285e-01        0.999           7.5
  17      5.1809e+03       5.9551e+00       -7.7989e-01        1.000           7.9
  18      4.1233e+03       6.0711e+00       -8.2712e-01        0.999           8.3
  19      3.2816e+03       6.1943e+00       -8.8281e-01        0.999           8.8
  20      2.6117e+03       6.3213e+00       -9.3044e-01        1.000           9.2
  21      2.0785e+03       6.4591e+00       -9.7991e-01        0.999           9.6
  22      1.6542e+03       6.5948e+00       -1.0175e+00        1.000          10.1
  23      1.3165e+03       6.7671e+00       -1.0737e+00        0.999          10.7
  24      1.0478e+03       6.9393e+00       -1.1109e+00        1.000          11.4
  25      8.3387e+02       7.0971e+00       -1.1585e+00        1.000          11.8
  26      6.6364e+02       7.2615e+00       -1.2020e+00        0.999          12.2
  27      5.2816e+02       7.4412e+00       -1.2419e+00        1.000          12.7
  28      4.2034e+02       7.6266e+00       -1.2819e+00        0.999          13.1
  29      3.3453e+02       7.8131e+00       -1.3235e+00        1.000          13.5
  30      2.6624e+02       8.0050e+00       -1.3582e+00        1.000          13.9
  31      2.1189e+02       8.2018e+00       -1.3972e+00        1.000          14.4
  32      1.6864e+02       8.4071e+00       -1.4341e+00        1.000          14.8
  33      1.3421e+02       8.6180e+00       -1.4721e+00        1.000          15.2
  34      1.0681e+02       8.8360e+00       -1.5085e+00        1.000          15.6
  35      8.5008e+01       9.0610e+00       -1.5427e+00        1.000          16.1
  36      6.7654e+01       9.2919e+00       -1.5795e+00        1.000          16.6
  37      5.3524e+01       9.5296e+00       -1.6040e+00        1.000          17.8
  38      4.1896e+01       9.7853e+00       -1.6250e+00        1.000          19.4
  39      3.2409e+01       1.0063e+01       -1.6410e+00        1.000          20.5
  40      2.4746e+01       1.0367e+01       -1.6448e+00        1.000          21.7
  41      1.8624e+01       1.0692e+01       -1.6292e+00        1.000          23.0
  42      1.3792e+01       1.1031e+01       -1.5933e+00        1.000          24.4
  43      1.0031e+01       1.1387e+01       -1.5183e+00        1.000          26.0
  44      7.1499e+00       1.1741e+01       -1.3968e+00        1.000          27.8
  45      4.9825e+00       1.2081e+01       -1.2248e+00        1.000          30.0
  46      3.3858e+00       1.2369e+01       -1.0148e+00        1.000          32.7
  47      2.2374e+00       1.2598e+01       -7.8288e-01        1.000          36.1
  48      1.4343e+00       1.2731e+01       -5.5486e-01        1.000          41.5
  49      8.9031e-01       1.2873e+01       -3.7041e-01        1.000          48.4
  50      5.3506e-01       1.3046e+01       -2.4286e-01        1.000          58.3
  51      3.1211e-01       1.3227e+01       -1.5137e-01        1.000          73.2
  52      1.7783e-01       1.2849e+01       -7.9303e-02        0.999          97.7
  53      1.0000e-01       1.3027e+01       -6.0248e-02        0.999         133.6

