File.......:  620eis 0h - DEC,24.2014

System.....:  
Potential..:  0.000V
Current....:  -20.886uA
Temperature:  -0.7+-0.1C
Time.......:  20:12:39 - 20:15:04
Comment....:  
              
              
              
              
              
Impedance samples

Lines:   53
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      2.0000e+05       4.2951e+00        3.7883e-01        0.997           0.0
   2      1.5917e+05       4.3130e+00        2.5185e-01        1.000           1.3
   3      1.2668e+05       4.3306e+00        1.5159e-01        1.000           1.7
   4      1.0082e+05       4.3465e+00        4.9320e-02        0.998           2.1
   5      8.0237e+04       4.4007e+00       -2.3264e-02        0.999           2.6
   6      6.3857e+04       4.4292e+00       -1.0894e-01        1.000           3.0
   7      5.0821e+04       4.4844e+00       -1.5895e-01        0.997           3.4
   8      4.0447e+04       4.4988e+00       -2.0769e-01        0.997           3.9
   9      3.2190e+04       4.5676e+00       -2.9328e-01        1.000           4.3
  10      2.5619e+04       4.6308e+00       -3.6044e-01        0.999           4.7
  11      2.0389e+04       4.6885e+00       -4.0544e-01        0.999           5.2
  12      1.6227e+04       4.7745e+00       -4.6628e-01        0.999           5.6
  13      1.2914e+04       4.8385e+00       -5.0538e-01        0.999           6.1
  14      1.0278e+04       4.9022e+00       -5.4252e-01        1.000           6.5
  15      8.1797e+03       5.0199e+00       -5.8870e-01        0.999           6.9
  16      6.5099e+03       5.0934e+00       -6.4313e-01        1.000           7.4
  17      5.1809e+03       5.2008e+00       -6.8849e-01        0.999           7.8
  18      4.1233e+03       5.3140e+00       -7.3869e-01        0.999           8.2
  19      3.2816e+03       5.4297e+00       -7.7899e-01        0.999           8.7
  20      2.6117e+03       5.5507e+00       -8.1359e-01        1.000           9.1
  21      2.0785e+03       5.6834e+00       -8.5457e-01        1.000           9.5
  22      1.6542e+03       5.8012e+00       -8.9785e-01        1.000          10.0
  23      1.3165e+03       5.9538e+00       -9.2576e-01        1.000          10.4
  24      1.0478e+03       6.1091e+00       -9.6859e-01        1.000          10.8
  25      8.3387e+02       6.2502e+00       -9.8766e-01        1.000          11.3
  26      6.6364e+02       6.3954e+00       -1.0048e+00        1.000          11.7
  27      5.2816e+02       6.5540e+00       -1.0347e+00        1.000          12.1
  28      4.2034e+02       6.7262e+00       -1.0617e+00        1.000          12.8
  29      3.3453e+02       6.8816e+00       -1.0836e+00        1.000          13.5
  30      2.6624e+02       7.0591e+00       -1.1078e+00        1.000          13.9
  31      2.1189e+02       7.2317e+00       -1.1183e+00        0.999          14.3
  32      1.6864e+02       7.4150e+00       -1.1421e+00        1.000          14.8
  33      1.3421e+02       7.5997e+00       -1.1503e+00        1.000          15.2
  34      1.0681e+02       7.7882e+00       -1.1521e+00        1.000          15.6
  35      8.5008e+01       7.9754e+00       -1.1514e+00        1.000          16.1
  36      6.7654e+01       8.1658e+00       -1.1352e+00        1.000          16.6
  37      5.3524e+01       8.3629e+00       -1.1251e+00        1.000          17.8
  38      4.1896e+01       8.5603e+00       -1.0703e+00        1.000          19.4
  39      3.2409e+01       8.7578e+00       -1.0072e+00        1.000          20.6
  40      2.4746e+01       8.9398e+00       -9.2440e-01        0.999          21.8
  41      1.8624e+01       9.1026e+00       -8.2128e-01        1.000          23.1
  42      1.3792e+01       9.2377e+00       -7.0837e-01        1.000          24.5
  43      1.0031e+01       9.3367e+00       -5.8395e-01        1.000          26.1
  44      7.1499e+00       9.3870e+00       -4.5536e-01        1.000          28.0
  45      4.9825e+00       9.3880e+00       -3.3866e-01        1.000          30.2
  46      3.3858e+00       9.3503e+00       -2.4225e-01        1.000          32.9
  47      2.2374e+00       9.2946e+00       -1.6656e-01        1.000          36.3
  48      1.4343e+00       9.2483e+00       -1.0732e-01        1.000          41.7
  49      8.9031e-01       9.1524e+00       -6.5209e-02        1.000          48.5
  50      5.3506e-01       9.2131e+00       -4.4344e-02        1.000          58.4
  51      3.1211e-01       9.5029e+00       -3.0394e-02        1.000          73.4
  52      1.7783e-01       9.5408e+00       -1.1977e-02        0.999          97.9
  53      1.0000e-01       9.2611e+00       -1.7874e-02        1.000         133.7

