File.......:  600eis 831h - JAN,28.2015

System.....:  
Potential..:  0.000V
Current....:  13.341uA
Temperature:  -0.7+-0.1C
Time.......:  15:04:30 - 15:06:55
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   53
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      2.0000e+05       4.9162e+00        3.3316e-01        0.999           0.0
   2      1.5917e+05       4.9398e+00        2.0337e-01        0.999           1.1
   3      1.2668e+05       4.9680e+00        9.2289e-02        0.999           1.5
   4      1.0082e+05       4.9993e+00       -6.3586e-03        1.000           1.9
   5      8.0237e+04       5.0332e+00       -8.7428e-02        0.999           2.4
   6      6.3857e+04       5.0700e+00       -1.6291e-01        0.999           2.9
   7      5.0821e+04       5.1152e+00       -2.3086e-01        0.999           3.3
   8      4.0447e+04       5.1650e+00       -2.9292e-01        0.999           3.7
   9      3.2190e+04       5.2185e+00       -3.4842e-01        0.999           4.2
  10      2.5619e+04       5.2822e+00       -4.0640e-01        1.000           4.6
  11      2.0389e+04       5.3474e+00       -4.5818e-01        1.000           5.1
  12      1.6227e+04       5.4186e+00       -5.0877e-01        1.000           5.5
  13      1.2914e+04       5.4908e+00       -5.5889e-01        1.000           6.0
  14      1.0278e+04       5.5765e+00       -6.0899e-01        1.000           6.4
  15      8.1797e+03       5.6663e+00       -6.6140e-01        1.000           6.8
  16      6.5099e+03       5.7659e+00       -7.1215e-01        1.000           7.3
  17      5.1809e+03       5.8713e+00       -7.6386e-01        1.000           7.7
  18      4.1233e+03       5.9845e+00       -8.1577e-01        1.000           8.2
  19      3.2816e+03       6.1068e+00       -8.6703e-01        1.000           8.6
  20      2.6117e+03       6.2375e+00       -9.1813e-01        1.000           9.0
  21      2.0785e+03       6.3749e+00       -9.6777e-01        1.000           9.7
  22      1.6542e+03       6.5226e+00       -1.0153e+00        1.000          10.2
  23      1.3165e+03       6.6756e+00       -1.0620e+00        0.999          10.8
  24      1.0478e+03       6.8359e+00       -1.1072e+00        1.000          11.2
  25      8.3387e+02       7.0020e+00       -1.1509e+00        1.000          11.7
  26      6.6364e+02       7.1740e+00       -1.1935e+00        1.000          12.1
  27      5.2816e+02       7.3509e+00       -1.2360e+00        1.000          12.6
  28      4.2034e+02       7.5341e+00       -1.2786e+00        1.000          13.0
  29      3.3453e+02       7.7214e+00       -1.3189e+00        1.000          13.4
  30      2.6624e+02       7.9154e+00       -1.3597e+00        1.000          13.9
  31      2.1189e+02       8.1157e+00       -1.4014e+00        1.000          14.3
  32      1.6864e+02       8.3220e+00       -1.4431e+00        1.000          14.7
  33      1.3421e+02       8.5348e+00       -1.4861e+00        1.000          15.2
  34      1.0681e+02       8.7524e+00       -1.5297e+00        1.000          15.6
  35      8.5008e+01       8.9778e+00       -1.5721e+00        1.000          16.1
  36      6.7654e+01       9.2110e+00       -1.6185e+00        1.000          16.6
  37      5.3524e+01       9.4638e+00       -1.6586e+00        1.000          17.9
  38      4.1896e+01       9.7388e+00       -1.6998e+00        1.000          19.4
  39      3.2409e+01       1.0036e+01       -1.7412e+00        1.000          20.6
  40      2.4746e+01       1.0360e+01       -1.7760e+00        1.000          21.8
  41      1.8624e+01       1.0723e+01       -1.8019e+00        1.000          23.1
  42      1.3792e+01       1.1122e+01       -1.8179e+00        1.000          24.5
  43      1.0031e+01       1.1556e+01       -1.8019e+00        1.000          26.2
  44      7.1499e+00       1.2029e+01       -1.7421e+00        1.000          28.0
  45      4.9825e+00       1.2523e+01       -1.6203e+00        1.000          30.2
  46      3.3858e+00       1.3014e+01       -1.4317e+00        1.000          32.9
  47      2.2374e+00       1.3443e+01       -1.1767e+00        1.000          36.3
  48      1.4343e+00       1.3814e+01       -8.8804e-01        1.000          41.8
  49      8.9031e-01       1.4109e+01       -6.1935e-01        1.000          48.6
  50      5.3506e-01       1.4234e+01       -3.9905e-01        1.000          58.5
  51      3.1211e-01       1.4021e+01       -2.2989e-01        0.999          73.5
  52      1.7783e-01       1.3783e+01       -1.3365e-01        1.000          98.0
  53      1.0000e-01       1.4191e+01       -7.4575e-02        0.999         133.9

