File.......:  600eis 112h - DEC,29.2014

System.....:  
Potential..:  0.000V
Current....:  -34.179uA
Temperature:  -0.8+-0.1C
Time.......:  11:41:41 - 11:44:06
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   53
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      2.0000e+05       4.2861e+00        3.0402e-01        1.000           0.0
   2      1.5917e+05       4.3203e+00        1.8222e-01        1.000           1.3
   3      1.2668e+05       4.3389e+00        8.2821e-02        1.000           1.7
   4      1.0082e+05       4.3662e+00       -6.9654e-03        1.000           2.1
   5      8.0237e+04       4.4047e+00       -8.4230e-02        1.000           2.5
   6      6.3857e+04       4.4391e+00       -1.5373e-01        1.000           3.0
   7      5.0821e+04       4.4843e+00       -2.1861e-01        1.000           3.4
   8      4.0447e+04       4.5270e+00       -2.9672e-01        0.997           3.8
   9      3.2190e+04       4.5901e+00       -3.2756e-01        1.000           4.2
  10      2.5619e+04       4.6508e+00       -3.8760e-01        0.999           4.7
  11      2.0389e+04       4.6963e+00       -4.3882e-01        0.999           5.1
  12      1.6227e+04       4.7754e+00       -4.7737e-01        1.000           5.5
  13      1.2914e+04       4.8555e+00       -5.0831e-01        0.999           6.0
  14      1.0278e+04       4.9460e+00       -5.7028e-01        1.000           6.4
  15      8.1797e+03       5.0229e+00       -6.0572e-01        0.999           6.8
  16      6.5099e+03       5.1225e+00       -6.5634e-01        1.000           7.2
  17      5.1809e+03       5.2190e+00       -6.9761e-01        1.000           7.7
  18      4.1233e+03       5.3260e+00       -7.2923e-01        0.999           8.1
  19      3.2816e+03       5.4394e+00       -7.8033e-01        0.999           8.5
  20      2.6117e+03       5.5567e+00       -8.1367e-01        1.000           9.0
  21      2.0785e+03       5.6825e+00       -8.5459e-01        1.000           9.4
  22      1.6542e+03       5.8034e+00       -8.8142e-01        0.999           9.8
  23      1.3165e+03       5.9463e+00       -9.2292e-01        1.000          10.2
  24      1.0478e+03       6.0675e+00       -9.5624e-01        1.000          10.7
  25      8.3387e+02       6.2335e+00       -9.8243e-01        1.000          11.1
  26      6.6364e+02       6.3824e+00       -1.0135e+00        1.000          11.5
  27      5.2816e+02       6.5297e+00       -1.0354e+00        1.000          11.9
  28      4.2034e+02       6.6846e+00       -1.0542e+00        0.999          12.6
  29      3.3453e+02       6.8431e+00       -1.0729e+00        1.000          13.3
  30      2.6624e+02       7.0106e+00       -1.0921e+00        1.000          13.7
  31      2.1189e+02       7.1755e+00       -1.1088e+00        1.000          14.2
  32      1.6864e+02       7.3549e+00       -1.1140e+00        1.000          14.6
  33      1.3421e+02       7.5325e+00       -1.1185e+00        1.000          15.0
  34      1.0681e+02       7.7142e+00       -1.1154e+00        1.000          15.4
  35      8.5008e+01       7.8934e+00       -1.1004e+00        1.000          15.9
  36      6.7654e+01       8.0733e+00       -1.0785e+00        1.000          16.4
  37      5.3524e+01       8.2328e+00       -1.0409e+00        1.000          17.6
  38      4.1896e+01       8.4075e+00       -9.8785e-01        1.000          19.2
  39      3.2409e+01       8.5773e+00       -9.2304e-01        1.000          20.3
  40      2.4746e+01       8.7211e+00       -8.3964e-01        1.000          21.5
  41      1.8624e+01       8.8517e+00       -7.4046e-01        1.000          22.8
  42      1.3792e+01       8.9562e+00       -6.3674e-01        1.000          24.3
  43      1.0031e+01       9.0377e+00       -5.2472e-01        1.000          25.9
  44      7.1499e+00       9.0994e+00       -4.1459e-01        1.000          27.7
  45      4.9825e+00       9.1299e+00       -3.1309e-01        1.000          29.9
  46      3.3858e+00       9.1323e+00       -2.2771e-01        1.000          32.6
  47      2.2374e+00       9.1212e+00       -1.5873e-01        1.000          36.0
  48      1.4343e+00       9.1172e+00       -1.0420e-01        1.000          41.4
  49      8.9031e-01       9.1346e+00       -6.6851e-02        1.000          48.3
  50      5.3506e-01       9.1872e+00       -4.4259e-02        1.000          58.2
  51      3.1211e-01       9.3877e+00       -2.7518e-02        1.000          73.1
  52      1.7783e-01       9.3341e+00       -1.2026e-02        0.999          97.6
  53      1.0000e-01       9.2997e+00       -1.6019e-02        1.000         133.5

