File.......:  600eis 640h - JAN,20.2015

System.....:  
Potential..:  0.000V
Current....:  -14.047uA
Temperature:  -0.8+-0.1C
Time.......:  14:41:30 - 14:43:54
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   53
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      2.0000e+05       4.7820e+00        3.0901e-01        0.999           0.0
   2      1.5917e+05       4.8068e+00        1.8312e-01        0.999           1.0
   3      1.2668e+05       4.8390e+00        8.2054e-02        0.999           1.5
   4      1.0082e+05       4.8735e+00       -1.4018e-02        0.999           1.9
   5      8.0237e+04       4.9093e+00       -9.4038e-02        0.999           2.3
   6      6.3857e+04       4.9515e+00       -1.6673e-01        0.999           2.7
   7      5.0821e+04       4.9984e+00       -2.3323e-01        0.999           3.2
   8      4.0447e+04       5.0523e+00       -2.9255e-01        0.999           3.6
   9      3.2190e+04       5.1109e+00       -3.4716e-01        0.999           4.0
  10      2.5619e+04       5.1787e+00       -4.0327e-01        1.000           4.4
  11      2.0389e+04       5.2463e+00       -4.5397e-01        1.000           4.9
  12      1.6227e+04       5.3202e+00       -5.0421e-01        1.000           5.3
  13      1.2914e+04       5.3971e+00       -5.5329e-01        0.999           5.7
  14      1.0278e+04       5.4844e+00       -6.0405e-01        1.000           6.1
  15      8.1797e+03       5.5778e+00       -6.5561e-01        0.999           6.6
  16      6.5099e+03       5.6800e+00       -7.0682e-01        1.000           7.0
  17      5.1809e+03       5.7883e+00       -7.5749e-01        1.000           7.4
  18      4.1233e+03       5.9058e+00       -8.0924e-01        1.000           7.8
  19      3.2816e+03       6.0316e+00       -8.5772e-01        1.000           8.3
  20      2.6117e+03       6.1647e+00       -9.0772e-01        1.000           8.7
  21      2.0785e+03       6.3058e+00       -9.5761e-01        1.000           9.1
  22      1.6542e+03       6.4618e+00       -9.9648e-01        1.000           9.6
  23      1.3165e+03       6.6119e+00       -1.0483e+00        1.000          10.0
  24      1.0478e+03       6.7839e+00       -1.0987e+00        1.000          10.4
  25      8.3387e+02       6.9463e+00       -1.1381e+00        1.000          10.9
  26      6.6364e+02       7.1168e+00       -1.1707e+00        1.000          11.3
  27      5.2816e+02       7.2921e+00       -1.2120e+00        1.000          11.7
  28      4.2034e+02       7.4757e+00       -1.2588e+00        0.999          12.1
  29      3.3453e+02       7.6577e+00       -1.2987e+00        1.000          12.5
  30      2.6624e+02       7.8582e+00       -1.3341e+00        0.999          13.0
  31      2.1189e+02       8.0539e+00       -1.3706e+00        1.000          13.4
  32      1.6864e+02       8.2663e+00       -1.4122e+00        0.999          13.8
  33      1.3421e+02       8.4843e+00       -1.4453e+00        1.000          14.2
  34      1.0681e+02       8.7047e+00       -1.4830e+00        1.000          14.7
  35      8.5008e+01       8.9345e+00       -1.5182e+00        0.999          15.1
  36      6.7654e+01       9.1671e+00       -1.5581e+00        1.000          15.6
  37      5.3524e+01       9.4470e+00       -1.5763e+00        1.000          16.9
  38      4.1896e+01       9.6951e+00       -1.6151e+00        1.000          18.5
  39      3.2409e+01       9.9963e+00       -1.6299e+00        1.000          19.6
  40      2.4746e+01       1.0316e+01       -1.6403e+00        0.999          20.8
  41      1.8624e+01       1.0669e+01       -1.6372e+00        1.000          22.1
  42      1.3792e+01       1.1050e+01       -1.6157e+00        1.000          23.5
  43      1.0031e+01       1.1446e+01       -1.5610e+00        1.000          25.1
  44      7.1499e+00       1.1849e+01       -1.4622e+00        1.000          27.0
  45      4.9825e+00       1.2256e+01       -1.3100e+00        1.000          29.2
  46      3.3858e+00       1.2609e+01       -1.1072e+00        1.000          31.9
  47      2.2374e+00       1.2876e+01       -8.6733e-01        1.000          35.3
  48      1.4343e+00       1.3033e+01       -6.2129e-01        1.000          40.7
  49      8.9031e-01       1.3041e+01       -4.0721e-01        1.000          47.5
  50      5.3506e-01       1.2900e+01       -2.4730e-01        0.999          57.4
  51      3.1211e-01       1.2808e+01       -1.4818e-01        1.000          72.4
  52      1.7783e-01       1.3042e+01       -9.9286e-02        1.000          96.9
  53      1.0000e-01       1.3019e+01       -4.1299e-02        0.999         132.8

