File.......:  600eis 1001h - FEB,04.2015

System.....:  
Potential..:  0.000V
Current....:  -4.6789uA
Temperature:  -0.7+-0.1C
Time.......:  17:19:30 - 17:21:55
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   53
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      2.0000e+05       4.9857e+00        3.0966e-01        0.999           0.0
   2      1.5917e+05       5.0131e+00        1.8300e-01        0.999           1.1
   3      1.2668e+05       5.0400e+00        7.7045e-02        0.999           1.5
   4      1.0082e+05       5.0816e+00       -1.6666e-02        1.000           1.9
   5      8.0237e+04       5.1179e+00       -9.7435e-02        0.999           2.4
   6      6.3857e+04       5.1615e+00       -1.7277e-01        0.999           2.8
   7      5.0821e+04       5.2103e+00       -2.4011e-01        0.999           3.2
   8      4.0447e+04       5.2644e+00       -3.0320e-01        0.999           3.6
   9      3.2190e+04       5.3250e+00       -3.5739e-01        0.999           4.1
  10      2.5619e+04       5.3914e+00       -4.1486e-01        1.000           4.5
  11      2.0389e+04       5.4682e+00       -4.6463e-01        0.999           4.9
  12      1.6227e+04       5.5460e+00       -5.2354e-01        1.000           5.4
  13      1.2914e+04       5.6210e+00       -5.6916e-01        1.000           5.8
  14      1.0278e+04       5.7068e+00       -6.1600e-01        0.999           6.3
  15      8.1797e+03       5.8064e+00       -6.7331e-01        1.000           6.7
  16      6.5099e+03       5.9053e+00       -7.2839e-01        1.000           7.5
  17      5.1809e+03       6.0180e+00       -7.8404e-01        1.000           8.2
  18      4.1233e+03       6.1413e+00       -8.3355e-01        1.000           8.6
  19      3.2816e+03       6.2667e+00       -8.9228e-01        0.999           9.0
  20      2.6117e+03       6.3986e+00       -9.4376e-01        1.000           9.5
  21      2.0785e+03       6.5450e+00       -9.9857e-01        1.000           9.9
  22      1.6542e+03       6.6881e+00       -1.0395e+00        1.000          10.3
  23      1.3165e+03       6.8692e+00       -1.0971e+00        1.000          11.0
  24      1.0478e+03       7.0413e+00       -1.1371e+00        1.000          11.7
  25      8.3387e+02       7.2161e+00       -1.1954e+00        1.000          12.1
  26      6.6364e+02       7.3944e+00       -1.2466e+00        1.000          12.5
  27      5.2816e+02       7.5840e+00       -1.2859e+00        1.000          13.0
  28      4.2034e+02       7.7765e+00       -1.3326e+00        0.999          13.4
  29      3.3453e+02       7.9773e+00       -1.3745e+00        1.000          13.8
  30      2.6624e+02       8.1804e+00       -1.4233e+00        0.999          14.2
  31      2.1189e+02       8.3962e+00       -1.4698e+00        1.000          14.6
  32      1.6864e+02       8.6106e+00       -1.5171e+00        1.000          15.1
  33      1.3421e+02       8.8350e+00       -1.5702e+00        1.000          15.5
  34      1.0681e+02       9.0725e+00       -1.6243e+00        1.000          15.9
  35      8.5008e+01       9.3129e+00       -1.6749e+00        0.999          16.4
  36      6.7654e+01       9.5636e+00       -1.7338e+00        1.000          16.9
  37      5.3524e+01       9.8522e+00       -1.8050e+00        0.999          18.1
  38      4.1896e+01       1.0146e+01       -1.8580e+00        1.000          19.7
  39      3.2409e+01       1.0469e+01       -1.9190e+00        1.000          20.8
  40      2.4746e+01       1.0826e+01       -1.9819e+00        1.000          22.0
  41      1.8624e+01       1.1222e+01       -2.0362e+00        1.000          23.3
  42      1.3792e+01       1.1658e+01       -2.0865e+00        1.000          24.8
  43      1.0031e+01       1.2145e+01       -2.1047e+00        1.000          26.3
  44      7.1499e+00       1.2676e+01       -2.0720e+00        1.000          28.2
  45      4.9825e+00       1.3235e+01       -1.9731e+00        1.000          30.4
  46      3.3858e+00       1.3780e+01       -1.7816e+00        1.000          33.1
  47      2.2374e+00       1.4248e+01       -1.4928e+00        1.000          36.5
  48      1.4343e+00       1.4569e+01       -1.1265e+00        1.000          41.9
  49      8.9031e-01       1.4671e+01       -7.6900e-01        1.000          48.7
  50      5.3506e-01       1.4621e+01       -4.8345e-01        0.999          58.6
  51      3.1211e-01       1.4662e+01       -2.9815e-01        1.000          73.6
  52      1.7783e-01       1.5089e+01       -1.9239e-01        1.000          98.1
  53      1.0000e-01       1.4681e+01       -9.6677e-02        0.999         133.9

