File.......:  600eis 237h - JAN,03.2015

System.....:  
Potential..:  -0.001V
Current....:  -36.372uA
Temperature:  -0.8+-0.1C
Time.......:  19:36:30 - 19:38:55
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   53
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      2.0000e+05       4.4324e+00        3.3290e-01        0.999           0.0
   2      1.5917e+05       4.4405e+00        1.9600e-01        1.000           1.3
   3      1.2668e+05       4.4652e+00        8.8920e-02        1.000           1.7
   4      1.0082e+05       4.4886e+00       -8.3653e-03        0.999           2.1
   5      8.0237e+04       4.5256e+00       -8.3718e-02        1.000           2.6
   6      6.3857e+04       4.5642e+00       -1.5219e-01        1.000           3.0
   7      5.0821e+04       4.6090e+00       -2.1846e-01        1.000           3.4
   8      4.0447e+04       4.6509e+00       -2.7746e-01        1.000           3.8
   9      3.2190e+04       4.7045e+00       -3.3015e-01        1.000           4.2
  10      2.5619e+04       4.7599e+00       -3.8342e-01        1.000           4.7
  11      2.0389e+04       4.8237e+00       -4.3189e-01        1.000           5.1
  12      1.6227e+04       4.8937e+00       -4.7730e-01        1.000           5.5
  13      1.2914e+04       4.9670e+00       -5.2324e-01        1.000           6.0
  14      1.0278e+04       5.0454e+00       -5.6965e-01        1.000           6.4
  15      8.1797e+03       5.1295e+00       -6.1605e-01        1.000           6.8
  16      6.5099e+03       5.2209e+00       -6.5887e-01        1.000           7.2
  17      5.1809e+03       5.3185e+00       -7.0376e-01        1.000           7.7
  18      4.1233e+03       5.4219e+00       -7.4705e-01        1.000           8.1
  19      3.2816e+03       5.5340e+00       -7.8960e-01        1.000           8.5
  20      2.6117e+03       5.6523e+00       -8.3052e-01        1.000           8.9
  21      2.0785e+03       5.7769e+00       -8.6976e-01        0.999           9.4
  22      1.6542e+03       5.9060e+00       -9.0558e-01        0.999           9.8
  23      1.3165e+03       6.0428e+00       -9.4094e-01        0.999          10.2
  24      1.0478e+03       6.1821e+00       -9.7578e-01        0.999          10.7
  25      8.3387e+02       6.3277e+00       -1.0065e+00        0.999          11.1
  26      6.6364e+02       6.4773e+00       -1.0360e+00        0.999          11.5
  27      5.2816e+02       6.6313e+00       -1.0625e+00        0.999          11.9
  28      4.2034e+02       6.7932e+00       -1.0884e+00        0.999          12.6
  29      3.3453e+02       6.9571e+00       -1.1118e+00        0.999          13.3
  30      2.6624e+02       7.1237e+00       -1.1334e+00        0.999          13.7
  31      2.1189e+02       7.2963e+00       -1.1506e+00        0.999          14.1
  32      1.6864e+02       7.4732e+00       -1.1656e+00        0.999          14.5
  33      1.3421e+02       7.6533e+00       -1.1738e+00        0.999          15.0
  34      1.0681e+02       7.8365e+00       -1.1774e+00        0.999          15.4
  35      8.5008e+01       8.0231e+00       -1.1699e+00        0.999          15.9
  36      6.7654e+01       8.2089e+00       -1.1579e+00        0.999          16.4
  37      5.3524e+01       8.3880e+00       -1.1317e+00        0.999          17.6
  38      4.1896e+01       8.5801e+00       -1.0897e+00        1.000          19.2
  39      3.2409e+01       8.7715e+00       -1.0355e+00        1.000          20.3
  40      2.4746e+01       8.9624e+00       -9.6414e-01        1.000          21.5
  41      1.8624e+01       9.1450e+00       -8.7410e-01        1.000          22.8
  42      1.3792e+01       9.3103e+00       -7.7469e-01        1.000          24.2
  43      1.0031e+01       9.4578e+00       -6.6021e-01        1.000          25.8
  44      7.1499e+00       9.5807e+00       -5.3785e-01        1.000          27.7
  45      4.9825e+00       9.6831e+00       -4.1929e-01        1.000          29.9
  46      3.3858e+00       9.7549e+00       -3.1443e-01        1.000          32.6
  47      2.2374e+00       9.8118e+00       -2.2385e-01        1.000          36.0
  48      1.4343e+00       9.8784e+00       -1.5105e-01        1.000          41.4
  49      8.9031e-01       9.9807e+00       -9.9281e-02        1.000          48.2
  50      5.3506e-01       1.0132e+01       -6.5937e-02        1.000          58.1
  51      3.1211e-01       1.0130e+01       -3.7751e-02        1.000          73.1
  52      1.7783e-01       9.8503e+00       -2.2072e-02        1.000          97.5
  53      1.0000e-01       1.0169e+01       -1.6041e-02        0.999         133.4

