File.......:  600eis 143h - DEC,30.2014

System.....:  
Potential..:  -0.001V
Current....:  -52.655uA
Temperature:  -0.9+-0.1C
Time.......:  18:43:09 - 18:45:34
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   53
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      2.0000e+05       4.3548e+00        3.4948e-01        1.000           0.0
   2      1.5917e+05       4.3640e+00        2.5055e-01        0.999           1.3
   3      1.2668e+05       4.3992e+00        1.1034e-01        1.000           1.7
   4      1.0082e+05       4.4372e+00        7.6349e-03        0.998           2.1
   5      8.0237e+04       4.4720e+00       -5.5793e-02        0.999           2.6
   6      6.3857e+04       4.5025e+00       -1.4425e-01        0.999           3.0
   7      5.0821e+04       4.5651e+00       -2.1469e-01        0.998           3.4
   8      4.0447e+04       4.6049e+00       -2.7551e-01        1.000           3.9
   9      3.2190e+04       4.6362e+00       -3.3522e-01        0.998           4.3
  10      2.5619e+04       4.7114e+00       -3.7586e-01        1.000           4.7
  11      2.0389e+04       4.7789e+00       -4.2754e-01        1.000           5.1
  12      1.6227e+04       4.8523e+00       -4.7482e-01        1.000           5.6
  13      1.2914e+04       4.9433e+00       -5.2081e-01        0.999           6.0
  14      1.0278e+04       5.0048e+00       -5.6986e-01        0.999           6.4
  15      8.1797e+03       5.0991e+00       -6.2455e-01        0.999           6.9
  16      6.5099e+03       5.1849e+00       -6.5763e-01        1.000           7.3
  17      5.1809e+03       5.2985e+00       -6.9938e-01        0.999           7.7
  18      4.1233e+03       5.4034e+00       -7.4253e-01        1.000           8.1
  19      3.2816e+03       5.5168e+00       -7.8767e-01        1.000           8.6
  20      2.6117e+03       5.6387e+00       -8.2782e-01        0.999           9.0
  21      2.0785e+03       5.7741e+00       -8.6743e-01        0.999           9.4
  22      1.6542e+03       5.8959e+00       -9.1317e-01        0.999           9.9
  23      1.3165e+03       6.0446e+00       -9.3853e-01        0.999          10.3
  24      1.0478e+03       6.2022e+00       -9.8534e-01        0.999          10.7
  25      8.3387e+02       6.3359e+00       -9.9769e-01        0.999          11.1
  26      6.6364e+02       6.4865e+00       -1.0267e+00        0.999          11.6
  27      5.2816e+02       6.6441e+00       -1.0659e+00        1.000          12.0
  28      4.2034e+02       6.8147e+00       -1.0858e+00        0.999          12.7
  29      3.3453e+02       6.9738e+00       -1.1163e+00        0.999          13.3
  30      2.6624e+02       7.1467e+00       -1.1333e+00        0.999          13.8
  31      2.1189e+02       7.3120e+00       -1.1509e+00        0.999          14.2
  32      1.6864e+02       7.4867e+00       -1.1657e+00        1.000          14.6
  33      1.3421e+02       7.6857e+00       -1.1793e+00        0.999          15.0
  34      1.0681e+02       7.8685e+00       -1.1815e+00        0.999          15.5
  35      8.5008e+01       8.0536e+00       -1.1723e+00        0.999          15.9
  36      6.7654e+01       8.2437e+00       -1.1643e+00        0.999          16.4
  37      5.3524e+01       8.3963e+00       -1.1272e+00        0.999          17.6
  38      4.1896e+01       8.6200e+00       -1.0878e+00        0.999          19.2
  39      3.2409e+01       8.8053e+00       -1.0396e+00        1.000          20.4
  40      2.4746e+01       8.9853e+00       -9.6363e-01        0.998          21.5
  41      1.8624e+01       9.1552e+00       -8.6608e-01        1.000          22.8
  42      1.3792e+01       9.2977e+00       -7.6066e-01        1.000          24.3
  43      1.0031e+01       9.4153e+00       -6.3948e-01        1.000          25.9
  44      7.1499e+00       9.5021e+00       -5.0957e-01        1.000          27.7
  45      4.9825e+00       9.5556e+00       -3.8927e-01        1.000          29.9
  46      3.3858e+00       9.5750e+00       -2.8532e-01        1.000          32.6
  47      2.2374e+00       9.5651e+00       -1.9972e-01        1.000          36.0
  48      1.4343e+00       9.5447e+00       -1.3015e-01        1.000          41.4
  49      8.9031e-01       9.5503e+00       -8.3942e-02        1.000          48.2
  50      5.3506e-01       9.6070e+00       -5.4819e-02        1.000          58.2
  51      3.1211e-01       9.7927e+00       -3.5950e-02        1.000          73.1
  52      1.7783e-01       9.8004e+00       -1.4289e-02        1.000          97.6
  53      1.0000e-01       9.5438e+00       -1.7246e-02        1.000         133.5

