File.......:  500-eis-50%-ocv-3 - MAY,06.2015

System.....:  
Potential..:  1.169V
Current....:  209.58mA
Temperature:  -1.0+-0.0C
Time.......:  09:21:44 - 09:24:40
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   53
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      2.0000e+05       5.2945e-01        4.0580e-01        1.000           0.0
   2      1.5917e+05       5.3921e-01        3.0531e-01        0.999           1.5
   3      1.2668e+05       5.4899e-01        2.2440e-01        0.999           2.5
   4      1.0082e+05       5.6226e-01        1.5969e-01        0.999           3.4
   5      8.0237e+04       5.7143e-01        1.0942e-01        1.000           4.3
   6      6.3857e+04       5.8282e-01        6.5866e-02        1.000           5.3
   7      5.0821e+04       5.9478e-01        3.1919e-02        1.000           6.2
   8      4.0447e+04       6.0783e-01        3.6545e-03        1.000           7.1
   9      3.2190e+04       6.2183e-01       -1.7240e-02        1.000           8.0
  10      2.5619e+04       6.3461e-01       -3.8279e-02        1.000           9.0
  11      2.0389e+04       6.4956e-01       -5.4023e-02        1.000           9.9
  12      1.6227e+04       6.6455e-01       -6.6825e-02        1.000          10.8
  13      1.2914e+04       6.8088e-01       -7.7574e-02        1.000          11.7
  14      1.0278e+04       6.9786e-01       -8.6378e-02        1.000          12.7
  15      8.1797e+03       7.1516e-01       -9.2957e-02        1.000          13.6
  16      6.5099e+03       7.3300e-01       -9.8042e-02        1.000          14.5
  17      5.1809e+03       7.5123e-01       -1.0125e-01        1.000          15.4
  18      4.1233e+03       7.6910e-01       -1.0293e-01        1.000          16.4
  19      3.2816e+03       7.8720e-01       -1.0334e-01        1.000          17.3
  20      2.6117e+03       8.0409e-01       -1.0208e-01        1.000          18.2
  21      2.0785e+03       8.2082e-01       -1.0028e-01        1.000          19.2
  22      1.6542e+03       8.3579e-01       -9.7460e-02        1.000          20.1
  23      1.3165e+03       8.5059e-01       -9.4473e-02        1.000          21.0
  24      1.0478e+03       8.6360e-01       -9.1118e-02        1.000          21.9
  25      8.3387e+02       8.7465e-01       -8.7836e-02        1.000          22.9
  26      6.6364e+02       8.8741e-01       -8.6160e-02        1.000          23.8
  27      5.2816e+02       8.9886e-01       -8.4198e-02        1.000          24.7
  28      4.2034e+02       9.0956e-01       -8.3364e-02        1.000          26.4
  29      3.3453e+02       9.2041e-01       -8.2873e-02        1.000          28.3
  30      2.6624e+02       9.3054e-01       -8.3298e-02        1.000          29.8
  31      2.1189e+02       9.4226e-01       -8.4525e-02        1.000          31.2
  32      1.6864e+02       9.5298e-01       -8.6410e-02        1.000          32.6
  33      1.3421e+02       9.6395e-01       -8.8506e-02        1.000          34.5
  34      1.0681e+02       9.7587e-01       -9.1290e-02        1.000          36.3
  35      8.5008e+01       9.8874e-01       -9.4623e-02        1.000          37.8
  36      6.7654e+01       1.0018e+00       -9.8472e-02        1.000          39.3
  37      5.3524e+01       1.0154e+00       -1.0426e-01        1.000          40.8
  38      4.1896e+01       1.0300e+00       -1.0628e-01        1.000          42.4
  39      3.2409e+01       1.0479e+00       -1.0980e-01        1.000          44.0
  40      2.4746e+01       1.0681e+00       -1.1484e-01        1.000          45.7
  41      1.8624e+01       1.0940e+00       -1.1400e-01        1.000          47.5
  42      1.3792e+01       1.1176e+00       -1.1647e-01        1.000          49.5
  43      1.0031e+01       1.1161e+00       -1.0621e-01        0.998          51.5
  44      7.1499e+00       1.1610e+00       -1.1381e-01        0.998          53.9
  45      4.9825e+00       1.1811e+00       -1.1248e-01        0.999          56.6
  46      3.3858e+00       1.2227e+00       -1.0309e-01        0.998          59.8
  47      2.2374e+00       1.2540e+00       -9.3432e-02        0.998          63.7
  48      1.4343e+00       1.2806e+00       -8.3227e-02        0.999          69.9
  49      8.9031e-01       1.3062e+00       -7.1346e-02        0.998          77.2
  50      5.3506e-01       1.3281e+00       -5.3740e-02        0.997          87.6
  51      3.1211e-01       1.3709e+00       -6.1133e-02        0.998         103.1
  52      1.7783e-01       1.2896e+00        2.2752e-03        0.978         128.0
  53      1.0000e-01       1.3453e+00       -2.3868e-02        0.998         164.4

