File.......:  600eis 284h - JUL,03.2014

System.....:  
Potential..:  -0.001V
Current....:  -49.341uA
Temperature:  -1.5+-0.2C
Time.......:  22:11:13 - 22:12:01
Comment....:  
              
              
              
              
              
Impedance samples

Lines:   27
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+05       3.6626e+00        4.9980e-01        1.000           0.0
   2      6.4710e+04       3.6779e+00        2.8104e-01        1.000           1.0
   3      4.1873e+04       3.6995e+00        1.3128e-01        1.000           1.5
   4      2.7096e+04       3.7250e+00        1.7991e-02        1.000           1.9
   5      1.7534e+04       3.7600e+00       -6.2241e-02        1.000           2.3
   6      1.1346e+04       3.8035e+00       -1.2774e-01        1.000           2.7
   7      7.3420e+03       3.8555e+00       -1.8481e-01        1.000           3.7
   8      4.7510e+03       3.9218e+00       -2.3702e-01        1.000           4.1
   9      3.0744e+03       4.0018e+00       -2.8366e-01        1.000           4.6
  10      1.9894e+03       4.0964e+00       -3.2207e-01        1.000           5.0
  11      1.2873e+03       4.2036e+00       -3.5216e-01        1.000           5.5
  12      8.3303e+02       4.3191e+00       -3.6851e-01        0.999           5.9
  13      5.3905e+02       4.4383e+00       -3.6838e-01        0.999           6.3
  14      3.4882e+02       4.5546e+00       -3.5202e-01        0.999           6.9
  15      2.2572e+02       4.6596e+00       -3.2176e-01        0.999           7.9
  16      1.4606e+02       4.7514e+00       -2.8075e-01        0.999           8.3
  17      9.4517e+01       4.8243e+00       -2.4161e-01        0.999           8.8
  18      5.9852e+01       4.8772e+00       -1.9568e-01        0.999          10.0
  19      3.7406e+01       4.9240e+00       -1.5464e-01        0.999          11.5
  20      2.3071e+01       4.9576e+00       -1.2107e-01        0.999          12.6
  21      1.4044e+01       4.9849e+00       -9.3388e-02        0.999          13.9
  22      8.4383e+00       5.0040e+00       -6.6610e-02        0.999          15.5
  23      5.0071e+00       5.0172e+00       -4.7786e-02        0.999          17.4
  24      2.9361e+00       5.0281e+00       -3.4890e-02        0.999          20.2
  25      1.7030e+00       5.0411e+00       -2.3290e-02        1.000          25.0
  26      9.7825e-01       5.0596e+00       -1.6442e-02        0.999          30.7
  

