File.......:  600eis 59h - JUN,24.2014

System.....:  
Potential..:  0.000V
Current....:  -26.781uA
Temperature:  -1.0+-0.1C
Time.......:  09:25:01 - 09:27:24
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   50
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+05       3.4383e+00        3.7915e-01        1.000           0.0
   2      7.9606e+04       3.4413e+00        2.8103e-01        1.000           1.1
   3      6.3371e+04       3.4500e+00        2.0199e-01        1.000           1.5
   4      5.0448e+04       3.4573e+00        1.3393e-01        1.000           2.0
   5      4.0159e+04       3.4678e+00        7.7713e-02        1.000           2.4
   6      3.1969e+04       3.4787e+00        3.0004e-02        1.000           2.8
   7      2.5450e+04       3.4904e+00       -1.4609e-02        1.000           3.3
   8      2.0259e+04       3.5067e+00       -5.2052e-02        1.000           3.7
   9      1.6128e+04       3.5241e+00       -8.5412e-02        1.000           4.2
  10      1.2839e+04       3.5455e+00       -1.1639e-01        1.000           4.6
  11      1.0220e+04       3.5689e+00       -1.4545e-01        1.000           5.1
  12      8.1360e+03       3.5956e+00       -1.7323e-01        1.000           5.5
  13      6.4768e+03       3.6259e+00       -1.9738e-01        1.000           5.9
  14      5.1559e+03       3.6601e+00       -2.2136e-01        1.000           6.4
  15      4.1044e+03       3.6974e+00       -2.4236e-01        1.000           6.8
  16      3.2674e+03       3.7385e+00       -2.6172e-01        1.000           7.3
  17      2.6010e+03       3.7826e+00       -2.7788e-01        0.999           7.7
  18      2.0706e+03       3.8286e+00       -2.9154e-01        1.000           8.2
  19      1.6483e+03       3.8756e+00       -3.0256e-01        0.999           8.6
  20      1.3122e+03       3.9258e+00       -3.1033e-01        1.000           9.0
  21      1.0446e+03       3.9771e+00       -3.1489e-01        1.000           9.5
  22      8.3153e+02       4.0289e+00       -3.1571e-01        0.999           9.9
  23      6.6195e+02       4.0808e+00       -3.1388e-01        1.000          10.4
  24      5.2695e+02       4.1313e+00       -3.0702e-01        0.999          10.8
  25      4.1949e+02       4.1806e+00       -2.9689e-01        0.999          11.3
  26      3.3394e+02       4.2271e+00       -2.8428e-01        0.999          11.7
  27      2.6584e+02       4.2708e+00       -2.6742e-01        0.999          12.1
  28      2.1162e+02       4.3101e+00       -2.4808e-01        0.999          12.6
  29      1.6846e+02       4.3472e+00       -2.2836e-01        0.999          13.0
  30      1.3411e+02       4.3776e+00       -2.0787e-01        0.999          13.4
  31      1.0676e+02       4.4039e+00       -1.8793e-01        0.999          13.9
  32      8.4986e+01       4.4261e+00       -1.6553e-01        0.999          14.3
  33      6.7654e+01       4.4440e+00       -1.4778e-01        0.999          14.8
  34      5.3524e+01       4.4510e+00       -1.2931e-01        0.999          16.1
  35      4.1896e+01       4.4627e+00       -1.1113e-01        0.999          17.7
  36      3.2409e+01       4.4710e+00       -9.4674e-02        0.999          18.8
  37      2.4746e+01       4.4782e+00       -7.8460e-02        0.999          20.0
  38      1.8624e+01       4.4835e+00       -6.4321e-02        0.999          21.3
  39      1.3792e+01       4.4873e+00       -5.5300e-02        0.999          22.8
  40      1.0031e+01       4.4890e+00       -4.3940e-02        0.999          24.4
  41      7.1499e+00       4.4914e+00       -3.3380e-02        0.999          26.2
  42      4.9825e+00       4.4942e+00       -2.5014e-02        1.000          28.5
  43      3.3858e+00       4.4968e+00       -2.1384e-02        0.999          31.2
  44      2.2374e+00       4.5003e+00       -1.5025e-02        0.999          34.6
  45      1.4343e+00       4.5065e+00       -1.0456e-02        0.999          40.0
  46      8.9031e-01       4.5277e+00       -8.2762e-03        0.999          46.8
  
