File.......:  600eis 43h - JUN,23.2014

System.....:  
Potential..:  0.000V
Current....:  8.5315uA
Temperature:  -1.1+-0.1C
Time.......:  17:13:22 - 17:15:44
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   50
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+05       3.3318e+00        4.0500e-01        1.000           0.0
   2      7.9606e+04       3.3381e+00        3.0295e-01        1.000           1.1
   3      6.3371e+04       3.3475e+00        2.1842e-01        1.000           1.5
   4      5.0448e+04       3.3566e+00        1.4944e-01        1.000           2.0
   5      4.0159e+04       3.3662e+00        9.0016e-02        1.000           2.4
   6      3.1969e+04       3.3803e+00        4.0818e-02        1.000           2.9
   7      2.5450e+04       3.3946e+00       -5.8002e-03        1.000           3.3
   8      2.0259e+04       3.4128e+00       -4.2256e-02        1.000           3.8
   9      1.6128e+04       3.4312e+00       -7.7463e-02        1.000           4.2
  10      1.2839e+04       3.4548e+00       -1.0818e-01        1.000           4.6
  11      1.0220e+04       3.4794e+00       -1.3781e-01        1.000           5.0
  12      8.1360e+03       3.5082e+00       -1.6440e-01        1.000           5.5
  13      6.4768e+03       3.5407e+00       -1.8863e-01        1.000           5.9
  14      5.1559e+03       3.5756e+00       -2.1225e-01        1.000           6.3
  15      4.1044e+03       3.6148e+00       -2.3270e-01        1.000           6.8
  16      3.2674e+03       3.6564e+00       -2.5177e-01        1.000           7.2
  17      2.6010e+03       3.7020e+00       -2.6765e-01        1.000           7.6
  18      2.0706e+03       3.7489e+00       -2.8161e-01        1.000           8.0
  19      1.6483e+03       3.7972e+00       -2.9203e-01        1.000           8.5
  20      1.3122e+03       3.8488e+00       -3.0051e-01        0.999           8.9
  21      1.0446e+03       3.9006e+00       -3.0511e-01        1.000           9.3
  22      8.3153e+02       3.9539e+00       -3.0934e-01        0.999           9.7
  23      6.6195e+02       4.0068e+00       -3.0636e-01        1.000          10.1
  24      5.2695e+02       4.0594e+00       -3.0256e-01        1.000          10.6
  25      4.1949e+02       4.1111e+00       -2.9498e-01        0.999          11.0
  26      3.3394e+02       4.1621e+00       -2.8365e-01        1.000          11.4
  27      2.6584e+02       4.2086e+00       -2.6965e-01        1.000          11.8
  28      2.1162e+02       4.2502e+00       -2.5092e-01        0.999          12.3
  29      1.6846e+02       4.2911e+00       -2.3247e-01        0.999          12.7
  30      1.3411e+02       4.3257e+00       -2.1184e-01        0.999          13.1
  31      1.0676e+02       4.3570e+00       -1.9038e-01        0.999          13.5
  32      8.4986e+01       4.3830e+00       -1.7161e-01        0.999          14.0
  33      6.7654e+01       4.4064e+00       -1.5347e-01        0.999          14.5
  34      5.3524e+01       4.4242e+00       -1.3123e-01        0.999          15.7
  35      4.1896e+01       4.4410e+00       -1.1463e-01        0.999          17.3
  36      3.2409e+01       4.4546e+00       -9.7911e-02        0.999          18.4
  37      2.4746e+01       4.4664e+00       -8.2165e-02        0.999          19.6
  38      1.8624e+01       4.4755e+00       -6.7839e-02        0.999          20.9
  39      1.3792e+01       4.4807e+00       -5.6125e-02        0.999          22.4
  40      1.0031e+01       4.4862e+00       -4.4450e-02        0.999          23.9
  41      7.1499e+00       4.4853e+00       -3.4484e-02        0.999          25.8
  42      4.9825e+00       4.4833e+00       -2.6259e-02        0.999          28.0
  43      3.3858e+00       4.4757e+00       -1.9965e-02        0.999          30.7
  44      2.2374e+00       4.4647e+00       -1.4550e-02        0.999          34.1
  45      1.4343e+00       4.4461e+00       -9.5680e-03        0.999          39.5
  46      8.9031e-01       4.4267e+00       -7.1160e-03        0.999          46.3
  47      5.3506e-01       4.4192e+00       -5.6717e-03        0.999          56.2
  48      3.1211e-01       4.4352e+00       -4.2190e-03        1.000          71.2


