File.......:  600eis 394h - JUL,08.2014

System.....:  
Potential..:  0.000V
Current....:  -12.459uA
Temperature:  -1.1+-0.1C
Time.......:  12:10:39 - 12:13:03
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   50
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+05       3.7248e+00        2.4473e-01        1.000           0.0
   2      7.9606e+04       3.7358e+00        1.6896e-01        1.000           1.1
   3      6.3371e+04       3.7444e+00        1.0778e-01        1.000           1.6
   4      5.0448e+04       3.7575e+00        5.3168e-02        1.000           2.0
   5      4.0159e+04       3.7725e+00        8.8348e-03        1.000           2.5
   6      3.1969e+04       3.7888e+00       -2.9666e-02        1.000           2.9
   7      2.5450e+04       3.8059e+00       -6.7940e-02        1.000           3.3
   8      2.0259e+04       3.8263e+00       -9.8213e-02        1.000           3.8
   9      1.6128e+04       3.8490e+00       -1.2706e-01        1.000           4.2
  10      1.2839e+04       3.8736e+00       -1.5422e-01        1.000           4.6
  11      1.0220e+04       3.9010e+00       -1.8141e-01        1.000           5.1
  12      8.1360e+03       3.9320e+00       -2.0719e-01        1.000           5.5
  13      6.4768e+03       3.9665e+00       -2.3139e-01        1.000           6.0
  14      5.1559e+03       4.0047e+00       -2.5629e-01        1.000           6.4
  15      4.1044e+03       4.0468e+00       -2.7971e-01        1.000           6.9
  16      3.2674e+03       4.0921e+00       -3.0322e-01        1.000           7.3
  17      2.6010e+03       4.1419e+00       -3.2519e-01        1.000           7.7
  18      2.0706e+03       4.1963e+00       -3.4405e-01        1.000           8.2
  19      1.6483e+03       4.2526e+00       -3.6135e-01        1.000           8.6
  20      1.3122e+03       4.3128e+00       -3.7674e-01        1.000           9.1
  21      1.0446e+03       4.3766e+00       -3.8817e-01        1.000           9.5
  22      8.3153e+02       4.4427e+00       -3.9737e-01        1.000          10.0
  23      6.6195e+02       4.5090e+00       -4.0131e-01        1.000          10.4
  24      5.2695e+02       4.5762e+00       -4.0050e-01        0.999          10.9
  25      4.1949e+02       4.6442e+00       -3.9820e-01        0.999          11.3
  26      3.3394e+02       4.7111e+00       -3.8911e-01        0.999          11.7
  27      2.6584e+02       4.7749e+00       -3.7664e-01        0.999          12.2
  28      2.1162e+02       4.8384e+00       -3.5986e-01        0.999          12.6
  29      1.6846e+02       4.8954e+00       -3.3943e-01        0.999          13.1
  30      1.3411e+02       4.9476e+00       -3.1800e-01        0.999          13.5
  31      1.0676e+02       4.9974e+00       -2.9441e-01        0.999          14.0
  32      8.4986e+01       5.0392e+00       -2.6984e-01        0.999          14.4
  33      6.7654e+01       5.0768e+00       -2.4478e-01        0.999          14.9
  34      5.3524e+01       5.1091e+00       -2.2160e-01        0.999          16.2
  35      4.1896e+01       5.1437e+00       -1.9524e-01        0.999          18.4
  36      3.2409e+01       5.1725e+00       -1.7025e-01        0.999          19.5
  37      2.4746e+01       5.2020e+00       -1.4895e-01        0.999          21.3
  38      1.8624e+01       5.2263e+00       -1.2720e-01        0.999          22.6
  39      1.3792e+01       5.2481e+00       -1.0858e-01        0.999          24.0
  40      1.0031e+01       5.2702e+00       -8.7011e-02        0.999          25.6
  41      7.1499e+00       5.2869e+00       -7.0372e-02        0.999          27.5
  42      4.9825e+00       5.3061e+00       -5.5661e-02        0.999          29.7
  43      3.3858e+00       5.3250e+00       -4.4245e-02        1.000          32.4
  44      2.2374e+00       5.3410e+00       -3.4961e-02        0.999          35.8
  45      1.4343e+00       5.3576e+00       -2.6252e-02        1.000          41.2
  46      8.9031e-01       5.3646e+00       -1.8795e-02        1.000          48.1
  47      5.3506e-01       5.3469e+00       -1.3273e-02        0.999          58.0
  48      3.1211e-01       5.2865e+00       -4.8011e-03        0.999          73.0
  49      1.7783e-01       5.2958e+00       -3.2335e-03        1.000          97.4
  50      1.0000e-01       5.3408e+00       -2.5041e-04        0.999         133.4

