File.......:  600eis 137h - JUN,27.2014

System.....:  
Potential..:  -0.001V
Current....:  -75.318uA
Temperature:  -1.1+-0.1C
Time.......:  17:02:13 - 17:04:30
Comment....:  
              
              
              
              
              
Impedance samples

Lines:   42
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+05       3.4593e+00        2.7577e-01        1.000           0.0
   2      7.5437e+04       3.4663e+00        1.8228e-01        1.000           1.1
   3      5.6908e+04       3.4773e+00        1.1185e-01        1.000           1.5
   4      4.2930e+04       3.4892e+00        5.2220e-02        1.000           1.9
   5      3.2385e+04       3.5054e+00        4.7307e-03        1.000           2.4
   6      2.4431e+04       3.5213e+00       -4.0435e-02        1.000           2.8
   7      1.8430e+04       3.5417e+00       -7.5964e-02        1.000           3.3
   8      1.3903e+04       3.5659e+00       -1.0830e-01        1.000           3.7
   9      1.0488e+04       3.5938e+00       -1.3881e-01        1.000           4.1
  10      7.9119e+03       3.6246e+00       -1.7031e-01        1.000           4.6
  11      5.9686e+03       3.6613e+00       -1.9640e-01        1.000           5.0
  12      4.5025e+03       3.7033e+00       -2.2455e-01        1.000           5.5
  13      3.3966e+03       3.7496e+00       -2.5251e-01        1.000           5.9
  14      2.5623e+03       3.8032e+00       -2.7566e-01        1.000           6.4
  15      1.9329e+03       3.8614e+00       -2.9667e-01        1.000           6.8
  16      1.4582e+03       3.9250e+00       -3.1397e-01        1.000           7.2
  17      1.1000e+03       3.9921e+00       -3.2568e-01        1.000           7.7
  18      8.2981e+02       4.0624e+00       -3.3438e-01        1.000           8.1
  19      6.2599e+02       4.1341e+00       -3.3553e-01        0.999           8.5
  20      4.7223e+02       4.2054e+00       -3.2707e-01        0.999           9.0
  21      3.5624e+02       4.2735e+00       -3.1678e-01        0.999           9.4
  22      2.6874e+02       4.3376e+00       -2.9813e-01        0.999           9.8
  23      2.0273e+02       4.3967e+00       -2.7704e-01        0.999          10.3
  24      1.5293e+02       4.4463e+00       -2.5214e-01        0.999          10.7
  25      1.1537e+02       4.4917e+00       -2.2552e-01        0.999          11.2
  26      8.7031e+01       4.5308e+00       -1.9954e-01        0.999          11.6
  27      6.5649e+01       4.5637e+00       -1.7767e-01        0.999          12.1
  28      4.8890e+01       4.5946e+00       -1.5261e-01        0.999          13.4
  29      3.5902e+01       4.6223e+00       -1.3013e-01        0.999          15.0
  30      2.5963e+01       4.6438e+00       -1.1140e-01        0.999          16.2
  31      1.8462e+01       4.6679e+00       -9.1076e-02        0.999          17.5
  32      1.2888e+01       4.6882e+00       -7.5166e-02        0.999          18.9
  33      8.8167e+00       4.7054e+00       -5.7628e-02        0.999          20.6
  34      5.9005e+00       4.7217e+00       -4.2313e-02        0.999          22.6
  35      3.8562e+00       4.7363e+00       -3.3862e-02        0.999          25.0
  36      2.4573e+00       4.7464e+00       -2.4191e-02        0.999          28.1
  37      1.5252e+00       4.7506e+00       -1.7806e-02        0.999          33.6
  38      9.2196e-01       4.7440e+00       -1.1557e-02        0.999          40.6
  39      5.4349e-01       4.7194e+00       -9.5212e-03        0.999          50.3
  40      3.1344e-01       4.6737e+00       -6.3504e-03        0.999          65.2
  41      1.7783e-01       4.7055e+00       -4.3736e-03        1.000          89.7
  42      1.0000e-01       4.7084e+00        1.8689e-03        0.999         125.6

