File.......:  600eis 667h - JUL,20.2014

System.....:  
Potential..:  -0.001V
Current....:  -42.771uA
Temperature:  -1.4+-0.1C
Time.......:  16:00:24 - 16:02:49
Comment....:  
              
              
              
              
              
Impedance samples

Lines:   50
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+05       4.0124e+00        2.5397e-01        1.000           0.0
   2      7.9606e+04       4.0233e+00        1.6978e-01        1.000           1.3
   3      6.3371e+04       4.0400e+00        1.0192e-01        1.000           1.8
   4      5.0448e+04       4.0550e+00        4.4566e-02        1.000           2.2
   5      4.0159e+04       4.0757e+00       -2.7175e-03        1.000           2.7
   6      3.1969e+04       4.0928e+00       -4.6151e-02        1.000           3.1
   7      2.5450e+04       4.1138e+00       -8.9361e-02        1.000           3.6
   8      2.0259e+04       4.1377e+00       -1.2413e-01        1.000           4.0
   9      1.6128e+04       4.1664e+00       -1.5610e-01        1.000           4.5
  10      1.2839e+04       4.1952e+00       -1.8466e-01        1.000           4.9
  11      1.0220e+04       4.2293e+00       -2.1352e-01        1.000           5.4
  12      8.1360e+03       4.2662e+00       -2.4265e-01        1.000           5.9
  13      6.4768e+03       4.3063e+00       -2.6774e-01        1.000           6.4
  14      5.1559e+03       4.3504e+00       -2.9524e-01        1.000           6.9
  15      4.1044e+03       4.3992e+00       -3.2188e-01        1.000           7.3
  16      3.2674e+03       4.4513e+00       -3.4871e-01        1.000           7.8
  17      2.6010e+03       4.5086e+00       -3.7215e-01        1.000           8.2
  18      2.0706e+03       4.5695e+00       -3.9411e-01        1.000           8.7
  19      1.6483e+03       4.6344e+00       -4.1385e-01        1.000           9.2
  20      1.3122e+03       4.7017e+00       -4.3208e-01        0.999           9.6
  21      1.0446e+03       4.7724e+00       -4.4660e-01        0.999          10.1
  22      8.3153e+02       4.8445e+00       -4.6038e-01        0.999          10.6
  23      6.6195e+02       4.9199e+00       -4.6943e-01        0.999          11.1
  24      5.2695e+02       4.9967e+00       -4.7529e-01        0.999          11.5
  25      4.1949e+02       5.0760e+00       -4.7924e-01        0.999          12.0
  26      3.3394e+02       5.1544e+00       -4.7907e-01        0.999          12.5
  27      2.6584e+02       5.2331e+00       -4.7500e-01        0.999          12.9
  28      2.1162e+02       5.3125e+00       -4.6923e-01        0.999          13.4
  29      1.6846e+02       5.3888e+00       -4.5679e-01        0.999          13.8
  30      1.3411e+02       5.4649e+00       -4.4049e-01        0.999          14.3
  31      1.0676e+02       5.5381e+00       -4.2206e-01        0.999          14.8
  32      8.4986e+01       5.6053e+00       -3.9770e-01        0.999          15.3
  33      6.7654e+01       5.6673e+00       -3.7105e-01        0.999          15.8
  34      5.3524e+01       5.7236e+00       -3.4217e-01        0.999          17.1
  35      4.1896e+01       5.7801e+00       -3.0610e-01        0.999          18.7
  36      3.2409e+01       5.8287e+00       -2.7102e-01        0.999          19.9
  37      2.4746e+01       5.8700e+00       -2.3587e-01        0.999          21.1
  38      1.8624e+01       5.9114e+00       -2.0045e-01        0.999          22.4
  39      1.3792e+01       5.9443e+00       -1.6918e-01        0.999          23.9
  40      1.0031e+01       5.9725e+00       -1.3767e-01        0.999          25.5
  41      7.1499e+00       5.9959e+00       -1.1005e-01        0.999          27.4
  42      4.9825e+00       6.0145e+00       -8.5268e-02        1.000          29.6
  43      3.3858e+00       6.0340e+00       -6.6962e-02        1.000          32.3
  44      2.2374e+00       6.0458e+00       -5.0004e-02        1.000          35.7
  45      1.4343e+00       6.0456e+00       -3.5273e-02        1.000          41.2
  46      8.9031e-01       6.0296e+00       -2.5269e-02        1.000          48.0
  47      5.3506e-01       5.9985e+00       -1.9434e-02        1.000          58.0
  48      3.1211e-01       5.9485e+00       -1.4234e-02        1.000          73.0
  49      1.7783e-01       6.0035e+00       -9.5532e-03        0.999          97.5
  50      1.0000e-01       6.0024e+00       -3.0146e-03        1.000         133.4

