File.......:  600eis 214h - JUN,30.2014

System.....:  
Potential..:  0.002V
Current....:  451.22uA
Temperature:  -1.3+-0.2C
Time.......:  22:07:26 - 22:10:00
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   30
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+05       3.5547e+00        1.9921e-01        1.000           0.0
   2      6.4710e+04       3.5722e+00        8.9280e-02        0.999           1.0
   3      4.1873e+04       3.5918e+00        6.1622e-03        1.000           1.4
   4      2.7096e+04       3.6168e+00       -5.4424e-02        1.000           1.9
   5      1.7534e+04       3.6487e+00       -1.0339e-01        1.000           2.3
   6      1.1346e+04       3.6880e+00       -1.4921e-01        1.000           2.7
   7      7.3420e+03       3.7378e+00       -1.9309e-01        1.000           3.2
   8      4.7510e+03       3.8004e+00       -2.3547e-01        1.000           3.6
   9      3.0744e+03       3.8746e+00       -2.7696e-01        1.000           4.0
  10      1.9894e+03       3.9644e+00       -3.1013e-01        1.000           4.4
  11      1.2873e+03       4.0654e+00       -3.3536e-01        1.000           4.9
  12      8.3303e+02       4.1741e+00       -3.5132e-01        1.000           5.3
  13      5.3905e+02       4.2875e+00       -3.4790e-01        0.999           5.7
  14      3.4882e+02       4.3940e+00       -3.3020e-01        0.999           6.1
  15      2.2572e+02       4.4980e+00       -2.9691e-01        0.999           6.6
  16      1.4606e+02       4.5768e+00       -2.6940e-01        0.999           7.0
  17      9.4517e+01       4.6446e+00       -2.1996e-01        0.999           7.4
  18      5.9852e+01       4.6909e+00       -1.8240e-01        0.999           8.6
  19      3.7406e+01       4.7319e+00       -1.4365e-01        0.999          10.1
  20      2.3071e+01       4.7611e+00       -1.1301e-01        0.999          11.3
  21      1.4044e+01       4.7830e+00       -8.7889e-02        0.999          12.6
  22      8.4383e+00       4.8008e+00       -6.3507e-02        0.999          14.1
  23      5.0071e+00       4.8107e+00       -4.3449e-02        0.999          16.0
  24      2.9361e+00       4.8185e+00       -3.0707e-02        0.999          18.8
  25      1.7030e+00       4.8279e+00       -2.2691e-02        0.999          23.6
  26      9.7825e-01       4.8424e+00       -1.4589e-02        0.999          29.3
  27      5.5735e-01       4.8877e+00       -1.0511e-02        1.000          38.8
  28      3.1552e-01       4.9296e+00       -4.9594e-03        0.999          55.1
  29      1.7783e-01       4.8549e+00       -1.7182e-03        0.999          83.9
  30      1.0000e-01       4.9119e+00        4.7562e-04        1.000         132.7

