File.......:  600eis 352h - JUL,06.2014

System.....:  
Potential..:  -0.001V
Current....:  -31.45uA
Temperature:  -1.5+-0.1C
Time.......:  18:05:46 - 18:08:11
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   50
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+05       3.7398e+00        4.0516e-01        1.000           0.0
   2      7.9606e+04       3.7446e+00        2.9766e-01        1.000           1.1
   3      6.3371e+04       3.7558e+00        2.0950e-01        1.000           1.5
   4      5.0448e+04       3.7657e+00        1.3530e-01        1.000           1.9
   5      4.0159e+04       3.7798e+00        7.4618e-02        1.000           2.4
   6      3.1969e+04       3.7924e+00        2.4089e-02        1.000           2.8
   7      2.5450e+04       3.8079e+00       -2.6003e-02        1.000           3.3
   8      2.0259e+04       3.8264e+00       -6.4297e-02        1.000           3.7
   9      1.6128e+04       3.8461e+00       -9.8629e-02        1.000           4.2
  10      1.2839e+04       3.8714e+00       -1.3008e-01        1.000           4.6
  11      1.0220e+04       3.8936e+00       -1.6134e-01        1.000           5.0
  12      8.1360e+03       3.9227e+00       -1.8992e-01        1.000           5.5
  13      6.4768e+03       3.9552e+00       -2.1583e-01        1.000           6.0
  14      5.1559e+03       3.9891e+00       -2.4176e-01        1.000           7.1
  15      4.1044e+03       4.0301e+00       -2.6802e-01        1.000           7.5
  16      3.2674e+03       4.0709e+00       -2.9317e-01        1.000           8.0
  17      2.6010e+03       4.1197e+00       -3.1653e-01        1.000           8.4
  18      2.0706e+03       4.1713e+00       -3.3562e-01        1.000           9.6
  19      1.6483e+03       4.2260e+00       -3.5353e-01        0.999          10.0
  20      1.3122e+03       4.2832e+00       -3.6784e-01        0.999          10.4
  21      1.0446e+03       4.3455e+00       -3.7931e-01        0.999          10.9
  22      8.3153e+02       4.4055e+00       -3.8924e-01        0.999          11.3
  23      6.6195e+02       4.4719e+00       -3.9070e-01        0.999          11.8
  24      5.2695e+02       4.5370e+00       -3.9087e-01        0.999          12.2
  25      4.1949e+02       4.6022e+00       -3.8463e-01        0.999          12.6
  26      3.3394e+02       4.6639e+00       -3.7472e-01        0.999          13.1
  27      2.6584e+02       4.7226e+00       -3.6046e-01        0.999          13.5
  28      2.1162e+02       4.7783e+00       -3.4100e-01        0.999          14.0
  29      1.6846e+02       4.8293e+00       -3.2168e-01        0.999          14.4
  30      1.3411e+02       4.8763e+00       -2.9994e-01        0.999          14.8
  31      1.0676e+02       4.9213e+00       -2.7604e-01        0.999          15.3
  32      8.4986e+01       4.9544e+00       -2.5260e-01        0.999          15.7
  33      6.7654e+01       4.9838e+00       -2.2998e-01        0.999          16.2
  34      5.3524e+01       5.0081e+00       -2.0536e-01        0.999          17.5
  35      4.1896e+01       5.0332e+00       -1.8197e-01        0.999          19.1
  36      3.2409e+01       5.0548e+00       -1.5945e-01        0.999          20.2
  37      2.4746e+01       5.0757e+00       -1.3835e-01        0.999          21.4
  38      1.8624e+01       5.0929e+00       -1.1884e-01        0.999          22.7
  39      1.3792e+01       5.1093e+00       -1.0288e-01        0.999          24.2
  40      1.0031e+01       5.1240e+00       -8.2631e-02        0.999          25.8
  41      7.1499e+00       5.1369e+00       -6.6603e-02        0.999          27.6
  42      4.9825e+00       5.1482e+00       -5.2846e-02        0.999          29.8
  43      3.3858e+00       5.1581e+00       -4.0224e-02        0.999          32.5
  44      2.2374e+00       5.1721e+00       -3.1212e-02        0.999          35.9
  45      1.4343e+00       5.1894e+00       -2.3452e-02        1.000          41.4
  46      8.9031e-01       5.2197e+00       -1.7068e-02        0.999          48.2
  47      5.3506e-01       5.2678e+00       -1.3023e-02        1.000          58.1
  48      3.1211e-01       5.2567e+00       -6.8900e-03        1.000          73.1
  49      1.7783e-01       5.1669e+00       -7.8781e-04        1.000          97.6
  50      1.0000e-01       5.2413e+00       -5.6282e-04        0.999         133.5

