File.......:  600eis 750h - JUL,24.2014

System.....:  
Potential..:  0.000V
Current....:  22.468uA
Temperature:  -1.4+-0.1C
Time.......:  09:14:01 - 09:16:26
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   50
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
  1       1.0000e+05       4.3107e+00        2.4093e-01        1.000           0.0
  2       7.9606e+04       4.3240e+00        1.6019e-01        1.000           1.5
  3       6.3371e+04       4.3377e+00        9.1189e-02        1.000           1.9
  4       5.0448e+04       4.3538e+00        3.0546e-02        1.000           2.3
  5       4.0159e+04       4.3738e+00       -1.5730e-02        1.000           2.8
  6       3.1969e+04       4.3910e+00       -5.9606e-02        1.000           3.2
  7       2.5450e+04       4.4156e+00       -1.0458e-01        1.000           3.6
  8       2.0259e+04       4.4377e+00       -1.3906e-01        1.000           4.1
  9       1.6128e+04       4.4665e+00       -1.7103e-01        1.000           4.5
 10       1.2839e+04       4.4956e+00       -2.0276e-01        1.000           5.0
 11       1.0220e+04       4.5287e+00       -2.3242e-01        1.000           5.4
 12       8.1360e+03       4.5677e+00       -2.6532e-01        1.000           5.8
 13       6.4768e+03       4.6073e+00       -2.9247e-01        1.000           6.3
 14       5.1559e+03       4.6527e+00       -3.2038e-01        1.000           6.7
 15       4.1044e+03       4.7027e+00       -3.4899e-01        1.000           7.2
 16       3.2674e+03       4.7573e+00       -3.7605e-01        1.000           7.6
 17       2.6010e+03       4.8154e+00       -4.0140e-01        1.000           8.0
 18       2.0706e+03       4.8784e+00       -4.2465e-01        1.000           8.5
 19       1.6483e+03       4.9442e+00       -4.4539e-01        0.999           8.9
 20       1.3122e+03       5.0139e+00       -4.6485e-01        1.000           9.4
 21       1.0446e+03       5.0861e+00       -4.8103e-01        1.000           9.8
 22       8.3153e+02       5.1607e+00       -4.9699e-01        1.000          10.2
 23       6.6195e+02       5.2387e+00       -5.0841e-01        0.999          10.7
 24       5.2695e+02       5.3167e+00       -5.1605e-01        0.999          11.1
 25       4.1949e+02       5.3984e+00       -5.2145e-01        0.999          11.6
 26       3.3394e+02       5.4794e+00       -5.2355e-01        0.999          12.0
 27       2.6584e+02       5.5610e+00       -5.2107e-01        0.999          12.4
 28       2.1162e+02       5.6435e+00       -5.1633e-01        0.999          12.9
 29       1.6846e+02       5.7258e+00       -5.0633e-01        0.999          13.3
 30       1.3411e+02       5.8060e+00       -4.9323e-01        0.999          13.7
 31       1.0676e+02       5.8805e+00       -4.7261e-01        0.999          14.2
 32       8.4986e+01       5.9546e+00       -4.5032e-01        0.999          14.7
 33       6.7654e+01       6.0223e+00       -4.2456e-01        0.999          15.2
 34       5.3524e+01       6.0727e+00       -3.9410e-01        0.999          16.4
 35       4.1896e+01       6.1292e+00       -3.5665e-01        0.999          18.0
 36       3.2409e+01       6.1810e+00       -3.1888e-01        0.999          19.2
 37       2.4746e+01       6.2260e+00       -2.7530e-01        0.999          20.4
 38       1.8624e+01       6.2636e+00       -2.3430e-01        0.999          21.7
 39       1.3792e+01       6.2926e+00       -1.9947e-01        0.999          23.1
 40       1.0031e+01       6.3204e+00       -1.5989e-01        0.999          24.7
 41       7.1499e+00       6.3398e+00       -1.2662e-01        1.000          26.6
 42       4.9825e+00       6.3563e+00       -9.8538e-02        0.999          28.8
 43       3.3858e+00       6.3691e+00       -7.6141e-02        1.000          31.5
 44       2.2374e+00       6.3827e+00       -5.7629e-02        1.000          34.9
 45       1.4343e+00       6.3980e+00       -4.0978e-02        1.000          40.3
 46       8.9031e-01       6.4368e+00       -2.7786e-02        1.000          47.2
 47       5.3506e-01       6.5014e+00       -2.1420e-02        1.000          57.1
 48       3.1211e-01       6.5512e+00       -1.0780e-02        1.000          72.1
 49       1.7783e-01       6.4399e+00       -4.7625e-03        1.000          96.5
 50       1.0000e-01       6.4765e+00        6.0540e-04        0.999         132.5

