File.......:  600eis 184h - JUN,29.2014

System.....:  
Potential..:  -0.001V
Current....:  -53.397uA
Temperature:  -1.3+-0.1C
Time.......:  15:54:05 - 15:56:28
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   50
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+05       3.5504e+00        2.9421e-01        1.000           0.0
   2      7.9606e+04       3.5544e+00        2.1557e-01        1.000           1.1
   3      6.3371e+04       3.5644e+00        1.4868e-01        1.000           1.5
   4      5.0448e+04       3.5726e+00        8.9835e-02        1.000           1.9
   5      4.0159e+04       3.5828e+00        4.5051e-02        1.000           2.4
   6      3.1969e+04       3.5947e+00        5.0340e-03        1.000           2.8
   7      2.5450e+04       3.6063e+00       -3.6098e-02        1.000           3.3
   8      2.0259e+04       3.6223e+00       -6.6424e-02        1.000           3.7
   9      1.6128e+04       3.6404e+00       -9.5244e-02        1.000           4.1
  10      1.2839e+04       3.6596e+00       -1.2210e-01        1.000           4.6
  11      1.0220e+04       3.6824e+00       -1.4774e-01        1.000           5.0
  12      8.1360e+03       3.7070e+00       -1.7347e-01        1.000           5.4
  13      6.4768e+03       3.7353e+00       -1.9611e-01        1.000           5.9
  14      5.1559e+03       3.7673e+00       -2.1946e-01        1.000           6.3
  15      4.1044e+03       3.8031e+00       -2.4256e-01        1.000           6.8
  16      3.2674e+03       3.8424e+00       -2.6541e-01        1.000           7.2
  17      2.6010e+03       3.8855e+00       -2.8499e-01        1.000           7.6
  18      2.0706e+03       3.9329e+00       -3.0229e-01        1.000           8.1
  19      1.6483e+03       3.9831e+00       -3.1808e-01        1.000           8.5
  20      1.3122e+03       4.0369e+00       -3.3004e-01        1.000           8.9
  21      1.0446e+03       4.0922e+00       -3.3830e-01        1.000           9.4
  22      8.3153e+02       4.1488e+00       -3.4510e-01        1.000           9.8
  23      6.6195e+02       4.2066e+00       -3.4514e-01        1.000          10.3
  24      5.2695e+02       4.2650e+00       -3.4113e-01        0.999          10.7
  25      4.1949e+02       4.3216e+00       -3.3248e-01        0.999          11.2
  26      3.3394e+02       4.3755e+00       -3.1964e-01        0.999          11.6
  27      2.6584e+02       4.4272e+00       -3.0414e-01        0.999          12.0
  28      2.1162e+02       4.4736e+00       -2.8625e-01        0.999          12.5
  29      1.6846e+02       4.5169e+00       -2.6745e-01        0.999          12.9
  30      1.3411e+02       4.5547e+00       -2.4509e-01        0.999          13.3
  31      1.0676e+02       4.5903e+00       -2.2509e-01        0.999          13.8
  32      8.4986e+01       4.6190e+00       -2.0447e-01        0.999          14.3
  33      6.7654e+01       4.6446e+00       -1.8500e-01        0.999          14.8
  34      5.3524e+01       4.6632e+00       -1.6692e-01        0.999          16.0
  35      4.1896e+01       4.6840e+00       -1.4756e-01        0.999          17.6
  36      3.2409e+01       4.7014e+00       -1.2812e-01        0.999          18.8
  37      2.4746e+01       4.7194e+00       -1.1211e-01        0.999          20.0
  38      1.8624e+01       4.7348e+00       -9.5670e-02        0.999          21.3
  39      1.3792e+01       4.7485e+00       -8.1979e-02        0.999          22.7
  40      1.0031e+01       4.7606e+00       -6.5614e-02        0.999          24.3
  41      7.1499e+00       4.7715e+00       -5.1919e-02        0.999          26.2
  42      4.9825e+00       4.7850e+00       -4.1835e-02        0.999          28.4
  43      3.3858e+00       4.7966e+00       -3.3583e-02        0.999          31.1
  44      2.2374e+00       4.8109e+00       -2.5677e-02        0.999          34.5
  45      1.4343e+00       4.8283e+00       -1.9451e-02        1.000          39.9
  46      8.9031e-01       4.8605e+00       -1.4754e-02        1.000          46.8
  47      5.3506e-01       4.9003e+00       -1.1087e-02        1.000          56.7
  48      3.1211e-01       4.8784e+00       -5.7027e-03        0.999          71.7
  49      1.7783e-01       4.8096e+00       -2.3091e-03        0.999          96.1
  50      1.0000e-01       4.8946e+00        6.8212e-04        1.000         132.0

