File.......:  600eis 575h - JUL,16.2014

System.....:  
Potential..:  -0.001V
Current....:  -59.257uA
Temperature:  -1.4+-0.1C
Time.......:  19:41:12 - 19:42:42
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   48
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+05       3.9724e+00        2.1544e-01        1.000           0.0
   2      7.9606e+04       3.9877e+00        1.4148e-01        1.000           1.1
   3      6.3371e+04       3.9999e+00        8.1177e-02        1.000           1.5
   4      5.0448e+04       4.0172e+00        2.9464e-02        1.000           1.9
   5      4.0159e+04       4.0358e+00       -1.3367e-02        1.000           2.4
   6      3.1969e+04       4.0559e+00       -5.3147e-02        1.000           2.8
   7      2.5450e+04       4.0748e+00       -9.1845e-02        1.000           3.3
   8      2.0259e+04       4.0980e+00       -1.2140e-01        1.000           3.7
   9      1.6128e+04       4.1268e+00       -1.5268e-01        1.000           4.2
  10      1.2839e+04       4.1538e+00       -1.7997e-01        1.000           4.6
  11      1.0220e+04       4.1873e+00       -2.0862e-01        1.000           5.1
  12      8.1360e+03       4.2212e+00       -2.3581e-01        1.000           5.5
  13      6.4768e+03       4.2609e+00       -2.6043e-01        1.000           6.0
  14      5.1559e+03       4.3039e+00       -2.8735e-01        1.000           6.4
  15      4.1044e+03       4.3500e+00       -3.1298e-01        1.000           6.9
  16      3.2674e+03       4.4017e+00       -3.3741e-01        1.000           7.3
  17      2.6010e+03       4.4574e+00       -3.6014e-01        1.000           7.8
  18      2.0706e+03       4.5170e+00       -3.8132e-01        1.000           8.2
  19      1.6483e+03       4.5790e+00       -4.0089e-01        1.000           8.7
  20      1.3122e+03       4.6456e+00       -4.1673e-01        1.000           9.1
  21      1.0446e+03       4.7135e+00       -4.2973e-01        0.999           9.5
  22      8.3153e+02       4.7854e+00       -4.4194e-01        1.000          10.0
  23      6.6195e+02       4.8589e+00       -4.4974e-01        0.999          10.4
  24      5.2695e+02       4.9336e+00       -4.5236e-01        0.999          10.8
  25      4.1949e+02       5.0090e+00       -4.5321e-01        0.999          11.9
  26      3.3394e+02       5.0847e+00       -4.5010e-01        0.999          12.3
  27      2.6584e+02       5.1569e+00       -4.3977e-01        0.999          12.7
  28      2.1162e+02       5.2278e+00       -4.2777e-01        0.999          13.2
  29      1.6846e+02       5.2985e+00       -4.1021e-01        0.999          13.6
  30      1.3411e+02       5.3647e+00       -3.8869e-01        0.999          14.0
  31      1.0676e+02       5.4251e+00       -3.6363e-01        0.999          14.5
  32      8.4986e+01       5.4793e+00       -3.3952e-01        0.999          14.9
  33      6.7654e+01       5.5278e+00       -3.1207e-01        0.999          15.4
  34      5.3524e+01       5.5653e+00       -2.8253e-01        0.999          16.7
  35      4.1896e+01       5.6059e+00       -2.5085e-01        0.999          18.9
  36      3.2409e+01       5.6388e+00       -2.2325e-01        0.999          20.0
  37      2.4746e+01       5.6685e+00       -1.9328e-01        0.999          21.2
  38      1.8624e+01       5.6892e+00       -1.6358e-01        0.999          22.5
  39      1.3792e+01       5.7078e+00       -1.3989e-01        0.999          24.0
  40      1.0031e+01       5.7211e+00       -1.1364e-01        0.999          25.6
  41      7.1499e+00       5.7288e+00       -9.0094e-02        0.999          27.4
  42      4.9825e+00       5.7321e+00       -6.9640e-02        1.000          29.7
  43      3.3858e+00       5.7275e+00       -5.3561e-02        1.000          32.4
  44      2.2374e+00       5.7192e+00       -4.1535e-02        1.000          35.8
  45      1.4343e+00       5.7061e+00       -3.0269e-02        1.000          41.2
  46      8.9031e-01       5.6994e+00       -1.8475e-02        1.000          48.0
  47      5.3506e-01       5.7153e+00       -1.5560e-02        1.000          58.0
  48      3.1211e-01       5.7479e+00       -9.0040e-03        1.000          73.0

