File.......:  600eis 84h - JUN,25.2014

System.....:  
Potential..:  0.000V
Current....:  -30.187uA
Temperature:  -1.0+-0.1C
Time.......:  10:20:32 - 10:22:03
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   48
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+05       3.4147e+00        2.4611e-01        1.000           0.0
   2      7.9606e+04       3.4221e+00        1.7430e-01        1.000           1.1
   3      6.3371e+04       3.4275e+00        1.1517e-01        1.000           1.5
   4      5.0448e+04       3.4350e+00        6.4086e-02        1.000           2.5
   5      4.0159e+04       3.4462e+00        2.1151e-02        1.000           2.9
   6      3.1969e+04       3.4579e+00       -1.4284e-02        1.000           3.4
   7      2.5450e+04       3.4704e+00       -5.0252e-02        1.000           3.8
   8      2.0259e+04       3.4867e+00       -8.0698e-02        1.000           4.3
   9      1.6128e+04       3.5053e+00       -1.0908e-01        1.000           4.7
  10      1.2839e+04       3.5275e+00       -1.3598e-01        1.000           5.1
  11      1.0220e+04       3.5504e+00       -1.6154e-01        1.000           6.2
  12      8.1360e+03       3.5787e+00       -1.8710e-01        1.000           6.6
  13      6.4768e+03       3.6102e+00       -2.0932e-01        1.000           7.0
  14      5.1559e+03       3.6457e+00       -2.3112e-01        1.000           7.5
  15      4.1044e+03       3.6847e+00       -2.5139e-01        1.000           7.9
  16      3.2674e+03       3.7266e+00       -2.7030e-01        1.000           8.4
  17      2.6010e+03       3.7725e+00       -2.8617e-01        1.000           8.8
  18      2.0706e+03       3.8204e+00       -2.9864e-01        1.000           9.2
  19      1.6483e+03       3.8696e+00       -3.0969e-01        0.999           9.7
  20      1.3122e+03       3.9218e+00       -3.1697e-01        0.999          10.1
  21      1.0446e+03       3.9750e+00       -3.2140e-01        0.999          10.5
  22      8.3153e+02       4.0285e+00       -3.2362e-01        0.999          11.0
  23      6.6195e+02       4.0830e+00       -3.2049e-01        0.999          11.4
  24      5.2695e+02       4.1354e+00       -3.1400e-01        0.999          11.9
  25      4.1949e+02       4.1872e+00       -3.0378e-01        0.999          12.3
  26      3.3394e+02       4.2373e+00       -2.9021e-01        0.999          12.8
  27      2.6584e+02       4.2832e+00       -2.7442e-01        1.000          13.2
  28      2.1162e+02       4.3261e+00       -2.5657e-01        0.999          13.6
  29      1.6846e+02       4.3648e+00       -2.3540e-01        0.999          14.2
  30      1.3411e+02       4.3986e+00       -2.1457e-01        0.999          14.6
  31      1.0676e+02       4.4286e+00       -1.9606e-01        0.999          15.0
  32      8.4986e+01       4.4541e+00       -1.7253e-01        0.999          15.5
  33      6.7654e+01       4.4759e+00       -1.5453e-01        0.999          16.0
  34      5.3524e+01       4.4917e+00       -1.3780e-01        0.999          17.3
  35      4.1896e+01       4.5092e+00       -1.1891e-01        0.999          18.9
  36      3.2409e+01       4.5242e+00       -1.0186e-01        0.999          20.0
  37      2.4746e+01       4.5360e+00       -8.6462e-02        0.999          21.2
  38      1.8624e+01       4.5479e+00       -7.0040e-02        0.999          22.5
  39      1.3792e+01       4.5580e+00       -6.0519e-02        0.999          24.0
  40      1.0031e+01       4.5692e+00       -4.7169e-02        0.999          25.6
  41      7.1499e+00       4.5776e+00       -3.7153e-02        1.000          27.4
  42      4.9825e+00       4.5871e+00       -2.7998e-02        0.999          29.7
  43      3.3858e+00       4.5981e+00       -2.1042e-02        1.000          32.3
  44      2.2374e+00       4.6127e+00       -1.6070e-02        0.999          35.8
  45      1.4343e+00       4.6306e+00       -1.3359e-02        1.000          41.2
  46      8.9031e-01       4.6581e+00       -7.6333e-03        1.000          48.0
  47      5.3506e-01       4.6814e+00       -7.6174e-03        0.999          57.9
  48      3.1211e-01       4.6343e+00       -5.7809e-04        0.999          72.9

