File.......:  600eis 379h - JUL,07.2014

System.....:  
Potential..:  -0.001V
Current....:  -66.259uA
Temperature:  -1.3+-0.1C
Time.......:  21:29:52 - 21:32:18
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   50
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+05       3.7108e+00        3.6548e-01        1.000           0.0
   2      7.9606e+04       3.7194e+00        2.6421e-01        1.000           1.7
   3      6.3371e+04       3.7295e+00        1.8175e-01        1.000           2.2
   4      5.0448e+04       3.7427e+00        1.1570e-01        1.000           2.6
   5      4.0159e+04       3.7548e+00        5.7925e-02        1.000           3.0
   6      3.1969e+04       3.7711e+00        1.0817e-02        1.000           4.0
   7      2.5450e+04       3.7899e+00       -3.6347e-02        1.000           4.5
   8      2.0259e+04       3.8100e+00       -7.3020e-02        1.000           4.9
   9      1.6128e+04       3.8316e+00       -1.0510e-01        1.000           5.4
  10      1.2839e+04       3.8569e+00       -1.3618e-01        1.000           6.5
  11      1.0220e+04       3.8842e+00       -1.6574e-01        1.000           6.9
  12      8.1360e+03       3.9145e+00       -1.9382e-01        1.000           7.4
  13      6.4768e+03       3.9487e+00       -2.2005e-01        1.000           7.8
  14      5.1559e+03       3.9863e+00       -2.4562e-01        1.000           8.3
  15      4.1044e+03       4.0281e+00       -2.7067e-01        1.000           8.7
  16      3.2674e+03       4.0730e+00       -2.9578e-01        1.000           9.2
  17      2.6010e+03       4.1231e+00       -3.1740e-01        1.000           9.6
  18      2.0706e+03       4.1760e+00       -3.3737e-01        1.000          10.0
  19      1.6483e+03       4.2329e+00       -3.5448e-01        1.000          10.5
  20      1.3122e+03       4.2926e+00       -3.6983e-01        1.000          10.9
  21      1.0446e+03       4.3559e+00       -3.8031e-01        1.000          11.3
  22      8.3153e+02       4.4201e+00       -3.8995e-01        0.999          11.8
  23      6.6195e+02       4.4857e+00       -3.9445e-01        0.999          12.2
  24      5.2695e+02       4.5530e+00       -3.9343e-01        0.999          12.7
  25      4.1949e+02       4.6202e+00       -3.8979e-01        0.999          13.1
  26      3.3394e+02       4.6842e+00       -3.7947e-01        0.999          13.5
  27      2.6584e+02       4.7479e+00       -3.6653e-01        0.999          14.0
  28      2.1162e+02       4.8053e+00       -3.4959e-01        0.999          14.5
  29      1.6846e+02       4.8627e+00       -3.2869e-01        0.999          14.9
  30      1.3411e+02       4.9150e+00       -3.0675e-01        0.999          15.3
  31      1.0676e+02       4.9596e+00       -2.8395e-01        0.999          15.8
  32      8.4986e+01       5.0036e+00       -2.6015e-01        0.999          16.3
  33      6.7654e+01       5.0389e+00       -2.3653e-01        0.999          16.8
  34      5.3524e+01       5.0702e+00       -2.1794e-01        0.999          18.0
  35      4.1896e+01       5.1016e+00       -1.8978e-01        0.999          19.6
  36      3.2409e+01       5.1323e+00       -1.6653e-01        0.999          20.8
  37      2.4746e+01       5.1571e+00       -1.4375e-01        0.999          22.0
  38      1.8624e+01       5.1822e+00       -1.2129e-01        0.999          23.3
  39      1.3792e+01       5.2031e+00       -1.0642e-01        0.999          24.7
  40      1.0031e+01       5.2242e+00       -8.6167e-02        0.999          26.3
  41      7.1499e+00       5.2432e+00       -7.0413e-02        0.999          28.2
  42      4.9825e+00       5.2616e+00       -5.4896e-02        0.999          30.4
  43      3.3858e+00       5.2801e+00       -4.2625e-02        0.999          33.1
  44      2.2374e+00       5.2954e+00       -3.2847e-02        0.999          36.5
  45      1.4343e+00       5.3109e+00       -2.5268e-02        0.999          41.9
  46      8.9031e-01       5.3130e+00       -1.7894e-02        1.000          48.8
  47      5.3506e-01       5.2875e+00       -1.2400e-02        1.000          58.7
  48      3.1211e-01       5.2245e+00       -9.1980e-03        1.000          73.7
  49      1.7783e-01       5.2398e+00       -3.0249e-03        0.999          98.2
  50      1.0000e-01       5.2911e+00        6.0821e-05        1.000         134.1

