File.......:  600eis 725h - JUL,23.2014

System.....:  
Potential..:  0.000V
Current....:  -6.1492uA
Temperature:  -1.5+-0.1C
Time.......:  08:08:15 - 08:10:39
Comment....:  
              
              
              
              
              
Impedance samples

Lines:   50
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+05       4.1803e+00        2.1165e-01        1.000           0.0
   2      7.9606e+04       4.1917e+00        1.3468e-01        1.000           1.3
   3      6.3371e+04       4.2091e+00        7.2906e-02        1.000           1.8
   4      5.0448e+04       4.2262e+00        1.9781e-02        1.000           2.2
   5      4.0159e+04       4.2475e+00       -2.5796e-02        1.000           2.6
   6      3.1969e+04       4.2693e+00       -6.4855e-02        1.000           3.1
   7      2.5450e+04       4.2901e+00       -1.0890e-01        1.000           3.5
   8      2.0259e+04       4.3158e+00       -1.4155e-01        1.000           4.0
   9      1.6128e+04       4.3455e+00       -1.7255e-01        1.000           4.4
  10      1.2839e+04       4.3773e+00       -2.0158e-01        1.000           4.9
  11      1.0220e+04       4.4137e+00       -2.3084e-01        1.000           5.3
  12      8.1360e+03       4.4510e+00       -2.6082e-01        1.000           5.7
  13      6.4768e+03       4.4943e+00       -2.8473e-01        1.000           6.2
  14      5.1559e+03       4.5411e+00       -3.1325e-01        1.000           6.6
  15      4.1044e+03       4.5925e+00       -3.3977e-01        1.000           7.1
  16      3.2674e+03       4.6482e+00       -3.6785e-01        1.000           7.5
  17      2.6010e+03       4.7082e+00       -3.9293e-01        1.000           8.0
  18      2.0706e+03       4.7719e+00       -4.1405e-01        1.000           8.4
  19      1.6483e+03       4.8393e+00       -4.3452e-01        0.999           8.8
  20      1.3122e+03       4.9115e+00       -4.5349e-01        0.999           9.3
  21      1.0446e+03       4.9853e+00       -4.6858e-01        0.999           9.7
  22      8.3153e+02       5.0611e+00       -4.8336e-01        0.999          10.2
  23      6.6195e+02       5.1400e+00       -4.9261e-01        1.000          10.6
  24      5.2695e+02       5.2209e+00       -4.9921e-01        0.999          11.0
  25      4.1949e+02       5.3022e+00       -5.0386e-01        0.999          11.5
  26      3.3394e+02       5.3858e+00       -5.0410e-01        0.999          11.9
  27      2.6584e+02       5.4677e+00       -5.0059e-01        0.999          12.4
  28      2.1162e+02       5.5514e+00       -4.9400e-01        0.999          12.8
  29      1.6846e+02       5.6315e+00       -4.8225e-01        0.999          13.2
  30      1.3411e+02       5.7119e+00       -4.6800e-01        0.999          13.7
  31      1.0676e+02       5.7885e+00       -4.4836e-01        0.999          14.1
  32      8.4986e+01       5.8594e+00       -4.2184e-01        0.999          14.6
  33      6.7654e+01       5.9284e+00       -3.9791e-01        0.999          15.1
  34      5.3524e+01       5.9919e+00       -3.6838e-01        0.999          16.4
  35      4.1896e+01       6.0542e+00       -3.3313e-01        0.999          18.0
  36      3.2409e+01       6.1072e+00       -2.9547e-01        0.999          19.1
  37      2.4746e+01       6.1557e+00       -2.5820e-01        0.999          20.3
  38      1.8624e+01       6.2024e+00       -2.2107e-01        0.999          21.6
  39      1.3792e+01       6.2388e+00       -1.8825e-01        0.999          23.1
  40      1.0031e+01       6.2720e+00       -1.5257e-01        0.999          24.7
  41      7.1499e+00       6.3003e+00       -1.2013e-01        0.999          26.5
  42      4.9825e+00       6.3234e+00       -9.5031e-02        0.999          28.7
  43      3.3858e+00       6.3449e+00       -6.9851e-02        1.000          31.4
  44      2.2374e+00       6.3553e+00       -5.3338e-02        1.000          34.8
  45      1.4343e+00       6.3516e+00       -3.7805e-02        1.000          40.3
  46      8.9031e-01       6.3286e+00       -2.6940e-02        1.000          47.1
  47      5.3506e-01       6.2903e+00       -1.7934e-02        1.000          57.0
  48      3.1211e-01       6.2570e+00       -1.3603e-02        1.000          72.0
  49      1.7783e-01       6.3390e+00       -9.5041e-03        0.999          96.5
  50      1.0000e-01       6.3116e+00        6.4414e-03        1.000         132.4

