File.......:  600eis 115h - JUN,26.2014

System.....:  
Potential..:  -0.001V
Current....:  -100.2uA
Temperature:  -1.1+-0.1C
Time.......:  16:51:44 - 16:54:08
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   50
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+05       3.4150e+00        3.4509e-01        1.000           0.0
   2      7.9606e+04       3.4219e+00        2.5912e-01        1.000           1.4
   3      6.3371e+04       3.4285e+00        1.8460e-01        1.000           1.9
   4      5.0448e+04       3.4407e+00        1.2415e-01        1.000           2.3
   5      4.0159e+04       3.4507e+00        7.1631e-02        1.000           2.8
   6      3.1969e+04       3.4644e+00        3.2967e-02        1.000           3.2
   7      2.5450e+04       3.4744e+00       -9.5930e-03        1.000           3.7
   8      2.0259e+04       3.4918e+00       -4.2399e-02        1.000           4.1
   9      1.6128e+04       3.5105e+00       -7.1255e-02        1.000           4.5
  10      1.2839e+04       3.5318e+00       -9.8826e-02        1.000           5.0
  11      1.0220e+04       3.5546e+00       -1.2359e-01        1.000           5.4
  12      8.1360e+03       3.5801e+00       -1.4785e-01        1.000           5.8
  13      6.4768e+03       3.6078e+00       -1.6951e-01        1.000           6.3
  14      5.1559e+03       3.6386e+00       -1.9104e-01        1.000           6.7
  15      4.1044e+03       3.6725e+00       -2.1182e-01        1.000           7.2
  16      3.2674e+03       3.7107e+00       -2.3334e-01        1.000           7.6
  17      2.6010e+03       3.7512e+00       -2.5056e-01        1.000           8.0
  18      2.0706e+03       3.7946e+00       -2.6742e-01        1.000           8.5
  19      1.6483e+03       3.8427e+00       -2.8217e-01        1.000           8.9
  20      1.3122e+03       3.8917e+00       -2.9347e-01        1.000           9.3
  21      1.0446e+03       3.9435e+00       -3.0191e-01        0.999           9.8
  22      8.3153e+02       3.9964e+00       -3.1024e-01        1.000          10.2
  23      6.6195e+02       4.0525e+00       -3.1066e-01        1.000          10.7
  24      5.2695e+02       4.1064e+00       -3.0880e-01        0.999          11.1
  25      4.1949e+02       4.1605e+00       -3.0159e-01        0.999          11.5
  26      3.3394e+02       4.2130e+00       -2.8981e-01        0.999          12.0
  27      2.6584e+02       4.2609e+00       -2.7671e-01        0.999          12.4
  28      2.1162e+02       4.3062e+00       -2.6217e-01        0.999          12.8
  29      1.6846e+02       4.3496e+00       -2.4067e-01        0.999          13.3
  30      1.3411e+02       4.3837e+00       -2.2067e-01        0.999          13.7
  31      1.0676e+02       4.4182e+00       -2.0348e-01        0.999          14.1
  32      8.4986e+01       4.4453e+00       -1.8104e-01        0.999          14.6
  33      6.7654e+01       4.4698e+00       -1.6490e-01        0.999          15.1
  34      5.3524e+01       4.4860e+00       -1.4128e-01        0.999          16.4
  35      4.1896e+01       4.5157e+00       -1.3159e-01        0.999          18.0
  36      3.2409e+01       4.5320e+00       -1.1343e-01        0.999          19.1
  37      2.4746e+01       4.5442e+00       -9.7128e-02        0.998          20.3
  38      1.8624e+01       4.5580e+00       -8.2556e-02        0.999          21.6
  39      1.3792e+01       4.5676e+00       -7.1020e-02        0.999          23.1
  40      1.0031e+01       4.5754e+00       -5.6615e-02        0.999          24.7
  41      7.1499e+00       4.5802e+00       -4.3964e-02        0.999          26.5
  42      4.9825e+00       4.5815e+00       -3.4612e-02        0.999          28.7
  43      3.3858e+00       4.5780e+00       -2.5428e-02        0.999          31.4
  44      2.2374e+00       4.5686e+00       -2.0289e-02        0.999          34.8
  45      1.4343e+00       4.5546e+00       -1.4829e-02        0.999          40.3
  46      8.9031e-01       4.5417e+00       -1.0362e-02        0.999          47.1
  47      5.3506e-01       4.5474e+00       -7.1000e-03        0.999          57.1
  48      3.1211e-01       4.5686e+00       -6.5328e-03        0.999          72.0
  
  50      1.0000e-01       4.5478e+00        5.3785e-04        1.000         132.4

