File.......:  600eis 477h - JUL,12.2014

System.....:  
Potential..:  -0.001V
Current....:  -62.161uA
Temperature:  -1.5+-0.1C
Time.......:  17:56:38 - 17:59:03
Comment....:  
              
              
              
              
              
Impedance samples

Lines:   50
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+05       3.8659e+00        1.8382e-01        1.000           0.0
   2      7.9606e+04       3.8812e+00        1.1688e-01        1.000           1.1
   3      6.3371e+04       3.8865e+00        6.4756e-02        1.000           1.5
   4      5.0448e+04       3.8998e+00        1.8799e-02        1.000           1.9
   5      4.0159e+04       3.9145e+00       -1.9893e-02        1.000           2.4
   6      3.1969e+04       3.9318e+00       -5.4947e-02        1.000           2.8
   7      2.5450e+04       3.9489e+00       -9.1741e-02        1.000           3.3
   8      2.0259e+04       3.9683e+00       -1.1966e-01        1.000           3.7
   9      1.6128e+04       3.9915e+00       -1.4617e-01        1.000           4.1
  10      1.2839e+04       4.0165e+00       -1.7194e-01        1.000           4.6
  11      1.0220e+04       4.0443e+00       -1.9876e-01        1.000           5.0
  12      8.1360e+03       4.0747e+00       -2.2420e-01        1.000           5.5
  13      6.4768e+03       4.1099e+00       -2.4737e-01        1.000           6.0
  14      5.1559e+03       4.1476e+00       -2.7176e-01        1.000           6.9
  15      4.1044e+03       4.1905e+00       -2.9582e-01        1.000           7.4
  16      3.2674e+03       4.2367e+00       -3.1943e-01        1.000           7.8
  17      2.6010e+03       4.2868e+00       -3.4095e-01        1.000           8.2
  18      2.0706e+03       4.3425e+00       -3.6070e-01        0.999           8.7
  19      1.6483e+03       4.3997e+00       -3.7869e-01        1.000           9.1
  20      1.3122e+03       4.4616e+00       -3.9442e-01        0.999           9.6
  21      1.0446e+03       4.5248e+00       -4.0740e-01        0.999          10.2
  22      8.3153e+02       4.5902e+00       -4.1929e-01        0.999          11.2
  23      6.6195e+02       4.6578e+00       -4.2446e-01        0.999          11.7
  24      5.2695e+02       4.7266e+00       -4.2839e-01        0.999          12.1
  25      4.1949e+02       4.7963e+00       -4.2847e-01        0.999          12.6
  26      3.3394e+02       4.8664e+00       -4.2487e-01        0.999          13.0
  27      2.6584e+02       4.9369e+00       -4.1545e-01        0.999          13.4
  28      2.1162e+02       5.0043e+00       -4.0142e-01        0.999          13.9
  29      1.6846e+02       5.0686e+00       -3.8566e-01        0.999          14.3
  30      1.3411e+02       5.1294e+00       -3.6303e-01        0.999          14.7
  31      1.0676e+02       5.1864e+00       -3.4009e-01        0.999          15.3
  32      8.4986e+01       5.2367e+00       -3.1366e-01        0.999          15.7
  33      6.7654e+01       5.2812e+00       -2.8640e-01        0.999          16.2
  34      5.3524e+01       5.3177e+00       -2.5998e-01        0.999          17.5
  35      4.1896e+01       5.3553e+00       -2.3061e-01        0.999          19.1
  36      3.2409e+01       5.3865e+00       -2.0401e-01        0.999          20.2
  37      2.4746e+01       5.4158e+00       -1.7170e-01        0.999          21.4
  38      1.8624e+01       5.4395e+00       -1.4666e-01        0.999          22.7
  39      1.3792e+01       5.4582e+00       -1.2453e-01        0.999          24.2
  40      1.0031e+01       5.4778e+00       -1.0330e-01        0.999          25.8
  41      7.1499e+00       5.4936e+00       -8.1695e-02        0.999          27.6
  42      4.9825e+00       5.5092e+00       -6.3506e-02        0.999          29.9
  43      3.3858e+00       5.5233e+00       -5.1328e-02        1.000          32.5
  44      2.2374e+00       5.5420e+00       -3.8593e-02        0.999          36.0
  45      1.4343e+00       5.5603e+00       -2.8587e-02        1.000          41.4
  46      8.9031e-01       5.5914e+00       -2.0144e-02        1.000          48.3
  47      5.3506e-01       5.6269e+00       -1.3342e-02        1.000          58.2
  48      3.1211e-01       5.5950e+00       -5.7881e-03        1.000          73.2
  49      1.7783e-01       5.5279e+00       -5.3531e-03        1.000          97.6
  50      1.0000e-01       5.6160e+00       -1.0983e-03        0.999         133.6

