File.......:  600eis 219h - SEP,21.2014

System.....:  
Potential..:  -0.001V
Current....:  -35.114uA
Temperature:  -1.1+-0.0C
Time.......:  18:35:07 - 18:37:33
Comment....:  
              
              
              
              
              
Impedance samples

Lines:   50
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+05       4.5418e+00        4.2044e-02        1.000           0.0
   2      7.9606e+04       4.5376e+00       -5.8436e-02        0.997           1.3
   3      6.3371e+04       4.5995e+00       -9.9432e-02        0.999           1.8
   4      5.0448e+04       4.6443e+00       -1.5427e-01        1.000           2.3
   5      4.0159e+04       4.7044e+00       -2.0107e-01        0.998           2.7
   6      3.1969e+04       4.7449e+00       -2.3013e-01        0.998           3.2
   7      2.5450e+04       4.7905e+00       -2.9218e-01        0.999           3.6
   8      2.0259e+04       4.8380e+00       -3.4319e-01        0.998           4.1
   9      1.6128e+04       4.8865e+00       -3.6422e-01        1.000           4.5
  10      1.2839e+04       4.9418e+00       -3.9788e-01        1.000           5.0
  11      1.0220e+04       5.0099e+00       -4.3501e-01        1.000           5.4
  12      8.1360e+03       5.0747e+00       -4.6998e-01        1.000           5.9
  13      6.4768e+03       5.1490e+00       -5.0991e-01        0.999           6.4
  14      5.1559e+03       5.2126e+00       -5.3531e-01        0.999           6.8
  15      4.1044e+03       5.2976e+00       -5.5834e-01        0.999           7.3
  16      3.2674e+03       5.3898e+00       -5.8552e-01        0.999           7.7
  17      2.6010e+03       5.4741e+00       -6.1850e-01        1.000           8.2
  18      2.0706e+03       5.5725e+00       -6.3461e-01        0.999           8.6
  19      1.6483e+03       5.6720e+00       -6.5194e-01        1.000           9.1
  20      1.3122e+03       5.7709e+00       -6.8317e-01        0.999           9.5
  21      1.0446e+03       5.8728e+00       -7.1310e-01        1.000          10.0
  22      8.3153e+02       5.9954e+00       -7.0322e-01        1.000          10.4
  23      6.6195e+02       6.1178e+00       -7.2038e-01        1.000          10.9
  24      5.2695e+02       6.2311e+00       -7.1229e-01        0.999          11.4
  25      4.1949e+02       6.3466e+00       -6.9516e-01        0.999          11.8
  26      3.3394e+02       6.4658e+00       -6.6972e-01        1.000          12.3
  27      2.6584e+02       6.5722e+00       -6.3038e-01        1.000          12.7
  28      2.1162e+02       6.6691e+00       -5.8741e-01        1.000          13.2
  29      1.6846e+02       6.7562e+00       -5.3890e-01        1.000          13.6
  30      1.3411e+02       6.8329e+00       -4.8579e-01        1.000          14.1
  31      1.0676e+02       6.9018e+00       -4.3482e-01        1.000          14.8
  32      8.4986e+01       6.9527e+00       -3.8538e-01        1.000          15.6
  33      6.7654e+01       6.9949e+00       -3.4083e-01        1.000          16.1
  34      5.3524e+01       7.0145e+00       -2.9496e-01        1.000          17.4
  35      4.1896e+01       7.0381e+00       -2.5079e-01        1.000          19.0
  36      3.2409e+01       7.0571e+00       -2.1346e-01        1.000          20.1
  37      2.4746e+01       7.0714e+00       -1.7948e-01        1.000          21.3
  38      1.8624e+01       7.0838e+00       -1.4677e-01        1.000          22.7
  39      1.3792e+01       7.0921e+00       -1.2202e-01        1.000          24.1
  40      1.0031e+01       7.0994e+00       -9.7929e-02        1.000          25.8
  41      7.1499e+00       7.1029e+00       -7.5434e-02        1.000          27.6
  42      4.9825e+00       7.1067e+00       -5.5649e-02        1.000          29.9
  43      3.3858e+00       7.1069e+00       -4.3775e-02        1.000          32.6
  44      2.2374e+00       7.1079e+00       -3.1449e-02        1.000          36.0
  45      1.4343e+00       7.1212e+00       -2.1572e-02        1.000          41.4
  46      8.9031e-01       7.1551e+00       -1.3159e-02        1.000          48.3
  47      5.3506e-01       7.2210e+00       -1.0247e-02        1.000          58.2
  48      3.1211e-01       7.3097e+00       -7.4864e-03        1.000          73.3
  49      1.7783e-01       7.1795e+00       -2.4225e-03        1.000          97.7
  50      1.0000e-01       7.2336e+00       -6.6525e-03        0.999         133.7

