File.......:  600eis 480h - OCT,02.2014

System.....:  
Potential..:  0.000V
Current....:  -11.702uA
Temperature:  -0.8+-0.0C
Time.......:  16:35:14 - 16:37:40
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   53
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
  1       2.0000e+05       4.6760e+00        3.6479e-01        0.999           0.0
  2       1.5917e+05       4.6796e+00        2.4007e-01        1.000           1.4
  3       1.2668e+05       4.7000e+00        1.5574e-01        0.998           1.9
  4       1.0082e+05       4.7300e+00        5.1821e-02        1.000           2.3
  5       8.0237e+04       4.7543e+00       -2.1349e-02        0.999           2.8
  6       6.3857e+04       4.7859e+00       -8.0488e-02        0.999           3.2
  7       5.0821e+04       4.8191e+00       -1.4257e-01        0.999           3.6
  8       4.0447e+04       4.8125e+00       -2.0624e-01        0.998           4.1
  9       3.2190e+04       4.9128e+00       -2.1885e-01        0.998           4.5
 10       2.5619e+04       4.9492e+00       -2.8421e-01        1.000           5.0
 11       2.0389e+04       4.9981e+00       -3.2815e-01        1.000           5.4
 12       1.6227e+04       5.0640e+00       -3.7451e-01        0.999           5.9
 13       1.2914e+04       5.1109e+00       -3.9814e-01        1.000           6.3
 14       1.0278e+04       5.1757e+00       -4.4350e-01        0.998           6.7
 15       8.1797e+03       5.2387e+00       -4.7496e-01        1.000           7.2
 16       6.5099e+03       5.3116e+00       -5.0587e-01        0.999           7.6
 17       5.1809e+03       5.3815e+00       -5.3608e-01        0.999           8.1
 18       4.1233e+03       5.4641e+00       -5.7083e-01        0.999           8.5
 19       3.2816e+03       5.5456e+00       -6.0871e-01        0.999           8.9
 20       2.6117e+03       5.6325e+00       -6.4442e-01        1.000           9.4
 21       2.0785e+03       5.7261e+00       -6.7899e-01        0.999           9.8
 22       1.6542e+03       5.8254e+00       -7.2593e-01        1.000          10.3
 23       1.3165e+03       5.9331e+00       -7.5152e-01        1.000          10.7
 24       1.0478e+03       6.0486e+00       -7.8490e-01        1.000          11.1
 25       8.3387e+02       6.1703e+00       -8.1674e-01        1.000          11.6
 26       6.6364e+02       6.3007e+00       -8.4167e-01        1.000          12.0
 27       5.2816e+02       6.4369e+00       -8.6082e-01        1.000          12.5
 28       4.2034e+02       6.5793e+00       -8.7211e-01        1.000          12.9
 29       3.3453e+02       6.7286e+00       -8.7196e-01        1.000          13.6
 30       2.6624e+02       6.8748e+00       -8.6224e-01        1.000          14.3
 31       2.1189e+02       7.0200e+00       -8.3833e-01        1.000          14.7
 32       1.6864e+02       7.1589e+00       -8.0331e-01        1.000          15.2
 33       1.3421e+02       7.2882e+00       -7.5621e-01        1.000          15.6
 34       1.0681e+02       7.4062e+00       -7.0068e-01        1.000          16.1
 35       8.5008e+01       7.5099e+00       -6.3962e-01        1.000          16.5
 36       6.7654e+01       7.5987e+00       -5.7771e-01        1.000          17.0
 37       5.3524e+01       7.6616e+00       -5.1135e-01        1.000          18.3
 38       4.1896e+01       7.7216e+00       -4.4294e-01        1.000          19.9
 39       3.2409e+01       7.7706e+00       -3.7933e-01        1.000          21.0
 40       2.4746e+01       7.8083e+00       -3.1998e-01        1.000          22.2
 41       1.8624e+01       7.8414e+00       -2.6326e-01        1.000          23.5
 42       1.3792e+01       7.8642e+00       -2.1673e-01        1.000          25.0
 43       1.0031e+01       7.8838e+00       -1.7356e-01        1.000          26.6
 44       7.1499e+00       7.8988e+00       -1.3332e-01        1.000          28.4
 45       4.9825e+00       7.9141e+00       -1.0081e-01        1.000          30.7
 46       3.3858e+00       7.9289e+00       -7.5944e-02        1.000          33.4
 47       2.2374e+00       7.9476e+00       -5.5541e-02        1.000          36.8
 48       1.4343e+00       7.9783e+00       -3.7390e-02        1.000          42.3
 49       8.9031e-01       8.0287e+00       -2.6304e-02        1.000          49.1
 50       5.3506e-01       8.1151e+00       -1.8355e-02        1.000          59.0
 51       3.1211e-01       8.1664e+00       -1.1153e-02        1.000          74.0
 52       1.7783e-01       7.9827e+00       -6.2480e-03        1.000          98.5
 53       1.0000e-01       8.1186e+00       -8.8193e-03        0.999         134.4

