File.......:  600eis 1182h - OCT,31.2014

System.....:  
Potential..:  0.000V
Current....:  9.5446uA
Temperature:  -1.0+-0.0C
Time.......:  22:17:47 - 22:19:49
Comment....:  
              
              
              
              
              
Impedance samples

Lines:   49
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+05       5.0588e+00        2.5192e-01        1.000           0.0
   2      7.9606e+04       5.0822e+00        1.0593e-01        1.000           1.0
   3      6.3371e+04       5.1234e+00        3.3636e-03        1.000           1.5
   4      5.0448e+04       5.1690e+00       -7.6463e-02        1.000           1.9
   5      4.0159e+04       5.2199e+00       -1.5018e-01        1.000           2.3
   6      3.1969e+04       5.2631e+00       -2.3263e-01        1.000           2.8
   7      2.5450e+04       5.3218e+00       -2.9181e-01        0.999           3.2
   8      2.0259e+04       5.3860e+00       -3.5049e-01        1.000           3.6
   9      1.6128e+04       5.4546e+00       -3.8845e-01        1.000           4.1
  10      1.2839e+04       5.5340e+00       -4.6314e-01        0.998           4.7
  11      1.0220e+04       5.5820e+00       -4.7983e-01        0.998           5.4
  12      8.1360e+03       5.6719e+00       -5.3384e-01        1.000           5.8
  13      6.4768e+03       5.7380e+00       -5.7263e-01        0.999           6.3
  14      5.1559e+03       5.8452e+00       -5.9799e-01        1.000           6.7
  15      4.1044e+03       5.9297e+00       -6.5012e-01        0.999           7.1
  16      3.2674e+03       6.0251e+00       -6.8002e-01        1.000           7.6
  17      2.6010e+03       6.1383e+00       -7.2564e-01        0.999           8.0
  18      2.0706e+03       6.2330e+00       -7.7157e-01        0.999           8.4
  19      1.6483e+03       6.3195e+00       -8.1184e-01        1.000           8.8
  20      1.3122e+03       6.4632e+00       -8.5566e-01        1.000           9.3
  21      1.0446e+03       6.5679e+00       -9.0447e-01        1.000          10.2
  22      8.3153e+02       6.7232e+00       -9.5894e-01        1.000          10.6
  23      6.6195e+02       6.8492e+00       -1.0092e+00        1.000          11.3
  24      5.2695e+02       7.0067e+00       -1.0740e+00        0.998          12.0
  25      4.1949e+02       7.1770e+00       -1.1271e+00        0.999          12.5
  26      3.3394e+02       7.3310e+00       -1.1832e+00        1.000          13.4
  27      2.6584e+02       7.5232e+00       -1.2474e+00        1.000          13.8
  28      2.1162e+02       7.7104e+00       -1.3149e+00        0.999          14.3
  29      1.6846e+02       7.9298e+00       -1.3463e+00        0.999          14.7
  30      1.3411e+02       8.1457e+00       -1.4009e+00        1.000          15.1
  31      1.0676e+02       8.3785e+00       -1.4281e+00        1.000          15.6
  32      8.4986e+01       8.6179e+00       -1.4446e+00        1.000          16.0
  33      6.7654e+01       8.8642e+00       -1.4500e+00        1.000          16.5
  34      5.3524e+01       9.0924e+00       -1.4341e+00        1.000          17.8
  35      4.1896e+01       9.3580e+00       -1.3775e+00        1.000          19.3
  36      3.2409e+01       9.6160e+00       -1.3098e+00        1.000          20.5
  37      2.4746e+01       9.8577e+00       -1.2100e+00        0.999          21.7
  38      1.8624e+01       1.0081e+01       -1.0809e+00        1.000          23.0
  39      1.3792e+01       1.0271e+01       -9.3406e-01        1.000          24.5
  40      1.0031e+01       1.0422e+01       -7.7373e-01        1.000          26.1
  41      7.1499e+00       1.0526e+01       -6.1362e-01        1.000          27.9
  42      4.9825e+00       1.0591e+01       -4.6472e-01        1.000          30.1
  43      3.3858e+00       1.0615e+01       -3.4315e-01        1.000          32.8
  44      2.2374e+00       1.0625e+01       -2.4360e-01        1.000          36.2
  45      1.4343e+00       1.0623e+01       -1.6446e-01        1.000          41.7
  46      8.9031e-01       1.0630e+01       -1.0759e-01        1.000          48.5
  47      5.3506e-01       1.0678e+01       -7.0803e-02        1.000          58.4
  48      3.1211e-01       1.0829e+01       -4.8197e-02        1.000          73.4
  49      1.7783e-01       1.0841e+01       -2.4209e-02        1.000          97.8

