File.......:  600eis 1373h - NOV,08.2014

System.....:  
Potential..:  0.000V
Current....:  963.44nA
Temperature:  -0.8+-0.0C
Time.......:  20:15:36 - 20:18:01
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   53
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      2.0000e+05       4.9698e+00        7.7880e-01        1.000           0.0
   2      1.5917e+05       4.9952e+00        5.6292e-01        0.999           1.2
   3      1.2668e+05       5.0156e+00        3.8810e-01        0.999           1.6
   4      1.0082e+05       5.0465e+00        2.3819e-01        1.000           2.1
   5      8.0237e+04       5.0757e+00        1.1506e-01        0.999           2.5
   6      6.3857e+04       5.1124e+00        9.2621e-03        0.999           2.9
   7      5.0821e+04       5.1548e+00       -8.2344e-02        1.000           3.3
   8      4.0447e+04       5.1991e+00       -1.6286e-01        0.999           3.8
   9      3.2190e+04       5.2514e+00       -2.3186e-01        1.000           4.2
  10      2.5619e+04       5.3101e+00       -2.9635e-01        1.000           4.6
  11      2.0389e+04       5.3711e+00       -3.5239e-01        1.000           5.1
  12      1.6227e+04       5.4382e+00       -4.0200e-01        1.000           5.5
  13      1.2914e+04       5.5061e+00       -4.4861e-01        1.000           6.0
  14      1.0278e+04       5.5803e+00       -4.9122e-01        1.000           6.4
  15      8.1797e+03       5.6580e+00       -5.3334e-01        1.000           6.8
  16      6.5099e+03       5.7420e+00       -5.7254e-01        1.000           7.3
  17      5.1809e+03       5.8284e+00       -6.1082e-01        1.000           7.7
  18      4.1233e+03       5.9190e+00       -6.5002e-01        1.000           8.1
  19      3.2816e+03       6.0146e+00       -6.8962e-01        1.000           8.6
  20      2.6117e+03       6.1140e+00       -7.3006e-01        1.000           9.1
  21      2.0785e+03       6.2188e+00       -7.7253e-01        1.000           9.6
  22      1.6542e+03       6.3294e+00       -8.1661e-01        1.000          10.0
  23      1.3165e+03       6.4454e+00       -8.6373e-01        1.000          10.4
  24      1.0478e+03       6.5684e+00       -9.1405e-01        1.000          10.9
  25      8.3387e+02       6.6980e+00       -9.6817e-01        1.000          11.3
  26      6.6364e+02       6.8364e+00       -1.0255e+00        1.000          11.8
  27      5.2816e+02       6.9838e+00       -1.0857e+00        1.000          12.2
  28      4.2034e+02       7.1416e+00       -1.1512e+00        1.000          12.6
  29      3.3453e+02       7.3112e+00       -1.2162e+00        1.000          13.0
  30      2.6624e+02       7.4930e+00       -1.2845e+00        1.000          13.5
  31      2.1189e+02       7.6901e+00       -1.3526e+00        1.000          13.9
  32      1.6864e+02       7.8998e+00       -1.4209e+00        1.000          14.3
  33      1.3421e+02       8.1255e+00       -1.4830e+00        1.000          14.8
  34      1.0681e+02       8.3675e+00       -1.5401e+00        1.000          15.2
  35      8.5008e+01       8.6210e+00       -1.5832e+00        1.000          15.7
  36      6.7654e+01       8.8883e+00       -1.6172e+00        1.000          16.2
  37      5.3524e+01       9.1720e+00       -1.6337e+00        1.000          17.5
  38      4.1896e+01       9.4760e+00       -1.6226e+00        1.000          19.0
  39      3.2409e+01       9.7949e+00       -1.5903e+00        1.000          20.2
  40      2.4746e+01       1.0120e+01       -1.5206e+00        1.000          21.4
  41      1.8624e+01       1.0444e+01       -1.4100e+00        1.000          22.7
  42      1.3792e+01       1.0749e+01       -1.2669e+00        1.000          24.1
  43      1.0031e+01       1.1023e+01       -1.0855e+00        1.000          25.7
  44      7.1499e+00       1.1246e+01       -8.8386e-01        1.000          27.5
  45      4.9825e+00       1.1419e+01       -6.8922e-01        1.000          29.7
  46      3.3858e+00       1.1549e+01       -5.1574e-01        1.000          32.4
  47      2.2374e+00       1.1648e+01       -3.7085e-01        1.000          35.8
  48      1.4343e+00       1.1738e+01       -2.5466e-01        1.000          41.2
  49      8.9031e-01       1.1815e+01       -1.6856e-01        1.000          48.1
  50      5.3506e-01       1.1832e+01       -1.0686e-01        1.000          58.0
  51      3.1211e-01       1.1699e+01       -6.4655e-02        1.000          73.0
  52      1.7783e-01       1.1671e+01       -4.1778e-02        1.000          97.4
  53      1.0000e-01       1.1855e+01       -1.9263e-02        1.000         133.3

