File.......:  600eis 48h - SEP,14.2014

System.....:  
Potential..:  -0.001V
Current....:  -46.328uA
Temperature:  -1.2+-0.0C
Time.......:  15:50:15 - 15:52:43
Comment....:  
              
              
              
              
              
Impedance samples

Lines:   56
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0082e+05       4.4900e+00        7.9204e-02        1.000           0.0
   2      1.2668e+05       4.4645e+00        1.8062e-01        0.999           1.3
   3      1.5917e+05       4.4640e+00        3.2789e-01        0.997           1.8
   4      2.0000e+05       4.4393e+00        4.2081e-01        1.000           2.2
   5      1.5917e+05       4.4525e+00        2.7809e-01        0.999           2.6
   6      1.2668e+05       4.4697e+00        1.7375e-01        1.000           3.1
   7      1.0082e+05       4.4960e+00        7.9201e-02        1.000           3.5
   8      8.0237e+04       4.5100e+00       -4.2024e-03        0.999           3.9
   9      6.3857e+04       4.5592e+00       -6.1953e-02        0.999           4.4
  10      5.0821e+04       4.5956e+00       -1.2814e-01        0.999           4.8
  11      4.0447e+04       4.6269e+00       -1.6223e-01        1.000           5.2
  12      3.2190e+04       4.6756e+00       -2.1363e-01        0.999           5.7
  13      2.5619e+04       4.7290e+00       -2.5865e-01        1.000           6.1
  14      2.0389e+04       4.7755e+00       -3.0551e-01        0.999           6.6
  15      1.6227e+04       4.8233e+00       -3.3384e-01        1.000           7.0
  16      1.2914e+04       4.8736e+00       -3.6398e-01        1.000           7.4
  17      1.0278e+04       4.9318e+00       -3.7324e-01        0.998           7.9
  18      8.1797e+03       4.9921e+00       -4.0985e-01        1.000           8.9
  19      6.5099e+03       5.0546e+00       -4.5103e-01        0.999           9.3
  20      5.1809e+03       5.1339e+00       -4.7435e-01        0.999           9.8
  21      4.1233e+03       5.2082e+00       -5.0574e-01        0.999          10.2
  22      3.2816e+03       5.2868e+00       -5.3665e-01        1.000          10.7
  23      2.6117e+03       5.3762e+00       -5.5417e-01        1.000          11.1
  24      2.0785e+03       5.4655e+00       -5.7999e-01        1.000          11.5
  25      1.6542e+03       5.5526e+00       -6.0769e-01        1.000          12.0
  26      1.3165e+03       5.6576e+00       -6.0498e-01        0.999          12.5
  27      1.0478e+03       5.7480e+00       -6.2854e-01        1.000          12.9
  28      8.3387e+02       5.8720e+00       -6.3032e-01        1.000          13.4
  29      6.6364e+02       5.9819e+00       -6.1398e-01        1.000          13.8
  30      5.2816e+02       6.0829e+00       -5.9242e-01        0.999          14.3
  31      4.2034e+02       6.1835e+00       -5.6824e-01        0.999          14.7
  32      3.3453e+02       6.2701e+00       -5.2837e-01        1.000          15.2
  33      2.6624e+02       6.3513e+00       -4.9273e-01        1.000          15.7
  34      2.1189e+02       6.4312e+00       -4.5133e-01        0.999          16.1
  35      1.6864e+02       6.4893e+00       -4.0349e-01        0.999          16.5
  36      1.3421e+02       6.5388e+00       -3.5718e-01        1.000          17.0
  37      1.0681e+02       6.5792e+00       -3.1813e-01        1.000          17.5
  38      8.5008e+01       6.6154e+00       -2.7650e-01        0.999          17.9
  39      6.7654e+01       6.6442e+00       -2.4213e-01        1.000          18.4
  40      5.3524e+01       6.6542e+00       -2.0566e-01        1.000          19.7
  41      4.1896e+01       6.6637e+00       -1.7773e-01        1.000          21.3
  42      3.2409e+01       6.6729e+00       -1.5213e-01        1.000          22.4
  43      2.4746e+01       6.6800e+00       -1.2545e-01        1.000          23.6
  44      1.8624e+01       6.6808e+00       -1.0186e-01        1.000          25.0
  45      1.3792e+01       6.6788e+00       -8.5600e-02        1.000          26.4
  46      1.0031e+01       6.6720e+00       -6.5724e-02        1.000          28.0
  47      7.1499e+00       6.6724e+00       -5.1404e-02        1.000          30.4
  48      4.9825e+00       6.6608e+00       -3.7539e-02        1.000          33.1
  49      3.3858e+00       6.6515e+00       -2.9187e-02        1.000          35.8
  50      2.2374e+00       6.6443e+00       -2.1739e-02        1.000          39.2
  51      1.4343e+00       6.6447e+00       -1.3464e-02        1.000          44.7
  52      8.9031e-01       6.6592e+00       -8.7445e-03        1.000          51.5
  53      5.3506e-01       6.7013e+00       -6.6744e-03        1.000          61.4
  54      3.1211e-01       6.7967e+00       -5.3799e-03        1.000          76.4
  55      1.7783e-01       6.7382e+00        1.2445e-04        1.000         100.9
  56      1.0000e-01       6.7026e+00       -5.0828e-03        0.999         136.8

