File.......:  600eis 23h - SEP,13.2014

System.....:  
Potential..:  0.000V
Current....:  -8.3539uA
Temperature:  -1.3+-0.0C
Time.......:  14:41:26 - 14:43:52
Comment....:  
              
              
              
              
              
Impedance samples

Lines:   53
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      2.0000e+05       4.3340e+00        3.6950e-01        1.000           0.0
   2      1.5917e+05       4.3505e+00        2.3968e-01        1.000           1.3
   3      1.2668e+05       4.3696e+00        1.4895e-01        1.000           1.8
   4      1.0082e+05       4.3934e+00        5.6656e-02        1.000           2.2
   5      8.0237e+04       4.4206e+00       -1.1828e-02        1.000           2.6
   6      6.3857e+04       4.4510e+00       -7.2521e-02        1.000           3.1
   7      5.0821e+04       4.4888e+00       -1.2780e-01        1.000           3.5
   8      4.0447e+04       4.5260e+00       -1.7184e-01        1.000           3.9
   9      3.2190e+04       4.5662e+00       -2.1107e-01        1.000           4.4
  10      2.5619e+04       4.6105e+00       -2.5449e-01        1.000           4.8
  11      2.0389e+04       4.6582e+00       -2.8571e-01        1.000           5.3
  12      1.6227e+04       4.7085e+00       -3.1673e-01        1.000           5.7
  13      1.2914e+04       4.7639e+00       -3.4746e-01        1.000           6.1
  14      1.0278e+04       4.8217e+00       -3.7562e-01        1.000           6.6
  15      8.1797e+03       4.8822e+00       -4.0454e-01        1.000           7.0
  16      6.5099e+03       4.9481e+00       -4.2476e-01        1.000           7.5
  17      5.1809e+03       5.0147e+00       -4.5373e-01        1.000           7.9
  18      4.1233e+03       5.0873e+00       -4.7686e-01        1.000           8.3
  19      3.2816e+03       5.1660e+00       -5.0572e-01        1.000           8.8
  20      2.6117e+03       5.2466e+00       -5.2976e-01        1.000           9.2
  21      2.0785e+03       5.3343e+00       -5.4481e-01        0.999           9.6
  22      1.6542e+03       5.4307e+00       -5.6263e-01        1.000          10.1
  23      1.3165e+03       5.5211e+00       -5.7283e-01        1.000          10.5
  24      1.0478e+03       5.6126e+00       -5.7802e-01        1.000          11.0
  25      8.3387e+02       5.7188e+00       -5.7339e-01        1.000          11.4
  26      6.6364e+02       5.8253e+00       -5.5991e-01        1.000          11.8
  27      5.2816e+02       5.9286e+00       -5.4464e-01        1.000          12.3
  28      4.2034e+02       6.0216e+00       -5.2071e-01        1.000          12.7
  29      3.3453e+02       6.0984e+00       -4.8268e-01        1.000          13.1
  30      2.6624e+02       6.1830e+00       -4.4284e-01        1.000          13.6
  31      2.1189e+02       6.2466e+00       -3.9550e-01        1.000          14.0
  32      1.6864e+02       6.3067e+00       -3.5917e-01        0.999          14.5
  33      1.3421e+02       6.3578e+00       -3.1767e-01        1.000          14.9
  34      1.0681e+02       6.3970e+00       -2.8325e-01        1.000          15.4
  35      8.5008e+01       6.4359e+00       -2.4246e-01        1.000          15.9
  36      6.7654e+01       6.4634e+00       -2.1427e-01        1.000          16.3
  37      5.3524e+01       6.4816e+00       -1.8786e-01        1.000          17.6
  38      4.1896e+01       6.5166e+00       -1.5875e-01        1.000          19.2
  39      3.2409e+01       6.5422e+00       -1.3567e-01        1.000          20.3
  40      2.4746e+01       6.5625e+00       -1.1290e-01        0.999          21.6
  41      1.8624e+01       6.5835e+00       -9.2355e-02        1.000          22.9
  42      1.3792e+01       6.6003e+00       -7.9135e-02        1.000          24.3
  43      1.0031e+01       6.6189e+00       -5.9471e-02        1.000          25.9
  44      7.1499e+00       6.6578e+00       -4.6834e-02        1.000          28.3
  45      4.9825e+00       6.6733e+00       -3.5224e-02        1.000          31.0
  46      3.3858e+00       6.6809e+00       -2.7546e-02        1.000          33.7
  47      2.2374e+00       6.6783e+00       -2.0277e-02        1.000          37.1
  48      1.4343e+00       6.6603e+00       -1.3062e-02        1.000          42.6
  49      8.9031e-01       6.6107e+00       -6.9831e-03        1.000          49.4
  50      5.3506e-01       6.5262e+00       -4.8656e-03        1.000          59.3
  51      3.1211e-01       6.4827e+00       -4.0636e-03        1.000          74.3
  52      1.7783e-01       6.6036e+00       -4.1863e-03        1.000          98.8
  53      1.0000e-01       6.5449e+00        7.4369e-04        0.999         134.7

