File.......:  600eis 65h - SEP,15.2014

System.....:  
Potential..:  -0.001V
Current....:  -40.801uA
Temperature:  -1.2+-0.1C
Time.......:  09:21:01 - 09:23:24
Comment....:  
              
              
              
              
              
Impedance samples

Lines:   44
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      2.0000e+05       4.4589e+00        5.0482e-01        0.999           0.0
   2      1.5015e+05       4.5008e+00        2.8484e-01        1.000           1.3
   3      1.1273e+05       4.5211e+00        1.4460e-01        1.000           2.0
   4      8.4634e+04       4.5513e+00        3.4659e-02        1.000           2.5
   5      6.3541e+04       4.5940e+00       -6.1069e-02        1.000           3.0
   6      4.7704e+04       4.6342e+00       -1.2911e-01        1.000           3.4
   7      3.5815e+04       4.6752e+00       -1.8868e-01        0.999           3.9
   8      2.6889e+04       4.7405e+00       -2.5185e-01        1.000           4.3
   9      2.0187e+04       4.7909e+00       -2.8374e-01        0.998           4.8
  10      1.5156e+04       4.8827e+00       -3.4462e-01        0.999           5.3
  11      1.1378e+04       4.9303e+00       -3.8341e-01        0.999           5.7
  12      8.5426e+03       5.0273e+00       -4.1003e-01        1.000           6.2
  13      6.4135e+03       5.1062e+00       -4.5186e-01        0.999           6.7
  14      4.8150e+03       5.1834e+00       -4.8202e-01        0.999           7.1
  15      3.6150e+03       5.2833e+00       -5.2249e-01        0.999           7.6
  16      2.7140e+03       5.3920e+00       -5.5840e-01        1.000           8.0
  17      2.0376e+03       5.5035e+00       -5.8645e-01        0.999           8.5
  18      1.5298e+03       5.6199e+00       -6.0860e-01        0.999           9.0
  19      1.1485e+03       5.7328e+00       -6.3873e-01        1.000           9.4
  20      8.6225e+02       5.8901e+00       -6.3405e-01        1.000           9.9
  21      6.4735e+02       6.0304e+00       -6.2880e-01        0.999          10.4
  22      4.8601e+02       6.1384e+00       -5.9736e-01        1.000          10.8
  23      3.6488e+02       6.2713e+00       -5.5803e-01        1.000          11.3
  24      2.7394e+02       6.3698e+00       -5.0894e-01        0.999          11.7
  25      2.0566e+02       6.4622e+00       -4.5265e-01        1.000          12.2
  26      1.5441e+02       6.5194e+00       -3.8547e-01        1.000          12.7
  27      1.1592e+02       6.5993e+00       -3.4070e-01        1.000          13.1
  28      8.7031e+01       6.6474e+00       -2.9191e-01        1.000          13.6
  29      6.5649e+01       6.6797e+00       -2.4632e-01        1.000          14.2
  30      4.8890e+01       6.6913e+00       -2.0383e-01        1.000          15.5
  31      3.5902e+01       6.7085e+00       -1.6754e-01        1.000          17.2
  32      2.5963e+01       6.7301e+00       -1.3607e-01        1.000          18.9
  33      1.8462e+01       6.7354e+00       -1.0625e-01        1.000          20.7
  34      1.2888e+01       6.7360e+00       -8.4775e-02        1.000          22.2
  35      8.8167e+00       6.7330e+00       -6.3938e-02        1.000          24.0
  36      5.9005e+00       6.7274e+00       -4.7031e-02        1.000          26.3
  37      3.8562e+00       6.7220e+00       -3.3069e-02        1.000          29.0
  38      2.4573e+00       6.7143e+00       -2.5099e-02        1.000          32.6
  39      1.5252e+00       6.7163e+00       -1.5465e-02        1.000          38.3
  40      9.2196e-01       6.7405e+00       -9.2642e-03        1.000          45.9
  41      5.4349e-01       6.7972e+00       -7.2677e-03        1.000          56.2
  42      3.1344e-01       6.8867e+00       -4.5484e-03        1.000          71.1
  43      1.7783e-01       6.7692e+00       -4.8484e-04        1.000          95.5
  44      1.0000e-01       6.8048e+00       -6.6517e-03        1.000         131.5

