File.......:  600eis 1349h - NOV,07.2014

System.....:  
Potential..:  -0.001V
Current....:  -23.35uA
Temperature:  -0.9+-0.0C
Time.......:  20:30:11 - 20:32:36
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   53
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      2.0000e+05       4.9568e+00        6.9267e-01        0.999           0.0
   2      1.5917e+05       4.9786e+00        4.9661e-01        1.000           1.0
   3      1.2668e+05       5.0029e+00        3.3679e-01        0.999           1.5
   4      1.0082e+05       5.0307e+00        1.9420e-01        1.000           1.9
   5      8.0237e+04       5.0699e+00        8.0878e-02        1.000           2.3
   6      6.3857e+04       5.0970e+00       -2.8695e-02        0.999           2.7
   7      5.0821e+04       5.1454e+00       -1.0676e-01        1.000           3.2
   8      4.0447e+04       5.1931e+00       -1.8937e-01        1.000           3.6
   9      3.2190e+04       5.2549e+00       -2.5217e-01        0.999           4.0
  10      2.5619e+04       5.2938e+00       -3.3223e-01        0.999           4.7
  11      2.0389e+04       5.3578e+00       -3.7859e-01        0.999           5.3
  12      1.6227e+04       5.4222e+00       -4.3260e-01        0.999           5.8
  13      1.2914e+04       5.5296e+00       -4.6460e-01        0.999           6.2
  14      1.0278e+04       5.5914e+00       -5.0494e-01        0.999           6.6
  15      8.1797e+03       5.6803e+00       -5.3138e-01        0.998           7.1
  16      6.5099e+03       5.7634e+00       -5.8210e-01        0.999           7.5
  17      5.1809e+03       5.8346e+00       -6.1539e-01        1.000           7.9
  18      4.1233e+03       5.9270e+00       -6.4799e-01        0.998           8.3
  19      3.2816e+03       6.0322e+00       -6.9473e-01        1.000           8.8
  20      2.6117e+03       6.1361e+00       -7.3874e-01        1.000           9.2
  21      2.0785e+03       6.2471e+00       -7.8004e-01        1.000           9.6
  22      1.6542e+03       6.3777e+00       -8.3056e-01        0.999          10.1
  23      1.3165e+03       6.4740e+00       -8.8165e-01        0.999          10.5
  24      1.0478e+03       6.6033e+00       -9.4971e-01        0.999          10.9
  25      8.3387e+02       6.7592e+00       -9.8067e-01        1.000          11.6
  26      6.6364e+02       6.8764e+00       -1.0438e+00        1.000          12.2
  27      5.2816e+02       7.0376e+00       -1.1104e+00        0.999          12.7
  28      4.2034e+02       7.2072e+00       -1.1701e+00        1.000          13.1
  29      3.3453e+02       7.3848e+00       -1.2334e+00        1.000          13.5
  30      2.6624e+02       7.5668e+00       -1.3164e+00        1.000          13.9
  31      2.1189e+02       7.7701e+00       -1.3847e+00        0.999          14.4
  32      1.6864e+02       7.9830e+00       -1.4601e+00        0.999          14.8
  33      1.3421e+02       8.2201e+00       -1.5260e+00        1.000          15.2
  34      1.0681e+02       8.4716e+00       -1.5865e+00        1.000          15.7
  35      8.5008e+01       8.7383e+00       -1.6320e+00        0.999          16.1
  36      6.7654e+01       9.0139e+00       -1.6639e+00        1.000          16.6
  37      5.3524e+01       9.3080e+00       -1.6591e+00        1.000          17.9
  38      4.1896e+01       9.6228e+00       -1.6660e+00        1.000          19.4
  39      3.2409e+01       9.9607e+00       -1.6340e+00        1.000          20.5
  40      2.4746e+01       1.0296e+01       -1.5589e+00        0.999          21.7
  41      1.8624e+01       1.0627e+01       -1.4414e+00        1.000          23.0
  42      1.3792e+01       1.0933e+01       -1.2891e+00        1.000          24.5
  43      1.0031e+01       1.1201e+01       -1.1016e+00        1.000          26.0
  44      7.1499e+00       1.1411e+01       -8.9385e-01        1.000          27.9
  45      4.9825e+00       1.1563e+01       -6.9115e-01        1.000          30.1
  46      3.3858e+00       1.1649e+01       -5.1282e-01        1.000          32.8
  47      2.2374e+00       1.1680e+01       -3.6507e-01        1.000          36.2
  48      1.4343e+00       1.1656e+01       -2.4274e-01        1.000          41.6
  49      8.9031e-01       1.1570e+01       -1.5514e-01        1.000          48.4
  50      5.3506e-01       1.1495e+01       -9.7553e-02        1.000          58.3
  51      3.1211e-01       1.1517e+01       -6.2448e-02        1.000          73.3
  52      1.7783e-01       1.1750e+01       -4.1000e-02        1.000          97.8
  53      1.0000e-01       1.1522e+01       -2.2001e-02        1.000         133.6

