File.......:  600eis 1203h - NOV,01.2014

System.....:  
Potential..:  0.000V
Current....:  176.11nA
Temperature:  -0.9+-0.1C
Time.......:  19:05:08 - 19:07:33
Comment....:  
              
              
              
              
              
Impedance samples

Lines:   53
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      2.0000e+05       4.9656e+00        6.9643e-01        1.000           0.0
   2      1.5917e+05       4.9808e+00        4.9176e-01        1.000           1.2
   3      1.2668e+05       5.0125e+00        3.3905e-01        0.999           1.6
   4      1.0082e+05       5.0400e+00        1.9207e-01        1.000           2.1
   5      8.0237e+04       5.0698e+00        8.9486e-02        0.999           2.5
   6      6.3857e+04       5.0962e+00       -2.2299e-02        0.999           2.9
   7      5.0821e+04       5.1601e+00       -9.9251e-02        0.999           3.3
   8      4.0447e+04       5.2048e+00       -1.6882e-01        0.999           3.7
   9      3.2190e+04       5.2568e+00       -2.4693e-01        1.000           4.2
  10      2.5619e+04       5.3128e+00       -3.0614e-01        1.000           4.6
  11      2.0389e+04       5.3718e+00       -3.6114e-01        1.000           5.0
  12      1.6227e+04       5.4472e+00       -4.0928e-01        1.000           5.5
  13      1.2914e+04       5.5175e+00       -4.3960e-01        1.000           5.9
  14      1.0278e+04       5.5900e+00       -4.9239e-01        1.000           6.3
  15      8.1797e+03       5.6699e+00       -5.3360e-01        1.000           6.7
  16      6.5099e+03       5.7482e+00       -5.6842e-01        1.000           7.4
  17      5.1809e+03       5.8287e+00       -6.1186e-01        0.998           8.1
  18      4.1233e+03       5.9366e+00       -6.3958e-01        0.998           8.5
  19      3.2816e+03       6.0259e+00       -6.8558e-01        1.000           8.9
  20      2.6117e+03       6.1160e+00       -7.3280e-01        0.999           9.3
  21      2.0785e+03       6.2266e+00       -7.6101e-01        0.999           9.8
  22      1.6542e+03       6.3100e+00       -8.0847e-01        1.000          10.2
  23      1.3165e+03       6.4454e+00       -8.5056e-01        1.000          10.6
  24      1.0478e+03       6.5525e+00       -9.1404e-01        1.000          11.0
  25      8.3387e+02       6.7015e+00       -9.4400e-01        1.000          11.7
  26      6.6364e+02       6.8461e+00       -1.0197e+00        1.000          12.4
  27      5.2816e+02       6.9937e+00       -1.0609e+00        0.999          12.8
  28      4.2034e+02       7.1568e+00       -1.1217e+00        0.999          13.2
  29      3.3453e+02       7.3169e+00       -1.1933e+00        1.000          13.7
  30      2.6624e+02       7.5023e+00       -1.2433e+00        1.000          14.1
  31      2.1189e+02       7.7060e+00       -1.2941e+00        0.999          14.5
  32      1.6864e+02       7.9124e+00       -1.3496e+00        1.000          14.9
  33      1.3421e+02       8.1194e+00       -1.3929e+00        1.000          15.4
  34      1.0681e+02       8.3458e+00       -1.4277e+00        1.000          15.8
  35      8.5008e+01       8.5887e+00       -1.4498e+00        0.999          16.3
  36      6.7654e+01       8.8322e+00       -1.4558e+00        1.000          16.7
  37      5.3524e+01       9.0704e+00       -1.4182e+00        1.000          18.0
  38      4.1896e+01       9.3311e+00       -1.3868e+00        1.000          19.6
  39      3.2409e+01       9.5830e+00       -1.3254e+00        1.000          20.7
  40      2.4746e+01       9.8315e+00       -1.2286e+00        1.000          21.9
  41      1.8624e+01       1.0062e+01       -1.1021e+00        1.000          23.2
  42      1.3792e+01       1.0259e+01       -9.5624e-01        1.000          24.6
  43      1.0031e+01       1.0418e+01       -7.9521e-01        1.000          26.2
  44      7.1499e+00       1.0530e+01       -6.3619e-01        1.000          28.1
  45      4.9825e+00       1.0604e+01       -4.8322e-01        1.000          30.3
  46      3.3858e+00       1.0640e+01       -3.5717e-01        1.000          33.0
  47      2.2374e+00       1.0655e+01       -2.5367e-01        1.000          36.4
  48      1.4343e+00       1.0660e+01       -1.7215e-01        1.000          41.8
  49      8.9031e-01       1.0675e+01       -1.1256e-01        1.000          48.6
  50      5.3506e-01       1.0735e+01       -7.5102e-02        1.000          58.5
  51      3.1211e-01       1.0894e+01       -4.9788e-02        1.000          73.5
  52      1.7783e-01       1.0911e+01       -2.4757e-02        1.000          97.9
  53      1.0000e-01       1.0749e+01       -2.2069e-02        1.000         133.8

