File.......:  600eis 770h - OCT,14.2014

System.....:  
Potential..:  -0.001V
Current....:  -30.616uA
Temperature:  -0.9+-0.1C
Time.......:  18:35:36 - 18:38:01
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   50
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+05       4.9503e+00        3.1688e-02        1.000           0.0
   2      7.9606e+04       4.9896e+00       -2.6749e-02        0.999           1.3
   3      6.3371e+04       5.0139e+00       -1.1422e-01        1.000           1.8
   4      5.0448e+04       5.0527e+00       -1.6650e-01        0.999           2.2
   5      4.0159e+04       5.0890e+00       -2.3440e-01        0.999           2.6
   6      3.1969e+04       5.1653e+00       -2.8495e-01        0.997           3.1
   7      2.5450e+04       5.1824e+00       -2.9876e-01        0.998           3.5
   8      2.0259e+04       5.2652e+00       -3.6316e-01        0.999           3.9
   9      1.6128e+04       5.3102e+00       -4.1177e-01        1.000           4.4
  10      1.2839e+04       5.3827e+00       -4.3982e-01        1.000           4.8
  11      1.0220e+04       5.4447e+00       -4.8197e-01        0.999           5.3
  12      8.1360e+03       5.5282e+00       -4.9254e-01        0.999           5.7
  13      6.4768e+03       5.5908e+00       -5.5293e-01        0.999           6.2
  14      5.1559e+03       5.6632e+00       -5.9541e-01        1.000           6.6
  15      4.1044e+03       5.7549e+00       -6.1446e-01        1.000           7.1
  16      3.2674e+03       5.8381e+00       -6.5548e-01        1.000           7.5
  17      2.6010e+03       5.9421e+00       -6.7793e-01        0.999           8.0
  18      2.0706e+03       6.0380e+00       -7.2147e-01        1.000           8.4
  19      1.6483e+03       6.1546e+00       -7.5197e-01        1.000           8.8
  20      1.3122e+03       6.2537e+00       -7.9665e-01        0.999           9.3
  21      1.0446e+03       6.3853e+00       -8.4157e-01        1.000           9.7
  22      8.3153e+02       6.4915e+00       -8.6911e-01        0.999          10.2
  23      6.6195e+02       6.6207e+00       -9.0959e-01        1.000          10.6
  24      5.2695e+02       6.7671e+00       -9.4189e-01        0.999          11.1
  25      4.1949e+02       6.9298e+00       -9.7587e-01        0.999          11.7
  26      3.3394e+02       7.0865e+00       -1.0042e+00        1.000          12.4
  27      2.6584e+02       7.2464e+00       -1.0120e+00        1.000          12.9
  28      2.1162e+02       7.4149e+00       -1.0175e+00        1.000          13.3
  29      1.6846e+02       7.5880e+00       -1.0072e+00        1.000          13.8
  30      1.3411e+02       7.7578e+00       -9.8070e-01        1.000          14.2
  31      1.0676e+02       7.9206e+00       -9.4345e-01        1.000          14.7
  32      8.4986e+01       8.0730e+00       -8.8873e-01        1.000          15.1
  33      6.7654e+01       8.2123e+00       -8.2659e-01        1.000          15.6
  34      5.3524e+01       8.3238e+00       -7.4902e-01        1.000          16.9
  35      4.1896e+01       8.4299e+00       -6.6306e-01        1.000          18.5
  36      3.2409e+01       8.5189e+00       -5.7741e-01        1.000          19.7
  37      2.4746e+01       8.5895e+00       -4.8982e-01        1.000          20.9
  38      1.8624e+01       8.6446e+00       -4.0415e-01        1.000          22.2
  39      1.3792e+01       8.6829e+00       -3.3020e-01        1.000          23.6
  40      1.0031e+01       8.7122e+00       -2.6213e-01        1.000          25.2
  41      7.1499e+00       8.7304e+00       -2.0125e-01        1.000          27.1
  42      4.9825e+00       8.7443e+00       -1.5129e-01        1.000          29.3
  43      3.3858e+00       8.7509e+00       -1.1184e-01        1.000          32.0
  44      2.2374e+00       8.7607e+00       -8.0738e-02        1.000          35.4
  45      1.4343e+00       8.7796e+00       -5.4821e-02        1.000          40.9
  46      8.9031e-01       8.8184e+00       -3.6110e-02        1.000          47.7
  47      5.3506e-01       8.9011e+00       -2.5880e-02        1.000          57.7
  48      3.1211e-01       9.0190e+00       -1.7730e-02        1.000          72.7
  49      1.7783e-01       8.8383e+00       -7.0135e-03        1.000          97.1
  50      1.0000e-01       8.8472e+00       -1.3485e-02        1.000         133.1

