File.......:  600eis 915h - OCT,20.2014

System.....:  
Potential..:  -0.001V
Current....:  -41.513uA
Temperature:  -1.1+-0.1C
Time.......:  18:51:38 - 18:54:14
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   50
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+05       4.9878e+00        1.9543e-01        1.000           0.0
   2      7.9606e+04       5.0166e+00        8.5576e-02        0.999           1.2
   3      6.3371e+04       5.0480e+00       -9.4057e-03        0.999           1.7
   4      5.0448e+04       5.0857e+00       -9.1039e-02        1.000           2.1
   5      4.0159e+04       5.1273e+00       -1.6249e-01        0.999           2.5
   6      3.1969e+04       5.1743e+00       -2.2420e-01        0.999           3.0
   7      2.5450e+04       5.2285e+00       -2.8401e-01        1.000           3.4
   8      2.0259e+04       5.2833e+00       -3.3409e-01        1.000           3.9
   9      1.6128e+04       5.3428e+00       -3.7895e-01        1.000           4.3
  10      1.2839e+04       5.4055e+00       -4.2072e-01        1.000           4.8
  11      1.0220e+04       5.4727e+00       -4.5895e-01        1.000           5.2
  12      8.1360e+03       5.5430e+00       -4.9810e-01        1.000           5.7
  13      6.4768e+03       5.6205e+00       -5.3351e-01        1.000           6.2
  14      5.1559e+03       5.6995e+00       -5.6849e-01        1.000           6.6
  15      4.1044e+03       5.7828e+00       -6.0422e-01        1.000           7.1
  16      3.2674e+03       5.8704e+00       -6.3991e-01        1.000           7.5
  17      2.6010e+03       5.9631e+00       -6.7668e-01        1.000           8.0
  18      2.0706e+03       6.0608e+00       -7.1378e-01        1.000           8.4
  19      1.6483e+03       6.1645e+00       -7.5089e-01        1.000           8.9
  20      1.3122e+03       6.2736e+00       -7.9026e-01        1.000           9.4
  21      1.0446e+03       6.3897e+00       -8.3004e-01        1.000           9.8
  22      8.3153e+02       6.5127e+00       -8.7052e-01        1.000          10.3
  23      6.6195e+02       6.6434e+00       -9.0939e-01        1.000          10.7
  24      5.2695e+02       6.7829e+00       -9.4735e-01        1.000          11.2
  25      4.1949e+02       6.9307e+00       -9.8380e-01        1.000          11.6
  26      3.3394e+02       7.0870e+00       -1.0132e+00        1.000          12.1
  27      2.6584e+02       7.2512e+00       -1.0366e+00        1.000          12.5
  28      2.1162e+02       7.4225e+00       -1.0510e+00        1.000          12.9
  29      1.6846e+02       7.5985e+00       -1.0535e+00        1.000          13.4
  30      1.3411e+02       7.7766e+00       -1.0440e+00        1.000          13.8
  31      1.0676e+02       7.9532e+00       -1.0219e+00        1.000          14.3
  32      8.4986e+01       8.1235e+00       -9.8172e-01        1.000          14.7
  33      6.7654e+01       8.2851e+00       -9.3375e-01        1.000          15.2
  34      5.3524e+01       8.4290e+00       -8.6590e-01        1.000          16.5
  35      4.1896e+01       8.5711e+00       -7.8788e-01        1.000          18.1
  36      3.2409e+01       8.6990e+00       -7.0248e-01        1.000          19.2
  37      2.4746e+01       8.8102e+00       -6.0918e-01        1.000          20.4
  38      1.8624e+01       8.9055e+00       -5.1402e-01        1.000          21.7
  39      1.3792e+01       8.9829e+00       -4.2713e-01        1.000          23.2
  40      1.0031e+01       9.0458e+00       -3.4286e-01        1.000          24.8
  41      7.1499e+00       9.0972e+00       -2.6770e-01        1.000          26.6
  42      4.9825e+00       9.1441e+00       -2.0265e-01        1.000          28.9
  43      3.3858e+00       9.1845e+00       -1.5265e-01        1.000          31.6
  44      2.2374e+00       9.2287e+00       -1.1067e-01        1.000          35.0
  45      1.4343e+00       9.2832e+00       -7.6613e-02        1.000          40.4
  46      8.9031e-01       9.3577e+00       -4.9784e-02        1.000          47.2
  47      5.3506e-01       9.4274e+00       -3.3796e-02        1.000          57.2
  48      3.1211e-01       9.3886e+00       -2.1073e-02        1.000          72.2
  49      1.7783e-01       9.3039e+00       -1.6380e-02        1.000         108.7
  50      1.0000e-01       9.4003e+00       -4.3937e-03        1.000         144.7

