File.......:  600eis 1395h - NOV,09.2014

System.....:  
Potential..:  0.000V
Current....:  714.71nA
Temperature:  -0.9+-0.0C
Time.......:  17:37:55 - 17:40:19
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   53
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      2.0000e+05       5.0071e+00        7.1760e-01        0.999           0.0
   2      1.5917e+05       5.0309e+00        5.1141e-01        1.000           1.0
   3      1.2668e+05       5.0468e+00        3.5030e-01        0.999           1.5
   4      1.0082e+05       5.0778e+00        2.0502e-01        1.000           1.9
   5      8.0237e+04       5.1075e+00        8.8561e-02        1.000           2.3
   6      6.3857e+04       5.1417e+00       -1.2964e-02        1.000           2.8
   7      5.0821e+04       5.1822e+00       -1.0102e-01        1.000           3.2
   8      4.0447e+04       5.2270e+00       -1.7629e-01        1.000           3.6
   9      3.2190e+04       5.2782e+00       -2.4288e-01        1.000           4.0
  10      2.5619e+04       5.3363e+00       -3.0732e-01        1.000           4.5
  11      2.0389e+04       5.3966e+00       -3.6072e-01        1.000           4.9
  12      1.6227e+04       5.4620e+00       -4.0928e-01        1.000           5.3
  13      1.2914e+04       5.5302e+00       -4.5448e-01        1.000           5.7
  14      1.0278e+04       5.6039e+00       -4.9703e-01        1.000           6.2
  15      8.1797e+03       5.6805e+00       -5.3821e-01        1.000           6.6
  16      6.5099e+03       5.7636e+00       -5.7662e-01        1.000           7.0
  17      5.1809e+03       5.8487e+00       -6.1495e-01        1.000           7.5
  18      4.1233e+03       5.9381e+00       -6.5389e-01        1.000           7.9
  19      3.2816e+03       6.0324e+00       -6.9286e-01        1.000           8.3
  20      2.6117e+03       6.1305e+00       -7.3405e-01        1.000           8.7
  21      2.0785e+03       6.2339e+00       -7.7668e-01        1.000           9.2
  22      1.6542e+03       6.3427e+00       -8.2133e-01        1.000           9.6
  23      1.3165e+03       6.4566e+00       -8.7008e-01        1.000          10.0
  24      1.0478e+03       6.5767e+00       -9.2255e-01        1.000          10.5
  25      8.3387e+02       6.7050e+00       -9.7925e-01        1.000          10.9
  26      6.6364e+02       6.8405e+00       -1.0401e+00        1.000          11.3
  27      5.2816e+02       6.9856e+00       -1.1061e+00        1.000          11.8
  28      4.2034e+02       7.1406e+00       -1.1783e+00        1.000          12.2
  29      3.3453e+02       7.3090e+00       -1.2540e+00        1.000          12.6
  30      2.6624e+02       7.4912e+00       -1.3319e+00        1.000          13.0
  31      2.1189e+02       7.6895e+00       -1.4128e+00        1.000          13.5
  32      1.6864e+02       7.9046e+00       -1.4953e+00        1.000          13.9
  33      1.3421e+02       8.1388e+00       -1.5737e+00        1.000          14.3
  34      1.0681e+02       8.3920e+00       -1.6461e+00        1.000          14.8
  35      8.5008e+01       8.6607e+00       -1.7080e+00        1.000          15.2
  36      6.7654e+01       8.9460e+00       -1.7601e+00        1.000          15.7
  37      5.3524e+01       9.2473e+00       -1.7873e+00        1.000          17.0
  38      4.1896e+01       9.5798e+00       -1.7915e+00        1.000          18.6
  39      3.2409e+01       9.9303e+00       -1.7670e+00        1.000          19.7
  40      2.4746e+01       1.0293e+01       -1.6994e+00        1.000          20.9
  41      1.8624e+01       1.0657e+01       -1.5853e+00        1.000          22.2
  42      1.3792e+01       1.0999e+01       -1.4275e+00        1.000          23.6
  43      1.0031e+01       1.1304e+01       -1.2259e+00        1.000          25.2
  44      7.1499e+00       1.1552e+01       -1.0022e+00        1.000          27.0
  45      4.9825e+00       1.1746e+01       -7.7881e-01        1.000          29.3
  46      3.3858e+00       1.1887e+01       -5.8228e-01        1.000          31.9
  47      2.2374e+00       1.1994e+01       -4.1745e-01        1.000          35.3
  48      1.4343e+00       1.2088e+01       -2.8561e-01        1.000          40.8
  49      8.9031e-01       1.2197e+01       -1.8998e-01        1.000          47.6
  50      5.3506e-01       1.2302e+01       -1.2271e-01        1.000          57.5
  51      3.1211e-01       1.2250e+01       -7.3640e-02        1.000          72.5
  52      1.7783e-01       1.2024e+01       -4.3634e-02        1.000          96.9
  53      1.0000e-01       1.2290e+01       -2.5595e-02        1.000         132.9

