File.......:  600eis 1444h - NOV,11.2014

System.....:  
Potential..:  -0.001V
Current....:  -19.204uA
Temperature:  -1.1+-0.1C
Time.......:  19:33:19 - 19:35:43
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   53
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      2.0000e+05       4.9702e+00        6.7181e-01        1.000           0.0
   2      1.5917e+05       4.9904e+00        4.8038e-01        1.000           1.0
   3      1.2668e+05       5.0102e+00        3.2286e-01        0.999           1.5
   4      1.0082e+05       5.0419e+00        1.8329e-01        1.000           1.9
   5      8.0237e+04       5.0711e+00        7.0109e-02        1.000           2.3
   6      6.3857e+04       5.1059e+00       -2.7175e-02        1.000           2.7
   7      5.0821e+04       5.1464e+00       -1.1096e-01        1.000           3.2
   8      4.0447e+04       5.1939e+00       -1.8579e-01        1.000           3.6
   9      3.2190e+04       5.2446e+00       -2.5205e-01        1.000           4.0
  10      2.5619e+04       5.3038e+00       -3.1423e-01        1.000           4.5
  11      2.0389e+04       5.3651e+00       -3.6629e-01        1.000           4.9
  12      1.6227e+04       5.4313e+00       -4.1435e-01        1.000           5.3
  13      1.2914e+04       5.5006e+00       -4.5856e-01        1.000           5.7
  14      1.0278e+04       5.5749e+00       -5.0063e-01        1.000           6.2
  15      8.1797e+03       5.6534e+00       -5.4156e-01        1.000           6.6
  16      6.5099e+03       5.7379e+00       -5.7963e-01        1.000           7.0
  17      5.1809e+03       5.8245e+00       -6.1778e-01        1.000           7.4
  18      4.1233e+03       5.9144e+00       -6.5661e-01        1.000           7.9
  19      3.2816e+03       6.0091e+00       -6.9438e-01        1.000           8.3
  20      2.6117e+03       6.1085e+00       -7.3584e-01        1.000           8.7
  21      2.0785e+03       6.2127e+00       -7.7905e-01        1.000           9.1
  22      1.6542e+03       6.3233e+00       -8.2384e-01        1.000           9.6
  23      1.3165e+03       6.4380e+00       -8.7306e-01        1.000          10.0
  24      1.0478e+03       6.5595e+00       -9.2591e-01        1.000          10.4
  25      8.3387e+02       6.6886e+00       -9.8296e-01        1.000          10.9
  26      6.6364e+02       6.8248e+00       -1.0453e+00        1.000          11.3
  27      5.2816e+02       6.9715e+00       -1.1129e+00        1.000          11.7
  28      4.2034e+02       7.1280e+00       -1.1886e+00        1.000          12.2
  29      3.3453e+02       7.2975e+00       -1.2643e+00        1.000          12.6
  30      2.6624e+02       7.4819e+00       -1.3453e+00        1.000          13.0
  31      2.1189e+02       7.6817e+00       -1.4295e+00        1.000          13.4
  32      1.6864e+02       7.9005e+00       -1.5152e+00        1.000          13.8
  33      1.3421e+02       8.1380e+00       -1.5984e+00        1.000          14.3
  34      1.0681e+02       8.3934e+00       -1.6768e+00        1.000          14.7
  35      8.5008e+01       8.6678e+00       -1.7431e+00        1.000          15.2
  36      6.7654e+01       8.9602e+00       -1.8006e+00        1.000          15.7
  37      5.3524e+01       9.2715e+00       -1.8314e+00        1.000          16.9
  38      4.1896e+01       9.6124e+00       -1.8435e+00        1.000          18.5
  39      3.2409e+01       9.9747e+00       -1.8264e+00        1.000          19.6
  40      2.4746e+01       1.0355e+01       -1.7663e+00        1.000          20.8
  41      1.8624e+01       1.0736e+01       -1.6587e+00        1.000          22.1
  42      1.3792e+01       1.1102e+01       -1.5029e+00        0.999          23.5
  43      1.0031e+01       1.1431e+01       -1.2992e+00        0.999          25.1
  44      7.1499e+00       1.1703e+01       -1.0696e+00        1.000          27.0
  45      4.9825e+00       1.1913e+01       -8.3516e-01        1.000          29.2
  46      3.3858e+00       1.2066e+01       -6.2815e-01        1.000          31.9
  47      2.2374e+00       1.2186e+01       -4.4957e-01        1.000          35.3
  48      1.4343e+00       1.2294e+01       -3.0633e-01        1.000          40.7
  49      8.9031e-01       1.2398e+01       -2.0499e-01        1.000          47.5
  50      5.3506e-01       1.2448e+01       -1.2983e-01        1.000          57.4
  51      3.1211e-01       1.2318e+01       -7.9257e-02        1.000          72.4
  52      1.7783e-01       1.2184e+01       -4.6728e-02        1.000          96.9
  53      1.0000e-01       1.2471e+01       -2.7882e-02        1.000         132.8

