File.......:  600eis 410h - SEP,29.2014

System.....:  
Potential..:  -0.001V
Current....:  -49.808uA
Temperature:  -1.2+-0.0C
Time.......:  18:25:02 - 18:27:26
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   50
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+05       4.6009e+00        9.3764e-02        1.000           0.0
   2      7.9606e+04       4.6270e+00        2.9886e-02        1.000           1.4
   3      6.3371e+04       4.6583e+00       -5.3357e-02        0.998           1.9
   4      5.0448e+04       4.6861e+00       -9.7048e-02        1.000           2.3
   5      4.0159e+04       4.7186e+00       -1.4629e-01        0.999           2.8
   6      3.1969e+04       4.7850e+00       -1.9061e-01        0.998           3.2
   7      2.5450e+04       4.8018e+00       -2.3391e-01        1.000           3.6
   8      2.0259e+04       4.8481e+00       -2.7104e-01        0.999           4.1
   9      1.6128e+04       4.8985e+00       -3.0220e-01        1.000           4.5
  10      1.2839e+04       4.9564e+00       -3.0490e-01        0.999           5.0
  11      1.0220e+04       5.0038e+00       -3.6677e-01        0.999           5.4
  12      8.1360e+03       5.0633e+00       -3.9882e-01        1.000           5.9
  13      6.4768e+03       5.1383e+00       -4.2921e-01        1.000           6.3
  14      5.1559e+03       5.1929e+00       -4.3878e-01        0.999           6.7
  15      4.1044e+03       5.2758e+00       -5.0246e-01        1.000           7.2
  16      3.2674e+03       5.3429e+00       -5.2597e-01        0.999           7.6
  17      2.6010e+03       5.4263e+00       -5.5021e-01        1.000           8.0
  18      2.0706e+03       5.5133e+00       -5.8996e-01        0.999           8.5
  19      1.6483e+03       5.6175e+00       -5.9264e-01        1.000           8.9
  20      1.3122e+03       5.7061e+00       -6.4088e-01        0.999           9.4
  21      1.0446e+03       5.7955e+00       -6.5132e-01        0.999           9.8
  22      8.3153e+02       5.9119e+00       -6.8971e-01        1.000          10.3
  23      6.6195e+02       6.0262e+00       -7.1046e-01        1.000          10.7
  24      5.2695e+02       6.1641e+00       -7.1367e-01        0.999          11.1
  25      4.1949e+02       6.2853e+00       -7.2223e-01        0.999          11.6
  26      3.3394e+02       6.4022e+00       -7.1439e-01        1.000          12.0
  27      2.6584e+02       6.5312e+00       -6.9401e-01        1.000          12.4
  28      2.1162e+02       6.6385e+00       -6.6978e-01        0.999          12.9
  29      1.6846e+02       6.7607e+00       -6.2523e-01        0.999          13.3
  30      1.3411e+02       6.8781e+00       -5.9322e-01        1.000          14.0
  31      1.0676e+02       6.9760e+00       -5.4550e-01        1.000          14.7
  32      8.4986e+01       7.0574e+00       -4.9227e-01        1.000          15.1
  33      6.7654e+01       7.1257e+00       -4.4078e-01        1.000          15.6
  34      5.3524e+01       7.1752e+00       -3.8215e-01        1.000          16.9
  35      4.1896e+01       7.2481e+00       -3.3350e-01        1.000          18.5
  36      3.2409e+01       7.2884e+00       -2.8834e-01        1.000          19.6
  37      2.4746e+01       7.3282e+00       -2.4405e-01        1.000          20.8
  38      1.8624e+01       7.3606e+00       -2.0192e-01        1.000          22.1
  39      1.3792e+01       7.3845e+00       -1.6602e-01        1.000          23.6
  40      1.0031e+01       7.4037e+00       -1.3398e-01        1.000          25.2
  41      7.1499e+00       7.4135e+00       -1.0497e-01        1.000          27.0
  42      4.9825e+00       7.4181e+00       -7.8976e-02        1.000          29.3
  43      3.3858e+00       7.4124e+00       -5.9740e-02        1.000          32.0
  44      2.2374e+00       7.3924e+00       -4.4033e-02        1.000          35.4
  45      1.4343e+00       7.3525e+00       -2.7722e-02        1.000          40.8
  46      8.9031e-01       7.2894e+00       -1.7528e-02        1.000          47.7
  47      5.3506e-01       7.2389e+00       -1.2036e-02        1.000          57.6
  48      3.1211e-01       7.2706e+00       -1.0131e-02        1.000          72.6
  49      1.7783e-01       7.4269e+00       -7.4819e-03        1.000          97.1
  50      1.0000e-01       7.2786e+00       -3.5807e-03        1.000         133.0

