File.......:  600eis 529h - OCT,04.2014

System.....:  
Potential..:  0.000V
Current....:  12.542uA
Temperature:  -0.9+-0.1C
Time.......:  17:37:11 - 17:39:37
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   53
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
  1       2.0000e+05       4.8163e+00        7.7637e-01        0.996           0.0
  2       1.5917e+05       4.8112e+00        5.3855e-01        0.999           1.5
  3       1.2668e+05       4.8369e+00        3.7537e-01        1.000           1.9
  4       1.0082e+05       4.8519e+00        2.5930e-01        0.998           2.3
  5       8.0237e+04       4.8928e+00        1.3299e-01        0.999           2.8
  6       6.3857e+04       4.8974e+00        2.4246e-02        0.998           3.2
  7       5.0821e+04       4.9605e+00       -5.9520e-02        0.999           3.7
  8       4.0447e+04       4.9669e+00       -1.5849e-01        0.997           4.1
  9       3.2190e+04       5.0404e+00       -1.9493e-01        0.999           4.5
 10       2.5619e+04       5.1013e+00       -2.6513e-01        0.999           5.0
 11       2.0389e+04       5.1630e+00       -2.9887e-01        0.999           5.4
 12       1.6227e+04       5.2144e+00       -3.5661e-01        1.000           5.8
 13       1.2914e+04       5.2871e+00       -3.9965e-01        1.000           6.3
 14       1.0278e+04       5.3413e+00       -4.3444e-01        1.000           6.7
 15       8.1797e+03       5.3988e+00       -4.6508e-01        0.998           7.2
 16       6.5099e+03       5.4839e+00       -5.1048e-01        1.000           7.6
 17       5.1809e+03       5.5539e+00       -5.4497e-01        0.998           8.0
 18       4.1233e+03       5.6483e+00       -5.9136e-01        0.999           8.5
 19       3.2816e+03       5.7352e+00       -6.2592e-01        0.999           8.9
 20       2.6117e+03       5.8250e+00       -6.5437e-01        0.999           9.3
 21       2.0785e+03       5.9231e+00       -6.9545e-01        1.000           9.8
 22       1.6542e+03       6.0240e+00       -7.5626e-01        1.000          10.2
 23       1.3165e+03       6.1422e+00       -7.7044e-01        1.000          10.7
 24       1.0478e+03       6.2441e+00       -7.9227e-01        0.999          11.1
 25       8.3387e+02       6.4027e+00       -8.3260e-01        0.999          11.5
 26       6.6364e+02       6.5269e+00       -8.6201e-01        1.000          12.0
 27       5.2816e+02       6.6773e+00       -8.9140e-01        0.998          12.4
 28       4.2034e+02       6.8271e+00       -9.0995e-01        0.999          12.9
 29       3.3453e+02       6.9928e+00       -9.1197e-01        0.999          13.5
 30       2.6624e+02       7.1413e+00       -9.1258e-01        1.000          14.2
 31       2.1189e+02       7.3002e+00       -8.9059e-01        0.999          14.7
 32       1.6864e+02       7.4413e+00       -8.6642e-01        0.999          15.1
 33       1.3421e+02       7.5875e+00       -8.2068e-01        1.000          15.5
 34       1.0681e+02       7.7192e+00       -7.6715e-01        1.000          16.0
 35       8.5008e+01       7.8381e+00       -7.0095e-01        0.999          16.5
 36       6.7654e+01       7.9348e+00       -6.3796e-01        1.000          17.0
 37       5.3524e+01       8.0176e+00       -5.6288e-01        1.000          18.3
 38       4.1896e+01       8.0781e+00       -4.9438e-01        1.000          19.8
 39       3.2409e+01       8.1361e+00       -4.2311e-01        1.000          21.0
 40       2.4746e+01       8.1773e+00       -3.5719e-01        1.000          22.2
 41       1.8624e+01       8.2083e+00       -2.9352e-01        1.000          23.5
 42       1.3792e+01       8.2276e+00       -2.4173e-01        1.000          25.0
 43       1.0031e+01       8.2399e+00       -1.9267e-01        1.000          26.6
 44       7.1499e+00       8.2427e+00       -1.4647e-01        1.000          28.4
 45       4.9825e+00       8.2379e+00       -1.1059e-01        1.000          30.7
 46       3.3858e+00       8.2268e+00       -8.3109e-02        1.000          33.4
 47       2.2374e+00       8.2140e+00       -6.0648e-02        1.000          36.8
 48       1.4343e+00       8.2078e+00       -4.0174e-02        1.000          42.2
 49       8.9031e-01       8.2206e+00       -2.6691e-02        1.000          49.0
 50       5.3506e-01       8.2736e+00       -1.8589e-02        1.000          59.0
 51       3.1211e-01       8.4060e+00       -1.3934e-02        1.000          73.9
 52       1.7783e-01       8.3665e+00       -4.3574e-03        1.000          98.4
 53       1.0000e-01       8.2506e+00       -1.0037e-02        1.000         134.3

