File.......:  600eis 820h - OCT,16.2014

System.....:  
Potential..:  -0.001V
Current....:  -30.1uA
Temperature:  -1.0+-0.1C
Time.......:  19:43:57 - 19:46:21
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   50
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+05       5.0253e+00        2.1519e-01        0.999           0.0
   2      7.9606e+04       5.0760e+00        1.5342e-01        0.996           0.9
   3      6.3371e+04       5.0942e+00        8.3358e-03        0.999           1.4
   4      5.0448e+04       5.1005e+00       -2.1545e-02        0.995           1.8
   5      4.0159e+04       5.1928e+00       -1.4685e-01        0.999           2.3
   6      3.1969e+04       5.2582e+00       -2.2981e-01        0.997           2.7
   7      2.5450e+04       5.2965e+00       -2.7482e-01        0.999           3.2
   8      2.0259e+04       5.3462e+00       -3.0614e-01        0.998           3.6
   9      1.6128e+04       5.4256e+00       -3.9815e-01        0.998           4.0
  10      1.2839e+04       5.4864e+00       -4.2350e-01        1.000           4.5
  11      1.0220e+04       5.5540e+00       -4.5616e-01        1.000           4.9
  12      8.1360e+03       5.6075e+00       -5.2821e-01        0.998           5.4
  13      6.4768e+03       5.7105e+00       -5.3085e-01        0.999           5.8
  14      5.1559e+03       5.7987e+00       -5.5284e-01        0.999           6.3
  15      4.1044e+03       5.8959e+00       -6.1186e-01        0.998           6.7
  16      3.2674e+03       5.9680e+00       -6.5918e-01        1.000           7.1
  17      2.6010e+03       6.0853e+00       -6.9123e-01        0.999           7.6
  18      2.0706e+03       6.1794e+00       -7.2849e-01        0.999           8.0
  19      1.6483e+03       6.3142e+00       -7.4668e-01        1.000           8.5
  20      1.3122e+03       6.4004e+00       -8.1192e-01        0.999           8.9
  21      1.0446e+03       6.5216e+00       -8.6513e-01        1.000           9.4
  22      8.3153e+02       6.6671e+00       -8.9300e-01        0.999           9.8
  23      6.6195e+02       6.8206e+00       -9.4334e-01        1.000          10.5
  24      5.2695e+02       6.9624e+00       -9.7299e-01        1.000          11.2
  25      4.1949e+02       7.1189e+00       -9.9973e-01        0.999          11.6
  26      3.3394e+02       7.2774e+00       -1.0376e+00        1.000          12.1
  27      2.6584e+02       7.4580e+00       -1.0486e+00        1.000          12.5
  28      2.1162e+02       7.6296e+00       -1.0654e+00        1.000          13.0
  29      1.6846e+02       7.8160e+00       -1.0575e+00        0.999          13.4
  30      1.3411e+02       7.9986e+00       -1.0358e+00        1.000          13.8
  31      1.0676e+02       8.1789e+00       -1.0009e+00        1.000          14.3
  32      8.4986e+01       8.3455e+00       -9.4835e-01        1.000          14.8
  33      6.7654e+01       8.5056e+00       -8.9226e-01        1.000          15.3
  34      5.3524e+01       8.6496e+00       -8.3705e-01        1.000          16.6
  35      4.1896e+01       8.7711e+00       -7.2702e-01        1.000          18.1
  36      3.2409e+01       8.8880e+00       -6.4299e-01        1.000          19.3
  37      2.4746e+01       8.9824e+00       -5.4981e-01        0.999          20.5
  38      1.8624e+01       9.0569e+00       -4.5802e-01        1.000          21.8
  39      1.3792e+01       9.1132e+00       -3.7558e-01        1.000          23.2
  40      1.0031e+01       9.1515e+00       -2.9951e-01        1.000          24.9
  41      7.1499e+00       9.1727e+00       -2.3158e-01        1.000          26.7
  42      4.9825e+00       9.1788e+00       -1.7433e-01        1.000          28.9
  43      3.3858e+00       9.1644e+00       -1.3014e-01        1.000          31.6
  44      2.2374e+00       9.1315e+00       -9.2572e-02        1.000          35.0
  45      1.4343e+00       9.0891e+00       -6.1104e-02        1.000          40.5
  46      8.9031e-01       9.0408e+00       -4.0716e-02        1.000          47.3
  47      5.3506e-01       9.0213e+00       -2.5780e-02        1.000          57.2
  48      3.1211e-01       9.1081e+00       -1.8047e-02        1.000          72.2
  49      1.7783e-01       9.2592e+00       -1.1861e-02        1.000          96.7
  50      1.0000e-01       9.0167e+00       -1.0507e-02        1.000         132.6

