File.......:  600eis 361h - SEP,27.2014

System.....:  
Potential..:  -0.001V
Current....:  -24.029uA
Temperature:  -1.0+-0.1C
Time.......:  16:49:08 - 16:51:34
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   53
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      2.0000e+05       4.4815e+00        5.9899e-01        0.999           0.0
   2      1.5917e+05       4.5055e+00        3.8426e-01        1.000           1.3
   3      1.2668e+05       4.5426e+00        2.4434e-01        0.998           2.0
   4      1.0082e+05       4.5574e+00        1.3366e-01        1.000           2.4
   5      8.0237e+04       4.5769e+00        3.3721e-02        0.999           2.9
   6      6.3857e+04       4.6153e+00       -4.0414e-02        0.999           3.3
   7      5.0821e+04       4.6483e+00       -1.1381e-01        1.000           3.8
   8      4.0447e+04       4.6935e+00       -1.8615e-01        0.999           4.2
   9      3.2190e+04       4.7481e+00       -2.4139e-01        0.998           4.6
  10      2.5619e+04       4.7878e+00       -2.8382e-01        1.000           5.1
  11      2.0389e+04       4.8416e+00       -3.2557e-01        0.999           5.5
  12      1.6227e+04       4.8987e+00       -3.5909e-01        0.999           6.0
  13      1.2914e+04       4.9575e+00       -4.0289e-01        1.000           6.4
  14      1.0278e+04       5.0247e+00       -4.3892e-01        1.000           6.9
  15      8.1797e+03       5.0902e+00       -4.7446e-01        1.000           7.3
  16      6.5099e+03       5.1628e+00       -5.0840e-01        1.000           7.8
  17      5.1809e+03       5.2376e+00       -5.4201e-01        1.000           8.2
  18      4.1233e+03       5.3191e+00       -5.7496e-01        1.000           8.7
  19      3.2816e+03       5.4048e+00       -6.0583e-01        1.000           9.1
  20      2.6117e+03       5.4953e+00       -6.3727e-01        1.000           9.6
  21      2.0785e+03       5.5923e+00       -6.6838e-01        1.000          10.0
  22      1.6542e+03       5.6918e+00       -6.9700e-01        1.000          10.4
  23      1.3165e+03       5.8015e+00       -7.2539e-01        1.000          10.9
  24      1.0478e+03       5.9136e+00       -7.4874e-01        1.000          11.3
  25      8.3387e+02       6.0317e+00       -7.7115e-01        1.000          11.8
  26      6.6364e+02       6.1562e+00       -7.8695e-01        1.000          12.2
  27      5.2816e+02       6.2845e+00       -7.9490e-01        1.000          12.7
  28      4.2034e+02       6.4161e+00       -7.9370e-01        1.000          13.1
  29      3.3453e+02       6.5492e+00       -7.8505e-01        1.000          13.6
  30      2.6624e+02       6.6785e+00       -7.6438e-01        1.000          14.0
  31      2.1189e+02       6.8109e+00       -7.3120e-01        1.000          14.7
  32      1.6864e+02       6.9285e+00       -6.9022e-01        1.000          15.4
  33      1.3421e+02       7.0356e+00       -6.3981e-01        1.000          15.8
  34      1.0681e+02       7.1326e+00       -5.8487e-01        1.000          16.3
  35      8.5008e+01       7.2132e+00       -5.2701e-01        1.000          16.8
  36      6.7654e+01       7.2826e+00       -4.7102e-01        1.000          17.3
  37      5.3524e+01       7.3286e+00       -4.1177e-01        1.000          18.6
  38      4.1896e+01       7.3747e+00       -3.5372e-01        1.000          20.2
  39      3.2409e+01       7.4145e+00       -3.0087e-01        1.000          21.3
  40      2.4746e+01       7.4439e+00       -2.5210e-01        1.000          22.5
  41      1.8624e+01       7.4680e+00       -2.0585e-01        1.000          23.8
  42      1.3792e+01       7.4867e+00       -1.6883e-01        1.000          25.3
  43      1.0031e+01       7.5027e+00       -1.3416e-01        1.000          26.9
  44      7.1499e+00       7.5157e+00       -1.0318e-01        1.000          28.7
  45      4.9825e+00       7.5307e+00       -7.6902e-02        1.000          31.0
  46      3.3858e+00       7.5444e+00       -5.8313e-02        1.000          33.7
  47      2.2374e+00       7.5622e+00       -4.2036e-02        1.000          37.1
  48      1.4343e+00       7.5912e+00       -2.8631e-02        1.000          42.5
  49      8.9031e-01       7.6443e+00       -1.8875e-02        1.000          49.3
  50      5.3506e-01       7.7212e+00       -1.3755e-02        1.000          59.3
  51      3.1211e-01       7.7320e+00       -7.8876e-03        1.000          74.2
  52      1.7783e-01       7.5456e+00       -4.7687e-03        1.000          98.7
  53      1.0000e-01       7.7278e+00       -9.1699e-04        0.999         134.6

