File.......:  600eis 383h - SEP,28.2014

System.....:  
Potential..:  0.000V
Current....:  -19.332uA
Temperature:  -1.0+-0.0C
Time.......:  15:02:35 - 15:05:00
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   50
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+05       4.5588e+00        1.8551e-01        0.999           0.0
   2      7.9606e+04       4.5825e+00        7.9278e-02        0.999           1.1
   3      6.3371e+04       4.6198e+00       -9.1139e-03        0.999           1.5
   4      5.0448e+04       4.6609e+00       -9.2914e-02        0.999           2.0
   5      4.0159e+04       4.7117e+00       -1.5632e-01        0.999           2.4
   6      3.1969e+04       4.7484e+00       -2.1698e-01        0.999           2.9
   7      2.5450e+04       4.8011e+00       -2.6743e-01        0.999           3.3
   8      2.0259e+04       4.8579e+00       -3.1719e-01        0.999           3.7
   9      1.6128e+04       4.9163e+00       -3.7144e-01        0.999           4.2
  10      1.2839e+04       4.9558e+00       -4.1251e-01        0.999           4.9
  11      1.0220e+04       5.0372e+00       -4.4919e-01        0.998           5.6
  12      8.1360e+03       5.1083e+00       -4.8656e-01        0.999           6.1
  13      6.4768e+03       5.1774e+00       -5.1535e-01        0.999           6.5
  14      5.1559e+03       5.2579e+00       -5.4106e-01        1.000           6.9
  15      4.1044e+03       5.3502e+00       -5.8342e-01        1.000           7.4
  16      3.2674e+03       5.4352e+00       -6.1762e-01        1.000           7.8
  17      2.6010e+03       5.5269e+00       -6.4349e-01        1.000           8.2
  18      2.0706e+03       5.6168e+00       -6.8278e-01        1.000           8.7
  19      1.6483e+03       5.7093e+00       -7.2741e-01        1.000           9.1
  20      1.3122e+03       5.8300e+00       -7.3528e-01        1.000           9.6
  21      1.0446e+03       5.9450e+00       -7.4824e-01        1.000          10.0
  22      8.3153e+02       6.0734e+00       -7.7816e-01        1.000          10.4
  23      6.6195e+02       6.2035e+00       -8.0888e-01        0.999          10.9
  24      5.2695e+02       6.3271e+00       -8.0885e-01        0.999          11.3
  25      4.1949e+02       6.4581e+00       -8.1684e-01        1.000          11.8
  26      3.3394e+02       6.5888e+00       -8.0574e-01        1.000          12.2
  27      2.6584e+02       6.7260e+00       -7.8797e-01        1.000          12.6
  28      2.1162e+02       6.8632e+00       -7.5604e-01        1.000          13.3
  29      1.6846e+02       6.9844e+00       -7.1638e-01        1.000          14.0
  30      1.3411e+02       7.0961e+00       -6.6739e-01        1.000          14.4
  31      1.0676e+02       7.1964e+00       -6.1112e-01        1.000          14.9
  32      8.4986e+01       7.2827e+00       -5.5251e-01        1.000          15.3
  33      6.7654e+01       7.3546e+00       -4.9498e-01        1.000          15.8
  34      5.3524e+01       7.4008e+00       -4.3228e-01        1.000          17.1
  35      4.1896e+01       7.4465e+00       -3.7168e-01        1.000          18.7
  36      3.2409e+01       7.4839e+00       -3.1567e-01        1.000          19.8
  37      2.4746e+01       7.5107e+00       -2.6336e-01        1.000          21.0
  38      1.8624e+01       7.5319e+00       -2.1506e-01        1.000          22.3
  39      1.3792e+01       7.5456e+00       -1.7580e-01        1.000          23.8
  40      1.0031e+01       7.5567e+00       -1.3926e-01        1.000          25.4
  41      7.1499e+00       7.5620e+00       -1.0624e-01        1.000          27.2
  42      4.9825e+00       7.5672e+00       -7.9074e-02        1.000          29.5
  43      3.3858e+00       7.5703e+00       -5.9871e-02        1.000          32.1
  44      2.2374e+00       7.5779e+00       -4.4065e-02        1.000          35.6
  45      1.4343e+00       7.5940e+00       -2.8604e-02        1.000          41.0
  46      8.9031e-01       7.6288e+00       -1.8634e-02        1.000          47.8
  47      5.3506e-01       7.7007e+00       -1.3686e-02        1.000          57.7
  48      3.1211e-01       7.7848e+00       -9.5447e-03        1.000          72.7
  49      1.7783e-01       7.6401e+00       -3.7053e-03        1.000          97.2
  50      1.0000e-01       7.7123e+00       -7.5357e-03        1.000         133.1

