File.......:  600eis 625h - OCT,08.2014

System.....:  
Potential..:  0.000V
Current....:  -16.239uA
Temperature:  -1.0+-0.0C
Time.......:  17:36:21 - 17:38:45
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   50
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+05       4.7643e+00        2.6983e-02        1.000           0.0
   2      7.9606e+04       4.7946e+00       -4.5774e-02        0.999           1.1
   3      6.3371e+04       4.8225e+00       -1.0675e-01        0.999           1.5
   4      5.0448e+04       4.8662e+00       -1.6879e-01        0.999           1.9
   5      4.0159e+04       4.9150e+00       -2.2457e-01        0.999           2.4
   6      3.1969e+04       4.9592e+00       -2.6557e-01        0.999           2.8
   7      2.5450e+04       5.0320e+00       -3.0956e-01        0.998           3.3
   8      2.0259e+04       5.0758e+00       -3.5486e-01        0.999           3.7
   9      1.6128e+04       5.1310e+00       -3.9594e-01        1.000           4.2
  10      1.2839e+04       5.2006e+00       -4.3377e-01        0.999           4.6
  11      1.0220e+04       5.2672e+00       -4.6489e-01        0.999           5.0
  12      8.1360e+03       5.3489e+00       -4.9361e-01        0.999           5.5
  13      6.4768e+03       5.4251e+00       -5.3063e-01        1.000           5.9
  14      5.1559e+03       5.5184e+00       -5.5807e-01        0.999           6.5
  15      4.1044e+03       5.5870e+00       -6.0164e-01        1.000           6.9
  16      3.2674e+03       5.6822e+00       -6.3178e-01        0.999           7.4
  17      2.6010e+03       5.7698e+00       -6.7736e-01        1.000           7.8
  18      2.0706e+03       5.8824e+00       -7.1403e-01        1.000           8.3
  19      1.6483e+03       5.9935e+00       -7.4671e-01        1.000           8.7
  20      1.3122e+03       6.1049e+00       -7.9268e-01        1.000           9.2
  21      1.0446e+03       6.2159e+00       -8.2677e-01        1.000           9.6
  22      8.3153e+02       6.3542e+00       -8.7040e-01        0.999          10.1
  23      6.6195e+02       6.4975e+00       -8.9582e-01        1.000          10.5
  24      5.2695e+02       6.6522e+00       -9.2914e-01        0.999          11.0
  25      4.1949e+02       6.8106e+00       -9.5604e-01        0.999          11.4
  26      3.3394e+02       6.9684e+00       -9.7135e-01        1.000          11.8
  27      2.6584e+02       7.1417e+00       -9.7773e-01        1.000          12.3
  28      2.1162e+02       7.3038e+00       -9.7374e-01        1.000          12.7
  29      1.6846e+02       7.4788e+00       -9.5297e-01        0.999          13.2
  30      1.3411e+02       7.6463e+00       -9.1470e-01        1.000          13.6
  31      1.0676e+02       7.8030e+00       -8.6205e-01        1.000          14.1
  32      8.4986e+01       7.9478e+00       -8.0283e-01        1.000          14.6
  33      6.7654e+01       8.0732e+00       -7.4015e-01        1.000          15.1
  34      5.3524e+01       8.2003e+00       -6.8130e-01        1.000          16.4
  35      4.1896e+01       8.3070e+00       -5.8486e-01        1.000          18.1
  36      3.2409e+01       8.4016e+00       -5.1280e-01        1.000          19.2
  37      2.4746e+01       8.4766e+00       -4.3426e-01        1.000          20.4
  38      1.8624e+01       8.5417e+00       -3.5972e-01        1.000          21.7
  39      1.3792e+01       8.5949e+00       -2.9705e-01        1.000          23.2
  40      1.0031e+01       8.6390e+00       -2.3725e-01        1.000          24.8
  41      7.1499e+00       8.6726e+00       -1.8475e-01        1.000          26.6
  42      4.9825e+00       8.6988e+00       -1.3866e-01        1.000          28.9
  43      3.3858e+00       8.7091e+00       -1.0427e-01        1.000          31.6
  44      2.2374e+00       8.7033e+00       -7.5688e-02        1.000          35.0
  45      1.4343e+00       8.6706e+00       -4.9782e-02        1.000          40.4
  46      8.9031e-01       8.6092e+00       -3.2448e-02        1.000          47.3
  47      5.3506e-01       8.5198e+00       -2.0387e-02        1.000          57.2
  48      3.1211e-01       8.5195e+00       -1.5940e-02        1.000          72.2
  49      1.7783e-01       8.7154e+00       -1.0829e-02        1.000          96.6
  50      1.0000e-01       8.5261e+00       -7.3429e-03        1.000         132.6

