File.......:  600eis 1492h - NOV,13.2014

System.....:  
Potential..:  -0.001V
Current....:  -29.689uA
Temperature:  -1.0+-0.1C
Time.......:  18:24:53 - 18:27:18
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   53
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      2.0000e+05       4.0147e+00        7.8994e-01        1.000           0.0
   2      1.5917e+05       4.0399e+00        5.8601e-01        1.000           1.3
   3      1.2668e+05       4.0495e+00        4.0574e-01        0.999           1.7
   4      1.0082e+05       4.0710e+00        2.7184e-01        1.000           2.1
   5      8.0237e+04       4.1068e+00        1.4613e-01        1.000           2.5
   6      6.3857e+04       4.1162e+00        7.7546e-02        0.998           3.0
   7      5.0821e+04       4.1639e+00       -3.5068e-02        1.000           3.4
   8      4.0447e+04       4.2100e+00       -1.0222e-01        1.000           3.8
   9      3.2190e+04       4.2510e+00       -1.6684e-01        0.999           4.3
  10      2.5619e+04       4.3016e+00       -2.0537e-01        0.999           4.7
  11      2.0389e+04       4.3319e+00       -2.6720e-01        0.998           5.1
  12      1.6227e+04       4.4047e+00       -3.0562e-01        0.999           5.5
  13      1.2914e+04       4.4685e+00       -3.6344e-01        0.999           6.0
  14      1.0278e+04       4.5122e+00       -3.7500e-01        0.999           6.4
  15      8.1797e+03       4.5709e+00       -4.1163e-01        0.999           6.8
  16      6.5099e+03       4.6400e+00       -4.3169e-01        0.998           7.3
  17      5.1809e+03       4.6955e+00       -4.7716e-01        0.999           7.7
  18      4.1233e+03       4.7752e+00       -5.0393e-01        0.999           8.1
  19      3.2816e+03       4.8362e+00       -5.3815e-01        0.999           8.5
  20      2.6117e+03       4.9172e+00       -5.6891e-01        1.000           9.0
  21      2.0785e+03       4.9987e+00       -6.0754e-01        0.999           9.4
  22      1.6542e+03       5.0769e+00       -6.2856e-01        0.999           9.8
  23      1.3165e+03       5.1741e+00       -6.8399e-01        1.000          10.3
  24      1.0478e+03       5.2783e+00       -7.1455e-01        1.000          10.7
  25      8.3387e+02       5.3701e+00       -7.7254e-01        1.000          11.1
  26      6.6364e+02       5.4736e+00       -8.0794e-01        1.000          11.5
  27      5.2816e+02       5.5955e+00       -8.5923e-01        1.000          12.0
  28      4.2034e+02       5.7162e+00       -9.1063e-01        1.000          12.4
  29      3.3453e+02       5.8504e+00       -9.6312e-01        1.000          12.8
  30      2.6624e+02       5.9935e+00       -1.0152e+00        0.999          13.2
  31      2.1189e+02       6.1462e+00       -1.0683e+00        1.000          13.7
  32      1.6864e+02       6.3112e+00       -1.1179e+00        1.000          14.1
  33      1.3421e+02       6.4900e+00       -1.1616e+00        1.000          14.5
  34      1.0681e+02       6.6841e+00       -1.1997e+00        1.000          15.2
  35      8.5008e+01       6.8807e+00       -1.2286e+00        1.000          15.9
  36      6.7654e+01       7.0841e+00       -1.2471e+00        1.000          16.4
  37      5.3524e+01       7.2890e+00       -1.2446e+00        1.000          17.7
  38      4.1896e+01       7.5122e+00       -1.2247e+00        1.000          19.2
  39      3.2409e+01       7.7442e+00       -1.1843e+00        1.000          20.4
  40      2.4746e+01       7.9755e+00       -1.1116e+00        1.000          21.5
  41      1.8624e+01       8.1963e+00       -1.0079e+00        1.000          22.8
  42      1.3792e+01       8.3914e+00       -8.8075e-01        1.000          24.3
  43      1.0031e+01       8.5507e+00       -7.3454e-01        1.000          25.9
  44      7.1499e+00       8.6716e+00       -5.8334e-01        1.000          27.7
  45      4.9825e+00       8.7573e+00       -4.4441e-01        1.000          29.9
  46      3.3858e+00       8.8128e+00       -3.2853e-01        1.000          32.6
  47      2.2374e+00       8.8523e+00       -2.3284e-01        1.000          36.0
  48      1.4343e+00       8.8919e+00       -1.5797e-01        1.000          41.4
  49      8.9031e-01       8.9452e+00       -1.0465e-01        1.000          48.3
  50      5.3506e-01       9.0297e+00       -6.8927e-02        1.000          58.2
  51      3.1211e-01       9.1267e+00       -4.2591e-02        1.000          73.2
  52      1.7783e-01       8.9713e+00       -2.2080e-02        1.000          97.6
  53      1.0000e-01       9.0646e+00       -1.8245e-02        1.000         133.5

