9,R/Ohm,0.0010229,-0.042928,-0.079812,-0.10842,-0.13508,-0.15566,-0.17870999999999998,-0.19958,-0.21997,-0.24146,-0.26474000000000003,-0.29069,-0.31608,-0.34193,-0.36912,-0.39755,-0.42549,-0.45329,-0.48128,-0.50841,-0.53491,-0.5622699999999999,-0.58668,-0.6096,-0.63,-0.64718,-0.6599,-0.66562,-0.66676,-0.6584300000000001,-0.6439199999999999,-0.61897,-0.59013,-0.55308,-0.5059600000000001,-0.45659,-0.40267,-0.34566,-0.29461,-0.24213,-0.19155,-0.14781,-0.1119,-0.08252000000000001,impedance,6.5188,6.545,6.5718,6.5956,6.6209,6.6467,6.6714,6.6976,6.7249,6.7541,6.7859,6.8202,6.859,6.9016,6.949,7.0,7.0558,7.1165,7.1817,7.2516,7.3260000000000005,7.4056,7.49,7.5796,7.6735,7.7717,7.8756,7.983,8.092,8.2021,8.3092,8.4125,8.5111,8.5972,8.6847,8.7649,8.836,8.9002,8.9545,9.0023,9.044,9.0835,9.1145,9.1522
10,R/Ohm,0.046424,-0.014959,-0.058212,-0.086246,-0.12109,-0.14105,-0.1714,-0.19343,-0.21153,-0.24001,-0.26263000000000003,-0.28967,-0.31357,-0.34323000000000004,-0.37068,-0.3972,-0.42781,-0.45483,-0.47997,-0.5104,-0.53719,-0.56614,-0.59246,-0.6129399999999999,-0.63543,-0.65089,-0.66481,-0.67004,-0.6713899999999999,-0.6634,-0.65,-0.62461,-0.5957100000000001,-0.55701,-0.50848,-0.45838,-0.40451,-0.34656,-0.29484,-0.24192,-0.1912,-0.14691,-0.1116,-0.082123,impedance,6.5226,6.5498,6.5738,6.6062,6.6265,6.6596,6.6882,6.7158,6.7432,6.7755,6.8128,6.8471,6.8878,6.934,6.9799,7.0327,7.0904,7.1549,7.2224,7.2915,7.3709,7.4462,7.5356,7.6238,7.7183,7.8164,7.9199,8.0269,8.1359,8.2453,8.3542,8.4564,8.5534,8.6309,8.7103,8.7831,8.8454,8.8964,8.9364,8.9683,8.9904,9.0068,9.0171,9.0278
11,R/Ohm,0.29593,0.18672,0.10499,0.030416,-0.022866,-0.071279,-0.10658,-0.13587,-0.16216,-0.19024,-0.2134,-0.23578,-0.25915,-0.28473000000000004,-0.31294,-0.34011,-0.36902,-0.39951,-0.4298,-0.46166,-0.49397,-0.52603,-0.5589,-0.59215,-0.62585,-0.65956,-0.69287,-0.7270399999999999,-0.7591100000000001,-0.79065,-0.81986,-0.8439700000000001,-0.8644799999999999,-0.8776200000000001,-0.8798,-0.8745,-0.8537799999999999,-0.8195600000000001,-0.77058,-0.7035600000000001,-0.6227600000000001,-0.5381600000000001,-0.44664,-0.35878000000000004,impedance,6.5707,6.6069,6.6398,6.6667,6.6991,6.7334,6.7635,6.7949,6.8273,6.8597,6.8928,6.9281,6.9645,7.0034,7.0451,7.0917,7.1425,7.1981,7.2582,7.3229,7.3938,7.4691,7.5494,7.6354,7.7259,7.8215,7.9231,8.0303,8.1439,8.2652,8.391,8.5256,8.6672,8.8146,8.9652,9.1188,9.2858,9.4506,9.6126,9.7681,9.9111,10.037,10.145,10.235
12,R/Ohm,0.088488,0.025873,-0.031191000000000007,-0.072431,-0.10988,-0.13897,-0.17723,-0.19894,-0.22211,-0.24908,-0.27177,-0.30116,-0.32628,-0.35306,-0.38425,-0.41439,-0.4441600000000001,-0.47661,-0.50903,-0.53671,-0.5649,-0.59696,-0.62358,-0.65275,-0.6824399999999999,-0.70515,-0.7244,-0.74003,-0.7493,-0.75035,-0.74468,-0.72817,-0.70495,-0.66299,-0.61547,-0.56196,-0.4986100000000001,-0.4313,-0.36631,-0.30198,-0.24363,-0.18822,-0.14468,-0.10616,impedance,6.667999999999999,6.6983,6.7279,6.7573,6.7802,6.8148,6.8425,6.8676,6.8982,6.9305,6.9643,7.0019,7.0406,7.0867,7.1339999999999995,7.1876,7.2455,7.3099,7.3797,7.4512,7.5312,7.6105,7.6985,7.7914,7.8888,7.9921,8.101,8.2141,8.3328,8.4536,8.5754,8.6944,8.811,8.9035,9.0069,9.1018,9.1872,9.2599,9.3192,9.3686,9.4036,9.4344,9.4571,9.4793
13,R/Ohm,0.032272,-0.019727,-0.064765,-0.099393,-0.13078,-0.15571,-0.18331,-0.20654,-0.22874,-0.2524,-0.27724,-0.30521,-0.3315,-0.35984,-0.38952,-0.4229,-0.45302,-0.4834,-0.51525,-0.5462100000000001,-0.57691,-0.6097,-0.63945,-0.66848,-0.69577,-0.72235,-0.74664,-0.76646,-0.78182,-0.78983,-0.78989,-0.7801899999999999,-0.76376,-0.73878,-0.69543,-0.64242,-0.5825100000000001,-0.50898,-0.44008,-0.36537,-0.29099,-0.22677,-0.17392,-0.1283,impedance,6.596,6.627000000000001,6.6615,6.691,6.7211,6.7524,6.7829999999999995,6.8141,6.8482,6.8836,6.9221,6.9623,7.0085,7.0584,7.1125,7.1706,7.2347,7.3038,7.3774,7.4564,7.5407,7.6291,7.7233,7.8233,7.9297,8.0408,8.1579,8.2803,8.4079,8.5409,8.6759,8.8135,8.9487,9.0917,9.2306,9.3626,9.4852,9.5978,9.6966,9.783999999999999,9.859,9.9267,9.9819,10.028
14,R/Ohm,-0.00054782,-0.046998000000000005,-0.08769,-0.11929,-0.1459,-0.16812,-0.1986,-0.21923,-0.23955,-0.26223,-0.28552,-0.31294,-0.33774,-0.36548,-0.3953,-0.4239600000000001,-0.45525,-0.4865,-0.51669,-0.5491699999999999,-0.58136,-0.61431,-0.64555,-0.67828,-0.7129300000000001,-0.74239,-0.77059,-0.79755,-0.8195899999999999,-0.83483,-0.8431200000000001,-0.84088,-0.8322700000000001,-0.80414,-0.76417,-0.71431,-0.64846,-0.57199,-0.4924,-0.41037,-0.33317,-0.25911,-0.19951,-0.14606,impedance,6.6564,6.686,6.7142,6.7439,6.7717,6.8003,6.8265,6.8561,6.8877,6.9201,6.9559,6.9931,7.0368,7.0838,7.1357,7.1923,7.2537,7.32,7.3921,7.4688,7.55,7.6364,7.7276,7.8248,7.9273,8.0371,8.1518,8.2744,8.4025,8.5375,8.677,8.8199,8.9621,9.1083,9.2548,9.3988,9.5332,9.6587,9.7678,9.8607,9.9407,10.011,10.077,10.142
15,R/Ohm,0.12052,0.053648,0.012348,-0.017051,-0.05909800000000001,-0.10298,-0.13344,-0.1638,-0.18536,-0.20251,-0.22301,-0.25021,-0.26686,-0.29057,-0.32424000000000003,-0.34896,-0.37478,-0.4049,-0.43681,-0.46928,-0.50242,-0.5334399999999999,-0.56599,-0.60033,-0.62979,-0.6681600000000001,-0.69843,-0.72706,-0.7589600000000001,-0.78469,-0.80615,-0.83024,-0.84262,-0.8491,-0.8437399999999999,-0.8306,-0.80842,-0.76243,-0.70596,-0.6383800000000001,-0.55792,-0.47972,-0.39701,-0.31275,impedance,6.7056,6.7254,6.7442,6.7929,6.8305,6.8656,6.897,6.9297,6.9671,6.9989,7.0313,7.0673,7.1052,7.1417,7.1868,7.2282,7.281000000000001,7.3343,7.3946,7.4585,7.529,7.5976,7.6815,7.7724,7.8545,7.949,8.0509,8.1546,8.2664,8.3858,8.5089,8.6375,8.7751,8.9154,9.0555,9.1956,9.3263,9.4582,9.5862,9.7013,9.8016,9.8811,9.9429,9.9843
16,R/Ohm,0.030866,-0.020812,-0.065652,-0.098941,-0.12924000000000002,-0.15473,-0.18466,-0.20567,-0.22756,-0.25013,-0.27409,-0.30115,-0.32621,-0.35409,-0.38264,-0.41035,-0.44053,-0.47064,-0.49918,-0.52992,-0.56014,-0.58962,-0.61855,-0.6471600000000001,-0.67774,-0.70117,-0.72163,-0.73819,-0.74831,-0.7516,-0.74837,-0.73245,-0.7105899999999999,-0.67109,-0.6246,-0.57268,-0.50971,-0.44236,-0.37558,-0.30973,-0.2515,-0.1957,-0.14945999999999998,-0.10976,impedance,6.5732,6.5997,6.6286,6.6565,6.6835,6.7105,6.7362,6.7646,6.7945,6.8261,6.8602,6.8969,6.9389,6.985,7.0349,7.0907,7.1505,7.2154,7.2866,7.3617,7.4416,7.526,7.6161,7.7114,7.8112,7.917999999999999,8.03,8.1467,8.2688,8.3945,8.5209,8.6479,8.7709,8.8915,9.0104,9.1218,9.2242,9.318,9.3998,9.4657,9.5237,9.5796,9.6299,9.6833
17,R/Ohm,0.012785,-0.026388,-0.060669000000000015,-0.091901,-0.1192,-0.1436,-0.16899999999999998,-0.19052,-0.21216,-0.23491,-0.25875,-0.28345,-0.30939,-0.3364,-0.36471,-0.39124,-0.42073,-0.44978,-0.48049,-0.50685,-0.53094,-0.5613600000000001,-0.58622,-0.6117,-0.6352399999999999,-0.65492,-0.6675399999999999,-0.67783,-0.67873,-0.67209,-0.65878,-0.63618,-0.6048100000000001,-0.57111,-0.5262899999999999,-0.47542,-0.4168600000000001,-0.36034,-0.30605,-0.25102,-0.20519,-0.15904,-0.11828,-0.085851,impedance,6.3856,6.4052,6.426,6.4469,6.471,6.4973,6.5245,6.555,6.5864,6.6208,6.6579999999999995,6.6987,6.7444,6.7939,6.8481,6.9079999999999995,6.9718,7.0411,7.1169,7.1949,7.28,7.3663,7.4602,7.5633,7.6673,7.7748,7.8898,8.0066,8.1275,8.2494,8.3677,8.4855,8.5956,8.7067,8.8169,8.9074,8.9849,9.0424,9.0816,9.1022,9.1038,9.0948,9.0737,9.0558
18,R/Ohm,0.31411999999999995,0.19945,0.11163,0.034778,-0.020311000000000003,-0.069852,-0.10646,-0.14038,-0.16677999999999998,-0.19562,-0.22034,-0.24314,-0.26754,-0.29282,-0.32151,-0.34924,-0.37878,-0.40985,-0.44168,-0.47414,-0.5080899999999999,-0.5422899999999999,-0.57648,-0.61285,-0.64868,-0.6852699999999999,-0.72006,-0.7592399999999999,-0.7975399999999999,-0.8351,-0.87265,-0.91031,-0.94274,-0.97201,-0.99283,-1.0094,-1.0132,-0.99468,-0.96229,-0.90746,-0.82788,-0.73338,-0.62173,-0.50375,impedance,6.7010000000000005,6.7322,6.7656,6.7984,6.8351,6.8667,6.9038,6.9403,6.9739,7.0061,7.0427,7.0811,7.1201,7.1624,7.2055,7.2557,7.3084,7.3669,7.4292,7.4969,7.5701,7.6498,7.7318,7.8185,7.9143,8.0122,8.1171,8.228,8.3443,8.4684,8.597999999999999,8.7392,8.8874,9.0442,9.2079,9.3798,9.5682,9.7626,9.9604,10.158,10.348,10.515999999999998,10.662,10.778
19,R/Ohm,0.2243,0.13996,0.06141,0.0063051,-0.049386,-0.078933,-0.11868,-0.14723,-0.17506,-0.20623,-0.23404,-0.26096,-0.28989000000000004,-0.32093,-0.34663,-0.37379,-0.40385,-0.4307,-0.45968,-0.48266,-0.50592,-0.5351899999999999,-0.55515,-0.57765,-0.59643,-0.6097600000000001,-0.6167699999999999,-0.61907,-0.61516,-0.60293,-0.5838800000000001,-0.55767,-0.52808,-0.49222,-0.44497,-0.40011,-0.35212,-0.30029,-0.25417,-0.2077,-0.1617,-0.12377,-0.093371,-0.068034,impedance,6.3547,6.3881,6.4167,6.4481,6.4771,6.506,6.535,6.5659,6.6002,6.6342,6.6706,6.7095,6.752000000000001,6.7967,6.8498,6.9037,6.9627,7.0272,7.0925,7.1667,7.2423,7.3236,7.4124,7.5034,7.5959,7.6945,7.7983,7.903,8.0072,8.1132,8.2163,8.3095,8.3997,8.4878,8.5606,8.6281,8.6867,8.736,8.7728,8.7998,8.8142,8.8182,8.8056,8.7791
20,R/Ohm,0.0091632,-0.037439,-0.076973,-0.1085,-0.13572,-0.15753,-0.18483,-0.2059,-0.22601,-0.24758,-0.27133,-0.29731,-0.32209,-0.34902,-0.3773,-0.40509,-0.43486,-0.46427,-0.49303,-0.52225,-0.55153,-0.5808800000000001,-0.60929,-0.63605,-0.66392,-0.6854399999999999,-0.70411,-0.71863,-0.72655,-0.72622,-0.7186100000000001,-0.69862,-0.67309,-0.63608,-0.5858399999999999,-0.53135,-0.47154,-0.40687,-0.34504,-0.28368000000000004,-0.22677,-0.17347,-0.1324,-0.095658,impedance,6.5144,6.5442,6.5735,6.6047,6.6344,6.6629,6.6922,6.7231,6.7554,6.79,6.8263,6.8651,6.9093,6.9571,7.0097,7.0672,7.1289,7.1953,7.2677,7.3437,7.425,7.5108,7.6027,7.6988,7.8013,7.9087,8.0224,8.1411,8.2627,8.3873,8.5144,8.6379,8.7579,8.8832,8.9992,9.1069,9.2058,9.2986,9.3748,9.4429,9.5039,9.5545,9.5969,9.6252
21,R/Ohm,0.025619,-0.022276,-0.066804,-0.10235,-0.12637,-0.15571,-0.17806,-0.20147,-0.21626,-0.24264,-0.26909,-0.29589,-0.32226,-0.34542,-0.3776,-0.40902,-0.43538,-0.46761,-0.49649,-0.5253,-0.54986,-0.58017,-0.6116199999999999,-0.63261,-0.65745,-0.67774,-0.69534,-0.7044600000000001,-0.71192,-0.70503,-0.69492,-0.67432,-0.64759,-0.60951,-0.55833,-0.50531,-0.44588,-0.38314,-0.32531,-0.26636,-0.21119,-0.16139,-0.12264,-0.090072,impedance,6.5546,6.5846,6.6179,6.6481,6.6811,6.7087,6.7393,6.7692,6.8021,6.8347,6.8706,6.9094,6.9531,6.9998,7.0507,7.108,7.1652,7.2311,7.3042,7.3726,7.4538,7.5366,7.6273,7.7172,7.8142,7.9201,8.0264,8.1408,8.2559,8.3725,8.488,8.6018,8.7097,8.7977,8.8898,8.9734,9.0426,9.1024,9.1477,9.1819,9.2028,9.2173,9.2214,9.222000000000001
22,R/Ohm,0.32827,0.22147,0.1334,0.057413,0.0060077,-0.038607,-0.071243,-0.10086,-0.12322,-0.14423,-0.16758,-0.19032,-0.21348000000000006,-0.2368,-0.26195,-0.28591,-0.31017,-0.33525,-0.36178,-0.38669,-0.41147,-0.43585,-0.46002,-0.48331,-0.50715,-0.52736,-0.5452899999999999,-0.5613100000000001,-0.57122,-0.57605,-0.57493,-0.5675100000000001,-0.55301,-0.5313899999999999,-0.50561,-0.4759100000000001,-0.44043,-0.39978,-0.35677,-0.31304,-0.26587,-0.22543,-0.18327,-0.14378,impedance,6.1341,6.1637,6.1878,6.2049,6.227,6.2526,6.2733,6.303999999999999,6.3322,6.3624,6.3888,6.4179,6.4474,6.4801,6.5153,6.5553,6.5984,6.6451,6.6956,6.7511,6.8111,6.8755,6.9433,7.0155,7.0925,7.1736,7.2598,7.3502,7.444,7.5405,7.6387,7.7381,7.8331,7.9273,8.0145,8.0968,8.18,8.257,8.3266,8.3883,8.446,8.4956,8.5418,8.5837
23,R/Ohm,0.34817,0.23896,0.15128,0.073959,0.017628,-0.029143,-0.067554,-0.098317,-0.12662,-0.15502,-0.17855,-0.20179,-0.22498,-0.24898,-0.27559,-0.30126,-0.32671999999999995,-0.3537,-0.38084,-0.40777,-0.43438,-0.4607100000000001,-0.48634,-0.51181,-0.53691,-0.5596800000000001,-0.58004,-0.59883,-0.6113,-0.61998,-0.6228,-0.61842,-0.6075,-0.58808,-0.56289,-0.5333399999999999,-0.49689,-0.45233,-0.40755,-0.35815,-0.30664,-0.26058000000000003,-0.214,-0.16951,impedance,6.266,6.2868,6.3132,6.3352,6.3601,6.3858,6.409,6.4329,6.4579,6.4829,6.5086,6.5363,6.5661,6.5978,6.6327,6.6723,6.7153,6.7631,6.8147,6.8706,6.9315,6.9968,7.0666,7.1411,7.2197,7.3036,7.3919,7.4845,7.581,7.682,7.7859,7.89,7.9938,8.0951,8.1912,8.2819,8.3688,8.4501,8.5253,8.5931,8.6552,8.7082,8.7564,8.8002
24,R/Ohm,0.099986,0.035563,-0.013498,-0.052382000000000005,-0.085239,-0.11576,-0.14506,-0.16872,-0.1928,-0.21594,-0.23939,-0.26517,-0.28945,-0.31382,-0.33974,-0.36678,-0.39189,-0.41674,-0.4411100000000001,-0.46566,-0.48879,-0.512,-0.53269,-0.5506,-0.56497,-0.57525,-0.57891,-0.57698,-0.5687300000000001,-0.55301,-0.5310600000000001,-0.50241,-0.47249,-0.43468,-0.3914,-0.34759,-0.30294,-0.25528,-0.21494,-0.17402,-0.1341,-0.10106,-0.07684500000000001,-0.055886,impedance,6.4014,6.4306,6.4518,6.4787,6.4999,6.5271,6.5517,6.5766,6.6037,6.6327,6.6632,6.6961,6.7347,6.7749,6.8194,6.867000000000001,6.9198,6.976,7.0366,7.101,7.17,7.2419,7.32,7.4018,7.4872,7.5769,7.6693,7.7622,7.8561,7.9471,8.0349,8.113999999999999,8.187999999999999,8.2413,8.2986,8.3492,8.3923,8.4273,8.4549,8.4755,8.4881,8.5032,8.5137,8.5289
25,R/Ohm,0.031329,-0.015609,-0.061348,-0.095358,-0.12695,-0.15078,-0.17255,-0.19493,-0.21727,-0.24111,-0.26612,-0.2926,-0.31952,-0.34679,-0.37525,-0.40474,-0.43395,-0.46301,-0.49303,-0.52099,-0.54929,-0.57745,-0.60409,-0.62936,-0.65184,-0.6713399999999999,-0.68734,-0.69505,-0.7005600000000001,-0.6967,-0.68515,-0.66083,-0.63446,-0.59663,-0.54908,-0.49662,-0.43887,-0.37671,-0.3204,-0.26196,-0.20600000000000002,-0.15653,-0.1181,-0.087215,impedance,6.4937,6.5269,6.557,6.5899,6.6208,6.6517,6.6842,6.7167,6.7515,6.7866,6.8259,6.8662,6.912000000000001,6.9617,7.0157,7.0746,7.1372,7.2055,7.2782,7.3554,7.4369,7.5242,7.6174,7.7141,7.8163,7.9236,8.0356,8.1518,8.2703,8.3909,8.5104,8.6264,8.7389,8.8541,8.9542,9.0501,9.1317,9.2034,9.2604,9.3051,9.3356,9.3572,9.3592,9.3418
