,Unnamed: 0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,Unnamed: 0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
9,R/Ohm,0.41611,0.28502,0.18074,0.097942,0.033199,-0.027125,-0.07388,-0.1141,-0.15214,-0.18827,-0.22007,-0.25177,-0.28192,-0.30919,-0.33231,-0.35162,-0.3669,-0.37767,-0.38005,-0.37677,-0.3665,-0.34868000000000005,-0.32768,-0.29899000000000003,-0.27343,-0.24462,impedance,3.6860000000000004,3.6973,3.7067,3.7222,3.7394,3.7579,3.7811,3.8088,3.8396,3.8732,3.9141,3.9602,4.0114,4.0699,4.1337,4.203,4.2764,4.3522,4.4304,4.5089,4.5853,4.6591,4.7255,4.7887,4.842,4.8877
10,R/Ohm,0.15044000000000002,0.090427,0.037394,-0.0074413,-0.048828,-0.080897,-0.11981,-0.1477,-0.17579,-0.20196,-0.23046,-0.2589,-0.28498,-0.31388,-0.34261,-0.37249,-0.40122,-0.42839,-0.4542600000000001,-0.47761,-0.49927,-0.518,-0.53415,-0.5465300000000001,-0.55588,-0.5595,impedance,4.8721,4.883,4.893,4.9078,4.9172,4.9338,4.9497,4.9704,4.9929,5.0189,5.0433,5.0746,5.1107,5.1521,5.196000000000001,5.2452,5.3004,5.3611,5.4254,5.4956,5.5679,5.6462,5.7259,5.8099,5.8946,5.9831
11,R/Ohm,0.25836,0.17726,0.11022,0.052477,0.0057565,-0.03348,-0.074438,-0.10615,-0.1371,-0.16747,-0.19456,-0.22269,-0.24861,-0.27459,-0.29968,-0.32433,-0.34717,-0.36702,-0.38583,-0.40157,-0.41489,-0.42622,-0.43169,-0.4351,-0.43482,-0.42959,impedance,3.9177,3.9319,3.9427,3.9581,3.9742,3.9902,4.0083,4.0308,4.0537,4.0809,4.1095,4.1408,4.177,4.217,4.2605,4.3079,4.3594,4.4155,4.4739,4.5363,4.602,4.6684,4.7371,4.8068,4.8771,4.9462
12,R/Ohm,0.26768000000000003,0.17128,0.099141,0.038749,-0.0076138,-0.055252,-0.091253,-0.12453,-0.15723,-0.18974,-0.21694,-0.248,-0.27577,-0.30087,-0.32352,-0.34198,-0.35627,-0.36555,-0.36799,-0.36113,-0.34999,-0.33192,-0.30785,-0.28229,-0.25332,-0.22525,impedance,3.6733,3.6858,3.6988,3.7113,3.7282,3.7460000000000004,3.7691,3.7923,3.8213,3.8547,3.8931,3.9367,3.9857,4.042,4.1027,4.1696,4.2406,4.3136,4.3889,4.466,4.5387,4.6078,4.6724,4.7282,4.7747,4.8158
13,R/Ohm,0.25546,0.16781,0.09877,0.040345,-0.0082788,-0.050795,-0.095922,-0.1299,-0.16213,-0.19457,-0.22477,-0.25511,-0.28288,-0.31046,-0.33831,-0.36587,-0.3899,-0.41212,-0.43359,-0.45106,-0.4674,-0.4799600000000001,-0.48945,-0.49492,-0.49841,-0.49758,impedance,4.2414,4.2538,4.2649,4.2831,4.3007,4.3199,4.337,4.3615,4.3881,4.4177,4.4492,4.4838,4.5246,4.5693,4.6171,4.67,4.7276,4.7888,4.8534,4.9221,4.9927,5.0658,5.1412,5.2187,5.297999999999999,5.376
14,R/Ohm,0.24719,0.17273,0.10481,0.050185,0.0029588,-0.036764,-0.076401,-0.10622,-0.13793,-0.16789,-0.1934,-0.2214,-0.24734,-0.27425,-0.29854,-0.32257,-0.34428000000000003,-0.36599,-0.3834,-0.39981,-0.41266,-0.4238,-0.43032,-0.43332,-0.43341,-0.42845,impedance,3.8961,3.9059,3.9207,3.9374,3.9522,3.9723,3.9911,4.0125,4.0382,4.0666,4.0963,4.1277,4.1667,4.2065,4.2535,4.3024,4.355,4.413,4.4718,4.5362,4.6026,4.6706,4.7404,4.8124,4.8849,4.9565
15,R/Ohm,0.52696,0.39826,0.28865,0.2009,0.13113,0.06837599999999999,0.007952899999999999,-0.034464,-0.072528,-0.1084,-0.14306,-0.17344,-0.20076,-0.22953,-0.25575,-0.28137,-0.30392,-0.32433,-0.34238,-0.35682,-0.36794,-0.37689,-0.37949,-0.37768,-0.3721,-0.3605,impedance,3.7029,3.713,3.7191,3.7357,3.7441,3.7603,3.7718,3.7903,3.8097,3.8328,3.859,3.8858,3.9168,3.9530000000000003,3.9885,4.0317,4.0778,4.1288,4.1805,4.238,4.2971,4.3596,4.4212,4.4848,4.5486,4.6071
16,R/Ohm,0.19921,0.08928,0.0061622,-0.054424,-0.10339,-0.14920999999999998,-0.19309,-0.23547,-0.27696,-0.31013,-0.33536,-0.35132,-0.3479,-0.3302,-0.29691,-0.2694,-0.21996,-0.1824,-0.14365,-0.11301,-0.087889,-0.06350700000000001,-0.043449,-0.030707,-0.022691,-0.014588999999999996,impedance,3.5547,3.5722,3.5918,3.6168,3.6487,3.688,3.7378,3.8004,3.8746,3.9644,4.0654,4.1741,4.2875,4.394,4.498,4.5768,4.6446,4.6909,4.7319,4.7611,4.783,4.8008,4.8107,4.8185,4.8279,4.8424
17,R/Ohm,0.29133000000000003,0.21054,0.14399,0.085675,0.03924,-0.00060745,-0.041247000000000006,-0.07215099999999999,-0.10192,-0.12804,-0.15494000000000002,-0.18075,-0.20336,-0.2282,-0.251,-0.27494,-0.29501,-0.31343000000000004,-0.33085,-0.34382,-0.35391,-0.3622,-0.36353,-0.36139,-0.35438000000000003,-0.34319,impedance,3.6205,3.6266,3.6346,3.6443,3.6541,3.6664,3.6798,3.6953,3.7137,3.7342,3.7573,3.7826,3.812,3.844,3.8808,3.92,3.9639,4.0127,4.0634,4.1176,4.175,4.2332,4.2935,4.3536,4.4128,4.4705
18,R/Ohm,0.23657,0.16455999999999998,0.10377,0.053880999999999984,0.01118,-0.027442,-0.062545,-0.094459,-0.12519,-0.15309,-0.1832,-0.21297,-0.24122,-0.26798,-0.29711,-0.32368,-0.34904,-0.37132,-0.39264,-0.4114,-0.42689,-0.441,-0.44925,-0.45584,-0.4577100000000001,-0.45549,impedance,4.4965,4.5049,4.516,4.5245,4.542,4.5557,4.5706,4.5889999999999995,4.6127,4.6374,4.6649,4.6962,4.7324,4.7719,4.8178,4.8674,4.9218,4.9807,5.0406,5.1074,5.1766,5.2488,5.3226,5.3991,5.4766,5.5551
19,R/Ohm,0.19403,0.11914,0.061503,0.010006,-0.033589999999999995,-0.07120900000000001,-0.10733,-0.13907,-0.16944,-0.19839,-0.22694,-0.25666,-0.28355,-0.31055,-0.33739,-0.36303,-0.38654,-0.40835,-0.42886,-0.44651,-0.46166,-0.47402,-0.48449,-0.48911,-0.49282,-0.49087,impedance,4.1511,4.1631,4.1762,4.1917,4.2128,4.2316,4.2532,4.2785,4.3069,4.3375,4.3711,4.4078,4.449,4.4949,4.5446,4.5994,4.6583,4.7205,4.7875,4.8561,4.93,5.0035,5.0809,5.1611,5.2408,5.3206
20,R/Ohm,0.16757,0.11438,0.062482,0.024025,-0.010053,-0.041092,-0.074687,-0.10052,-0.12679,-0.15064,-0.17590999999999998,-0.19879,-0.22069,-0.24126,-0.26133,-0.27932,-0.29548,-0.30801,-0.31697,-0.32475,-0.32826,-0.32956,-0.32609,-0.31905,-0.30853,-0.29419,impedance,3.4695,3.4765,3.4839,3.4955,3.5094,3.5232,3.5382,3.5563,3.5771,3.6012,3.628,3.6572,3.6916,3.7285,3.7689999999999997,3.8133,3.8605,3.9102,3.9617,4.016,4.0703,4.1256,4.1795,4.234,4.2862,4.3354
21,R/Ohm,0.36148,0.25898000000000004,0.18007,0.11405,0.050467000000000005,0.0045093,-0.037596,-0.073655,-0.10801,-0.1389,-0.17006,-0.19942,-0.22603,-0.25237,-0.27769,-0.30218,-0.32471,-0.34469,-0.36346,-0.37823,-0.39069,-0.39983,-0.40378,-0.4052,-0.40008,-0.39169,impedance,3.8598,3.8637,3.8775,3.89,3.91,3.9197,3.9373,3.955,3.9778,4.0015,4.0282,4.0563,4.0899,4.1264,4.1664,4.2115,4.2593,4.3118,4.3679,4.4266,4.488,4.552,4.6173,4.6828,4.7498,4.8134
22,R/Ohm,0.24473000000000006,0.16896,0.10778,0.053167999999999986,0.0088348,-0.029666,-0.06794,-0.098213,-0.12705999999999998,-0.15422,-0.18141,-0.20719,-0.23139,-0.25629,-0.27971,-0.30322,-0.32519000000000003,-0.34405,-0.36135,-0.37674,-0.38817,-0.39737,-0.40131,-0.4005,-0.3982,-0.38911,impedance,3.7248,3.7358,3.7444,3.7575,3.7725,3.7888,3.8059,3.8263,3.8489999999999998,3.8736,3.9010000000000002,3.932,3.9665,4.0047,4.0468,4.0921,4.1419,4.1963,4.2526,4.3128,4.3766,4.4427,4.5089999999999995,4.5762,4.6442,4.7111
23,R/Ohm,0.32137,0.23744,0.14969000000000002,0.082981,0.031262,-0.0098613,-0.05288,-0.087565,-0.11948,-0.15007,-0.17805,-0.20759,-0.23316,-0.25885,-0.28375,-0.30803,-0.33042,-0.35157,-0.36932,-0.38477,-0.39748,-0.40808,-0.41314,-0.4145100000000001,-0.41301,-0.40546,impedance,3.8626,3.8785,3.8829,3.8968,3.9106,3.923,3.9397,3.9593,3.9804,4.0046,4.0317,4.0609,4.095,4.1313,4.1721,4.2178,4.2667,4.3197,4.3762,4.4358,4.4983,4.5634,4.6303,4.6972,4.7649,4.8308
24,R/Ohm,0.24093,0.16019,0.091189,0.030546,-0.01573,-0.059605999999999985,-0.10458,-0.13906,-0.17103,-0.20276,-0.23242,-0.26532,-0.29247,-0.32038,-0.34899,-0.37605,-0.4014,-0.42465,-0.44539,-0.46485,-0.48103,-0.49699,-0.50841,-0.51605,-0.52145,-0.52355,impedance,4.3107,4.324,4.3377,4.3538,4.3738,4.391,4.4156,4.4377,4.4665,4.4956,4.5287,4.5677,4.6073,4.6527,4.7027,4.7573,4.8154,4.8784,4.9442,5.0139,5.0861,5.1607,5.2387,5.3167,5.3984,5.4794
25,R/Ohm,0.48185,0.26848,0.12158,0.015642,-0.064665,-0.1294,-0.18619,-0.23691,-0.2852,-0.32353000000000004,-0.35443,-0.37311,-0.37514,-0.36025,-0.33025,-0.29023000000000004,-0.24591,-0.20186,-0.15771,-0.12278,-0.094868,-0.067827,-0.046586,-0.033926,-0.023655,-0.016489,impedance,3.6765,3.6905,3.7132,3.7375,3.7732,3.8164,3.8699,3.935,4.0147,4.109,4.2129,4.3283,4.4483,4.5667,4.6755,4.7677,4.8405,4.8918,4.936,4.9659,4.9865,4.9982,5.0074,5.0057,5.0012,5.0007
26,R/Ohm,0.39588,0.29534,0.21371,0.14179,0.08870399999999999,0.038494,-0.0084044,-0.044801,-0.078448,-0.1095,-0.138,-0.16558,-0.18827,-0.21172,-0.23243000000000005,-0.25081,-0.26732,-0.28068000000000004,-0.29073000000000004,-0.29963,-0.30482,-0.30623,-0.30465,-0.29938000000000003,-0.29244000000000003,-0.28057,impedance,3.3602,3.3627,3.3703,3.378,3.3893,3.3997,3.4126,3.4278,3.4468,3.4675,3.4913,3.5183,3.5493,3.5829,3.6201,3.6605,3.7016,3.7474,3.7938,3.8436,3.8927,3.9426,3.9921,4.0421,4.0914,4.1377
27,R/Ohm,0.35322,0.26262,0.18747,0.12574000000000002,0.074405,0.030292000000000006,-0.012288,-0.04504,-0.075431,-0.10339,-0.12968,-0.15563,-0.17884,-0.20199,-0.22431,-0.24721,-0.26616,-0.28349,-0.29883000000000004,-0.31124,-0.31958000000000003,-0.32693,-0.32802,-0.32486,-0.31667,-0.30646,impedance,3.4455,3.4524,3.4589999999999996,3.4701,3.4793,3.4912,3.5049,3.5206,3.5389,3.5594,3.5811,3.6058,3.6345,3.6666,3.7011,3.7396,3.7824,3.8283,3.8772,3.9299,3.9846,4.0404,4.0978,4.1545,4.2089,4.2628
28,R/Ohm,0.3732,0.27211,0.18788,0.11577,0.058163,0.0070607,-0.03784,-0.076678,-0.111,-0.14336,-0.17398,-0.20313,-0.23061,-0.25711,-0.28304,-0.30778,-0.33016,-0.35021,-0.36942,-0.38474,-0.39728,-0.40659,-0.41244,-0.41418,-0.41256,-0.40595,impedance,3.8494,3.8589,3.8702,3.883,3.8967,3.9127,3.929,3.9487,3.9706,3.9951,4.0222,4.0526,4.0861,4.1241,4.1647,4.21,4.2601,4.3126,4.3689,4.4287,4.492,4.5563,4.6221,4.6903,4.7564,4.8233
29,R/Ohm,0.27577,0.18228,0.11185,0.05222,0.004730699999999999,-0.040435000000000006,-0.075964,-0.1083,-0.13881,-0.17031,-0.1964,-0.22455,-0.25251,-0.27566,-0.29667,-0.31397,-0.32568,-0.33438,-0.33553,-0.32707,-0.31678,-0.29813,-0.27704,-0.25214000000000003,-0.22552,-0.19954,impedance,3.4593,3.4663,3.4773,3.4892,3.5054,3.5213,3.5417,3.5659,3.5938,3.6246,3.6613,3.7033,3.7496,3.8032,3.8614,3.925,3.9921,4.0624,4.1341,4.2054,4.2735,4.3376,4.3967,4.4463,4.4917,4.5308
30,R/Ohm,0.24843,0.16668,0.10311,0.048047,-0.0023311,-0.043289,-0.083819,-0.11681,-0.14706,-0.17747000000000002,-0.20613,-0.23356,-0.26037,-0.28713,-0.31304,-0.33862,-0.36187,-0.38246,-0.40208,-0.41859,-0.43305,-0.44457,-0.45185,-0.45514,-0.4568100000000001,-0.45223,impedance,3.9839,3.995,4.0085,4.0248,4.0448,4.0619,4.0818,4.1048,4.132,4.1625,4.1936,4.2268,4.266,4.3092,4.3566,4.4073,4.4618,4.521,4.5833,4.6488,4.7179,4.7885,4.8611,4.935,5.0091,5.0843
31,R/Ohm,0.405,0.30295,0.21842,0.14944000000000002,0.090016,0.040818,-0.005800199999999999,-0.042256,-0.077463,-0.10818,-0.13781,-0.1644,-0.18863,-0.21225,-0.2327,-0.25177,-0.26765,-0.28161,-0.29203,-0.30051,-0.30511,-0.30934,-0.30636,-0.30256,-0.29498,-0.28365,impedance,3.3318,3.3381,3.3475,3.3566,3.3662,3.3803,3.3946,3.4128,3.4312,3.4548,3.4794,3.5082,3.5407,3.5756,3.6148,3.6564,3.702,3.7489,3.7972,3.8488,3.9006,3.9539,4.0068,4.0594,4.1111,4.1621
32,R/Ohm,0.27766,0.19854,0.12458,0.06475,0.012242,-0.029638,-0.073309,-0.10725,-0.13739,-0.1688,-0.1982,-0.22723,-0.25461,-0.28153,-0.30582,-0.33171,-0.35454,-0.3749,-0.39482,-0.41061,-0.42379,-0.43498,-0.44135,-0.444,-0.44384,-0.43814,impedance,3.9716,3.983,3.9963,4.0091,4.0271,4.0437,4.0623,4.085,4.1098,4.1359,4.1669,4.1993,4.2361,4.2765,4.3206,4.3707,4.4227,4.4803,4.5398,4.6028,4.669,4.7373,4.8072,4.8782,4.9503,5.0209
33,R/Ohm,0.26488,0.18247,0.11458,0.056506,0.008090100000000001,-0.034199,-0.077308,-0.11057,-0.14044,-0.17031,-0.19952,-0.22721,-0.2519,-0.27788,-0.3037,-0.32852,-0.35077,-0.37094,-0.38946,-0.40524,-0.41818,-0.4295600000000001,-0.43627,-0.43786,-0.4385,-0.4320100000000001,impedance,3.9107,3.9248,3.9397,3.9530000000000003,3.9709,3.9889,4.0076,4.031000000000001,4.056,4.0841,4.1148,4.1487,4.1877,4.2293,4.2751,4.3253,4.3799,4.4379,4.4997,4.5651,4.6321,4.7017,4.7742,4.8463,4.9197,4.9924
34,R/Ohm,0.1898,0.11554,0.056155,0.0013265999999999998,-0.042898,-0.080377,-0.1224,-0.15567,-0.18666,-0.21747,-0.24704,-0.27474,-0.30101999999999995,-0.32982,-0.35762,-0.38419,-0.40988,-0.43268,-0.45422,-0.47407,-0.49013,-0.50576,-0.51769,-0.5263399999999999,-0.53369,-0.53551,impedance,4.3809,4.3965,4.4081,4.4231,4.446000000000001,4.4674,4.4876,4.5101,4.5406,4.5724,4.6084,4.6464,4.6886,4.7338,4.7847,4.8401,4.8993,4.9626,5.031000000000001,5.1006,5.1755,5.2505,5.3295,5.4104,5.4917,5.5751
35,R/Ohm,0.44868,0.24655,0.10565,0.0025298,-0.07460900000000001,-0.13595,-0.18997,-0.2436,-0.28944000000000003,-0.33134,-0.36209,-0.38351,-0.39025,-0.38143,-0.35591,-0.31625,-0.27051,-0.22256,-0.17522,-0.13455,-0.10163,-0.072324,-0.050255,-0.037095,-0.024789,-0.017633000000000003,impedance,3.7163,3.7395,3.7597,3.786,3.8199,3.8667,3.9224,3.9878,4.0688,4.1645,4.2713,4.388999999999999,4.512,4.6352,4.7511,4.8563,4.9419,5.0002,5.0508,5.0844,5.1064,5.1211,5.1272,5.1246,5.1171,5.1107
36,R/Ohm,0.37915,0.28103,0.20199,0.13393,0.077713,0.030004000000000006,-0.014609,-0.052052,-0.085412,-0.11639,-0.14545,-0.17323,-0.19738,-0.22136,-0.24236,-0.26172,-0.27788,-0.29154,-0.30256,-0.31033,-0.31489,-0.31571,-0.31388,-0.30702,-0.29689,-0.28428000000000003,impedance,3.4383,3.4413,3.45,3.4573,3.4678,3.4787,3.4904,3.5067,3.5241,3.5455,3.5689,3.5956,3.6259,3.6601,3.6974,3.7385,3.7826,3.8286,3.8756,3.9258,3.9771,4.0289,4.0808,4.1313,4.1806,4.2271
37,R/Ohm,-0.0055236,-0.031657,-0.058506,-0.081319,-0.10025,-0.12605,-0.15075,-0.16956,-0.19211,-0.21473000000000006,-0.23571,-0.25757,-0.28199,-0.30394,-0.32775,-0.35066,-0.37125,-0.39149,-0.40987,-0.42528,-0.43846,-0.44978,-0.45687,-0.45977,-0.46043,-0.45656,impedance,4.0404,4.0424,4.0515,4.0634,4.077,4.0964,4.1119,4.132,4.1579,4.1841,4.2132,4.2458,4.2816,4.3214,4.3666,4.4144,4.4667,4.522,4.5808,4.6439,4.7091,4.777,4.8468,4.9181,4.9743,5.0464
38,R/Ohm,0.36548,0.26421,0.18175,0.1157,0.057925,0.010817,-0.036347,-0.07302,-0.1051,-0.13618,-0.16574,-0.19382,-0.22005,-0.24562,-0.27067,-0.29578000000000004,-0.3174,-0.33737,-0.35448,-0.36983,-0.38031,-0.38995,-0.39445,-0.39343,-0.38979,-0.37947,impedance,3.7108,3.7194,3.7295,3.7427,3.7548,3.7711,3.7899,3.81,3.8316,3.8569,3.8842,3.9145,3.9487,3.9863,4.0281,4.073,4.1231,4.176,4.2329,4.2926,4.3559,4.4201,4.4857,4.553,4.6202,4.6842
39,R/Ohm,0.34509,0.25912,0.1846,0.12415,0.071631,0.032967,-0.009593,-0.042399,-0.071255,-0.098826,-0.12359,-0.14785,-0.16951,-0.19104,-0.21182,-0.23334,-0.25056,-0.26742,-0.28217,-0.29347,-0.30191,-0.31024,-0.31066,-0.3088,-0.30159,-0.28981,impedance,3.415,3.4219,3.4285,3.4407,3.4507,3.4644,3.4744,3.4918,3.5105,3.5318,3.5546,3.5801,3.6078,3.6386,3.6725,3.7107,3.7512,3.7946,3.8427,3.8917,3.9435,3.9964,4.0525,4.1064,4.1605,4.213
40,R/Ohm,0.4998,0.28104,0.13128,0.017991,-0.062241,-0.12774000000000002,-0.18481,-0.23702,-0.28366,-0.32207,-0.35216,-0.36851,-0.36838,-0.35202,-0.32176,-0.28075,-0.24161,-0.19568,-0.15464,-0.12107,-0.093388,-0.06661,-0.047786,-0.03489,-0.02329,-0.016442,impedance,3.6626,3.6779,3.6995,3.725,3.76,3.8035,3.8555,3.9218,4.0018,4.0964,4.2036,4.3191,4.4383,4.5546,4.6596,4.7514,4.8243,4.8772,4.9239999999999995,4.9576,4.9849,5.004,5.0172,5.0281,5.0411,5.0596
41,R/Ohm,0.18382,0.11688,0.064756,0.018799,-0.019893,-0.054947,-0.091741,-0.11966,-0.14617,-0.17194,-0.19876,-0.2242,-0.24737,-0.27176,-0.29582,-0.31943,-0.34095,-0.3607,-0.37869,-0.39442,-0.4074,-0.41929,-0.4244600000000001,-0.42839,-0.42847,-0.42487,impedance,3.8659,3.8812,3.8865,3.8998,3.9145,3.9318,3.9489,3.9683,3.9915,4.0165,4.0443,4.0747,4.1099,4.1476,4.1905,4.2367,4.2868,4.3425,4.3997,4.4616,4.5248,4.5902,4.6578,4.7266,4.7963,4.8664
42,R/Ohm,0.35551,0.26197,0.18596,0.12546,0.069803,0.026668,-0.015387,-0.049661,-0.08194,-0.10925,-0.13518,-0.16314,-0.18738,-0.21072,-0.23365,-0.25661,-0.27698,-0.2957,-0.31186,-0.32482,-0.33553,-0.34144,-0.34315,-0.3414,-0.33447,-0.32581,impedance,3.523,3.5268,3.5378,3.5483,3.5573,3.5721,3.5863,3.6034,3.6232,3.6438,3.6681,3.6935,3.7228,3.7558,3.7933,3.8333,3.8775,3.9248,3.9759,4.0299,4.0866,4.1453,4.2047,4.2658,4.3236,4.3819
43,R/Ohm,0.21165,0.13468,0.072906,0.019781,-0.025796,-0.064855,-0.1089,-0.14155,-0.17255,-0.20158,-0.23084,-0.26082,-0.28473000000000004,-0.31325,-0.33977,-0.36785,-0.39293,-0.41405,-0.43452,-0.45349,-0.46858,-0.48336,-0.4926100000000001,-0.49921,-0.5038600000000001,-0.5041,impedance,4.1803,4.1917,4.2091,4.2262,4.2475,4.2693,4.2901,4.3158,4.3455,4.3773,4.4137,4.4510000000000005,4.4943,4.5411,4.5925,4.6482,4.7082,4.7719,4.8393,4.9115,4.9853,5.0611,5.14,5.2209,5.3022,5.3858
44,R/Ohm,0.23477,0.1538,0.088978,0.033297,-0.011115,-0.050263,-0.089935,-0.12218,-0.15392,-0.18304,-0.2117,-0.23984,-0.26608000000000004,-0.2927,-0.31881,-0.34381,-0.36652,-0.38807,-0.40723,-0.42437,-0.43846,-0.45142,-0.45891,-0.46391,-0.46545,-0.46257,impedance,3.9966,4.0051,4.0199,4.0360000000000005,4.0538,4.0713,4.0921,4.1149,4.141,4.1701,4.2012,4.2365,4.2753,4.3183,4.3653,4.4168,4.4717,4.5318,4.5943,4.6602,4.73,4.801,4.8747,4.9491,5.0252,5.1012
