File.......:  500-eis-50%-co-1-120ma - MAY,11.2015

System.....:  
Potential..:  1.139V
Current....:  119.67mA
Temperature:  -0.8+-0.0C
Time.......:  16:04:54 - 16:08:07
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   53
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      2.0000e+05       6.3195e-01        3.7760e-01        0.999           0.0
   2      1.5917e+05       6.4265e-01        2.7964e-01        1.000           1.5
   3      1.2668e+05       6.5631e-01        1.9940e-01        0.999           2.5
   4      1.0082e+05       6.7021e-01        1.3378e-01        1.000           3.4
   5      8.0237e+04       6.9188e-01        8.4598e-02        0.999           4.3
   6      6.3857e+04       7.0087e-01        3.9130e-02        0.998           5.2
   7      5.0821e+04       7.1558e-01        2.5289e-03        0.999           6.2
   8      4.0447e+04       7.2983e-01       -2.4268e-02        1.000           7.1
   9      3.2190e+04       7.4312e-01       -4.7609e-02        0.998           8.0
  10      2.5619e+04       7.6272e-01       -7.2914e-02        1.000           8.9
  11      2.0389e+04       7.8157e-01       -9.1359e-02        1.000           9.9
  12      1.6227e+04       8.0207e-01       -1.0851e-01        1.000          10.8
  13      1.2914e+04       8.2297e-01       -1.2354e-01        1.000          11.7
  14      1.0278e+04       8.4611e-01       -1.3667e-01        1.000          12.6
  15      8.1797e+03       8.7132e-01       -1.4907e-01        1.000          13.6
  16      6.5099e+03       8.9735e-01       -1.5953e-01        1.000          14.5
  17      5.1809e+03       9.2482e-01       -1.6840e-01        1.000          15.4
  18      4.1233e+03       9.5411e-01       -1.7510e-01        1.000          16.4
  19      3.2816e+03       9.8487e-01       -1.8146e-01        0.999          17.3
  20      2.6117e+03       1.0162e+00       -1.8480e-01        1.000          18.4
  21      2.0785e+03       1.0462e+00       -1.8408e-01        1.000          19.4
  22      1.6542e+03       1.0800e+00       -1.8460e-01        0.999          20.3
  23      1.3165e+03       1.1106e+00       -1.8089e-01        1.000          21.2
  24      1.0478e+03       1.1369e+00       -1.7526e-01        1.000          22.2
  25      8.3387e+02       1.1629e+00       -1.6947e-01        1.000          23.1
  26      6.6364e+02       1.1912e+00       -1.6378e-01        0.999          24.0
  27      5.2816e+02       1.2150e+00       -1.5677e-01        0.999          24.9
  28      4.2034e+02       1.2320e+00       -1.4682e-01        0.999          26.6
  29      3.3453e+02       1.2530e+00       -1.4351e-01        0.999          28.6
  30      2.6624e+02       1.2738e+00       -1.3930e-01        0.999          30.0
  31      2.1189e+02       1.2874e+00       -1.3504e-01        0.999          31.4
  32      1.6864e+02       1.3102e+00       -1.3361e-01        0.999          32.9
  33      1.3421e+02       1.3259e+00       -1.4022e-01        0.999          34.3
  34      1.0681e+02       1.3410e+00       -1.3246e-01        0.999          35.8
  35      8.5008e+01       1.3567e+00       -1.3431e-01        0.999          37.3
  36      6.7654e+01       1.3739e+00       -1.3633e-01        0.999          38.8
  37      5.3524e+01       1.3936e+00       -1.4104e-01        0.999          40.3
  38      4.1896e+01       1.4172e+00       -1.4428e-01        0.999          41.9
  39      3.2409e+01       1.4364e+00       -1.6077e-01        1.000          43.5
  40      2.4746e+01       1.4671e+00       -1.4827e-01        1.000          45.2
  41      1.8624e+01       1.4570e+00       -1.7215e-01        0.997          47.0
  42      1.3792e+01       1.5076e+00       -1.5374e-01        0.998          49.0
  43      1.0031e+01       1.5439e+00       -1.5071e-01        0.999          51.0
  44      7.1499e+00       1.6023e+00       -1.7386e-01        0.999          53.4
  45      4.9825e+00       1.6401e+00       -1.5709e-01        0.999          56.1
  46      3.3858e+00       1.6566e+00       -1.6617e-01        0.998          59.3
  47      2.2374e+00       1.7105e+00       -1.4619e-01        0.997          63.2
  48      1.4343e+00       1.7546e+00       -1.5658e-01        0.999          69.4
  49      8.9031e-01       1.8129e+00       -1.4602e-01        0.997          76.7
  50      5.3506e-01       1.8484e+00       -1.4470e-01        0.994          87.1
  51      3.1211e-01       1.9241e+00       -1.1775e-01        0.997         102.6
  52      1.7783e-01       1.9558e+00       -1.6678e-01        0.991         127.5
  53      1.0000e-01       2.2743e+00        6.1725e-02        0.986         181.2

