,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
impedance,4.8633,4.8862,4.9149,4.9476,4.9823,5.0192,5.0638,5.1114,5.1665,5.2307,5.2947,5.3668,5.4428,5.5276,5.619,5.7218,5.8286,5.9425,6.0661,6.1974,6.3361,6.4822,6.6364,6.7974,6.9638,7.1358,7.3136,7.4972,7.6859,7.8797,8.0792,8.2851,8.4991,8.7201,8.9475,9.1841,9.4482,9.727,10.03,10.366,10.729000000000001,11.133,11.584000000000001,12.06,12.562999999999999,13.047,13.485,13.85,14.132,14.239,14.009,13.776,14.294
impedance,5.1408,5.1935,5.1999,5.2609,5.2966,5.3181,5.38,5.4251,5.4786,5.5573,5.6415,5.6951,5.7843,5.8818,5.98,6.0804,6.2036,6.3124,6.4453,6.5844,6.7264,6.8894,7.0538,7.2168,7.4011,7.5788,7.7669,7.9643,8.1611,8.3719,8.575,8.8104,9.0403,9.2761,9.5112,9.7714,9.9894,10.302999999999999,10.637,10.975,11.343,11.745,12.189,12.668,13.165999999999999,13.647,14.07,14.374,14.56,14.722999999999999,15.07,15.267999999999999,14.755
impedance,4.946,4.967,4.996,5.0302,5.0666,5.1065,5.1518,5.2024,5.2587,5.3228,5.3883,5.4594,5.5351,5.6518,5.741,5.807,5.9119,6.0249,6.1451,6.2736,6.4103,6.5542,6.7052,6.8636,7.0275,7.1984,7.374,7.5561,7.7427,7.9358,8.1341,8.3386,8.5512,8.7699,8.9946,9.2283,9.4717,9.7427,10.036,10.359000000000002,10.716,11.105,11.54,12.008,12.495999999999999,12.972000000000001,13.4,13.773,14.084000000000001,14.298,13.825999999999999,14.172,14.004000000000001
impedance,4.9154,4.9382,4.9641,5.0019,5.0335,5.0742,5.1206,5.1697,5.2255,5.2931,5.3583,5.4308,5.5064,5.5906,5.6826,5.7849,5.8927,6.0087,6.1332,6.2661,6.4081,6.5568,6.7129,6.8769,7.0461,7.2223,7.4042,7.5917,7.7852,7.9826,8.1876,8.3992,8.6177,8.8422,9.0768,9.3151,9.5839,9.8675,10.176,10.513,10.886,11.296,11.749,12.242,12.762,13.277999999999999,13.751,14.144,14.398,14.447000000000001,14.181,14.175999999999998,14.493
impedance,5.0019,5.0135,5.0515,5.079,5.1165,5.1627,5.2103,5.2716,5.3223,5.3862,5.4602,5.5409,5.6201,5.7133,5.8035,5.9099,6.0213,6.1389,6.2679,6.4064,6.5552,6.7016,6.8808,7.0617,7.2329,7.4032,7.6001,7.7929,7.9864,8.2007,8.4218,8.6274,8.8572,9.0924,9.3374,9.5904,9.9143,10.135,10.482999999999999,10.833,11.222999999999999,11.649000000000001,12.132,12.665,13.228,13.784,14.262,14.579,14.675,14.624,14.68,15.124,14.689
impedance,4.8226,4.846,4.8744,4.9108,4.9457,4.9862,5.0349,5.0839,5.1404,5.2066,5.2738,5.3483,5.4261,5.5122,5.6057,5.7095,5.8179,5.9342,6.0591,6.1914,6.3311,6.4783,6.6321,6.7924,6.959,7.1306,7.3072,7.4886,7.677,7.8717,8.0721,8.2782,8.4893,8.7088,8.9369,9.1718,9.4248,9.6987,9.9894,10.308,10.655999999999999,11.023,11.411,11.802,12.186,12.547,12.857000000000001,13.106,13.222999999999999,13.163,12.841,12.873,13.227
impedance,4.8662,4.897,4.9165,4.9627,5.0007,5.0423,5.0897,5.1438,5.1974,5.2523,5.3378,5.4209,5.4947,5.5767,5.6778,5.7911,5.8949,6.0183,6.1443,6.2858,6.4281,6.5717,6.7485,6.9165,7.0881,7.2626,7.4387,7.6244,7.8214,8.0158,8.2183,8.4269,8.6415,8.865,9.0896,9.327,9.5873,9.8364,10.115,10.41,10.725999999999999,11.048,11.369000000000002,11.683,11.972000000000001,12.202,12.334000000000001,12.394,12.365,12.402999999999999,12.602,12.86,12.439
impedance,4.9721,4.9932,5.0199,5.0522,5.0838,5.1225,5.1654,5.2139,5.2691,5.3317,5.396,5.466,5.5393,5.6225,5.7113,5.8104,5.9147,6.0265,6.1471,6.2763,6.4137,6.5591,6.7114,6.8706,7.0357,7.2066,7.3829,7.5644,7.7522,7.9455,8.1452,8.3505,8.5633,8.7829,9.0086,9.243,9.4894,9.7609,10.058,10.386,10.751,11.151,11.597000000000001,12.083,12.602,13.11,13.565999999999999,13.96,14.297,14.561,14.505999999999998,14.12,14.535
impedance,4.7447,4.767,4.7883,4.831,4.8666,4.9136,4.9707,5.0186,5.0747,5.153,5.2193,5.2968,5.3695,5.4661,5.5629,5.6737,5.7844,5.8977,6.0249,6.1552,6.296,6.4342,6.6032,6.7781,6.9255,7.0975,7.275,7.4605,7.6513,7.8414,8.0444,8.2435,8.4546,8.674,8.893,9.1128,9.3735,9.6231,9.8953,10.176,10.462,10.745,11.02,11.258,11.475,11.612,11.687000000000001,11.674000000000001,11.548,11.423,11.432,11.785,11.515999999999998
impedance,4.3548,4.364,4.3992,4.4372,4.472,4.5025,4.5651,4.6049,4.6362,4.7114,4.7789,4.8523,4.9433,5.0048,5.0991,5.1849,5.2985,5.4034,5.5168,5.6387,5.7741,5.8959,6.0446,6.2022,6.3359,6.4865,6.6441,6.8147,6.9738,7.1467,7.312,7.4867,7.6857,7.8685,8.0536,8.2437,8.3963,8.62,8.8053,8.9853,9.1552,9.2977,9.4153,9.5021,9.5556,9.575,9.5651,9.5447,9.5503,9.607,9.7927,9.8004,9.5438
impedance,4.3483,4.384,4.3966,4.4201,4.4664,4.4996,4.5473,4.5864,4.6468,4.7023,4.7698,4.8452,4.9159,5.0016,5.0832,5.1772,5.2808,5.3837,5.508,5.6326,5.7622,5.8919,6.0454,6.192,6.3398,6.5078,6.6635,6.8358,7.0081,7.1776,7.3627,7.5311,7.7278,7.9188,8.1211,8.3119,8.5297,8.7433,8.9476,9.1677,9.3821,9.5835,9.7612,9.9085,10.012,10.07,10.08,9.9481,10.021,10.041,10.232000000000001,10.39,10.151
impedance,4.966,4.9963,5.0257,5.0569,5.0799,5.131,5.1836,5.2334,5.2806,5.3311,5.4174,5.4884,5.5698,5.66,5.7401,5.8431,5.9551,6.0711,6.1943,6.3213,6.4591,6.5948,6.7671,6.9393,7.0971,7.2615,7.4412,7.6266,7.8131,8.005,8.2018,8.4071,8.618,8.836,9.061,9.2919,9.5296,9.7853,10.062999999999999,10.367,10.692,11.030999999999999,11.387,11.741,12.081,12.369000000000002,12.597999999999999,12.731,12.873,13.046,13.227,12.849,13.027000000000001
impedance,4.7507,4.7775,4.8056,4.8443,4.8809,4.932,4.9769,5.0307,5.09,5.157,5.223,5.3022,5.3819,5.4729,5.569,5.6749,5.7861,5.901,6.0263,6.1624,6.3087,6.4342,6.6076,6.7757,6.95,7.1208,7.3058,7.489,7.6825,7.875,8.0726,8.2826,8.4912,8.7107,8.935,9.1657,9.4156,9.6911,9.9696,10.262,10.562999999999999,10.867,11.159,11.434000000000001,11.665999999999999,11.825999999999999,11.905,11.925,11.860999999999999,11.748,11.742,12.09,11.720999999999998
impedance,4.86,4.8911,4.9287,4.9606,4.9934,5.0438,5.0862,5.1424,5.1972,5.2654,5.3385,5.4229,5.4981,5.5909,5.6796,5.7924,5.8936,6.0124,6.1397,6.2783,6.4188,6.5613,6.7246,6.9002,7.0576,7.2348,7.4117,7.5962,7.7809,7.9844,8.1811,8.3907,8.6075,8.8279,9.0578,9.2918,9.5389,9.7958,10.073,10.360999999999999,10.66,10.958,11.248,11.505999999999998,11.719000000000001,11.86,11.915999999999999,11.907,11.867,11.864,12.052999999999999,12.4,12.008
impedance,5.1963,5.2183,5.2472,5.2805,5.3158,5.3588,5.4152,5.4679,5.5234,5.5926,5.6662,5.7505,5.8457,5.9516,6.0585,6.1678,6.2822,6.4015,6.5235,6.6459,6.7753,6.9083,7.0444,7.1851,7.3234,7.4649,7.612,7.7709,7.9333,8.1048,8.2843,8.4688,8.6601,8.8592,9.0616,9.2774,9.506,9.7833,10.055,10.374,10.737,11.162,11.618,12.072000000000001,12.536,12.981,13.295,13.54,13.78,14.152999999999999,14.118,13.839,14.23
impedance,4.8846,4.9096,4.9315,4.9787,5.0136,5.0671,5.1052,5.1573,5.2173,5.2849,5.3581,5.4368,5.5077,5.5981,5.6929,5.8055,5.9095,6.0259,6.1571,6.2938,6.4333,6.5872,6.7445,6.9107,7.0908,7.2764,7.4574,7.6512,7.8448,8.0517,8.2679,8.4667,8.6977,8.9275,9.1615,9.4021,9.7026,9.9533,10.257,10.58,10.927999999999999,11.292,11.672,12.058,12.424000000000001,12.714,12.902000000000001,12.989,12.943,12.807,12.812999999999999,13.199000000000002,12.757
impedance,5.081,5.1061,5.1192,5.1542,5.1904,5.227,5.2711,5.314,5.387,5.4463,5.5094,5.5886,5.6653,5.7518,5.8449,5.947,6.0551,6.1672,6.2872,6.4192,6.563,6.7149,6.8742,7.0346,7.2013,7.3745,7.553,7.736,7.9244,8.118,8.3184,8.5248,8.7368,8.9571,9.1838,9.414,9.6314,9.8861,10.161,10.455,10.769,11.107000000000001,11.464,11.815999999999999,12.152999999999999,12.434000000000001,12.64,12.804,12.943,13.145,13.495999999999999,13.212,13.208
impedance,4.782,4.8068,4.839,4.8735,4.9093,4.9515,4.9984,5.0523,5.1109,5.1787,5.2463,5.3202,5.3971,5.4844,5.5778,5.68,5.7883,5.9058,6.0316,6.1647,6.3058,6.4618,6.6119,6.7839,6.9463,7.1168,7.2921,7.4757,7.6577,7.8582,8.0539,8.2663,8.4843,8.7047,8.9345,9.1671,9.447,9.6951,9.9963,10.315999999999999,10.669,11.05,11.446,11.849,12.255999999999998,12.609000000000002,12.876,13.033,13.040999999999999,12.9,12.808,13.042,13.019
impedance,4.9545,4.9804,5.0108,5.0479,5.0835,5.1265,5.1742,5.2241,5.2875,5.3573,5.4284,5.5027,5.5855,5.6703,5.7668,5.8688,5.9815,6.1078,6.2282,6.3649,6.5118,6.6649,6.8241,6.982,7.1609,7.3478,7.5305,7.7191,7.9136,8.1213,8.3301,8.5549,8.7698,8.998,9.2442,9.4914,9.7843,10.062999999999999,10.380999999999998,10.732999999999999,11.119000000000002,11.542,12.008,12.514000000000001,13.032,13.525,13.937000000000001,14.207,14.265999999999998,14.196,14.169,14.56,14.216
impedance,4.2898,4.3134,4.3355,4.3672,4.4161,4.4552,4.5001,4.54,4.591,4.6522,4.7144,4.7862,4.871,4.9512,5.0402,5.1347,5.2334,5.3401,5.454,5.5833,5.7096,5.8577,5.9774,6.1319,6.2708,6.4225,6.5921,6.7633,6.9271,7.1009,7.283,7.4488,7.6447,7.8353,8.0284,8.2184,8.3986,8.6347,8.831,9.0375,9.2218,9.3871,9.5287,9.6395,9.7164,9.7614,9.761,9.7203,9.6398,9.5698,9.6289,9.8912,9.5939
impedance,4.2861,4.3203,4.3389,4.3662,4.4047,4.4391,4.4843,4.527,4.5901,4.6508,4.6963,4.7754,4.8555,4.946,5.0229,5.1225,5.219,5.326,5.4394,5.5567,5.6825,5.8034,5.9463,6.0675,6.2335,6.3824,6.5297,6.6846,6.8431,7.0106,7.1755,7.3549,7.5325,7.7142,7.8934,8.0733,8.2328,8.4075,8.5773,8.7211,8.8517,8.9562,9.0377,9.0994,9.1299,9.1323,9.1212,9.1172,9.1346,9.1872,9.3877,9.3341,9.2997
impedance,4.8729,4.8603,4.9134,4.9314,4.9821,5.0109,5.0694,5.0959,5.1967,5.2325,5.2988,5.3757,5.4544,5.5488,5.643,5.7473,5.8561,5.9794,6.1001,6.2345,6.3801,6.5258,6.68,6.8409,7.0378,7.215,7.384,7.5699,7.778,7.9648,8.1585,8.3769,8.5945,8.8252,9.051,9.2955,9.5647,9.8444,10.13,10.444,10.788,11.151,11.538,11.923,12.299000000000001,12.622,12.845,12.946,12.937000000000001,12.933,13.08,13.387,13.013
impedance,4.3482,4.3767,4.4093,4.4186,4.4621,4.498,4.5583,4.5905,4.6468,4.7082,4.781,4.8477,4.9296,4.997,5.077,5.1809,5.2918,5.39,5.5112,5.6304,5.752,5.883,6.0232,6.1815,6.3089,6.4702,6.6201,6.7915,6.9502,7.1217,7.2867,7.4717,7.6472,7.8303,8.0121,8.19,8.3631,8.5272,8.6998,8.8571,8.9983,9.1176,9.2135,9.2803,9.3198,9.3325,9.3242,9.307,9.2992,9.3553,9.5394,9.5209,9.3743
impedance,4.285,4.3124,4.3337,4.3494,4.3956,4.4296,4.4757,4.5367,4.6018,4.627,4.7,4.77,4.8422,4.9191,5.0183,5.0987,5.2136,5.3179,5.4303,5.5469,5.6774,5.8175,5.9462,6.0735,6.2335,6.3924,6.5393,6.7092,6.8743,7.0362,7.201,7.3761,7.5609,7.7386,7.9151,8.0945,8.277,8.4413,8.6102,8.767,8.9102,9.0366,9.1336,9.1997,9.2353,9.2397,9.2152,9.1707,9.1428,9.1631,9.2836,9.4176,9.2103
impedance,4.4324,4.4405,4.4652,4.4886,4.5256,4.5642,4.609,4.6509,4.7045,4.7599,4.8237,4.8937,4.967,5.0454,5.1295,5.2209,5.3185,5.4219,5.534,5.6523,5.7769,5.906,6.0428,6.1821,6.3277,6.4773,6.6313,6.7932,6.9571,7.1237,7.2963,7.4732,7.6533,7.8365,8.0231,8.2089,8.388,8.5801,8.7715,8.9624,9.145,9.3103,9.4578,9.5807,9.6831,9.7549,9.8118,9.8784,9.9807,10.132,10.13,9.8503,10.169
impedance,5.1284,5.1322,5.1869,5.2045,5.2302,5.2913,5.3245,5.3893,5.4566,5.5056,5.5689,5.6485,5.7305,5.8182,5.9014,6.0084,6.1183,6.2361,6.3649,6.5025,6.646,6.806,6.9654,7.1217,7.2979,7.4882,7.6673,7.8572,8.0639,8.2541,8.4494,8.6748,8.8871,9.1143,9.3501,9.5871,9.8214,10.092,10.380999999999998,10.704,11.071,11.481,11.948,12.48,13.065,13.667,14.245999999999999,14.732000000000001,15.103,15.567,15.953,15.845999999999998,15.753
impedance,4.9162,4.9398,4.968,4.9993,5.0332,5.07,5.1152,5.165,5.2185,5.2822,5.3474,5.4186,5.4908,5.5765,5.6663,5.7659,5.8713,5.9845,6.1068,6.2375,6.3749,6.5226,6.6756,6.8359,7.002,7.174,7.3509,7.5341,7.7214,7.9154,8.1157,8.322,8.5348,8.7524,8.9778,9.211,9.4638,9.7388,10.036,10.36,10.722999999999999,11.122,11.556,12.029000000000002,12.523,13.014000000000001,13.443,13.814,14.109000000000002,14.234000000000002,14.020999999999999,13.783,14.190999999999999
impedance,4.2775,4.291,4.3161,4.3391,4.367,4.4058,4.4458,4.4898,4.5434,4.5956,4.6585,4.7275,4.8005,4.8815,4.9662,5.0584,5.1575,5.2627,5.3743,5.4918,5.6159,5.7458,5.8811,6.0227,6.1673,6.3156,6.4647,6.6311,6.7929,6.9576,7.1256,7.2975,7.4704,7.6469,7.8209,7.9943,8.176,8.3477,8.5096,8.6584,8.7965,8.9133,9.0113,9.0964,9.1712,9.2394,9.3058,9.378,9.4492,9.4722,9.3007,9.2422,9.5193
impedance,4.9857,5.0131,5.04,5.0816,5.1179,5.1615,5.2103,5.2644,5.325,5.3914,5.4682,5.546,5.621,5.7068,5.8064,5.9053,6.018,6.1413,6.2667,6.3986,6.545,6.6881,6.8692,7.0413,7.2161,7.3944,7.584,7.7765,7.9773,8.1804,8.3962,8.6106,8.835,9.0725,9.3129,9.5636,9.8522,10.146,10.469000000000001,10.825999999999999,11.222000000000001,11.658,12.145,12.675999999999998,13.235,13.78,14.248,14.569,14.671,14.620999999999999,14.662,15.089,14.681
impedance,4.4101,4.4295,4.4568,4.49,4.5469,4.5794,4.6291,4.6574,4.7191,4.7797,4.844,4.9179,4.9988,5.0844,5.1651,5.2712,5.3686,5.4827,5.5948,5.7179,5.8507,5.9866,6.135,6.2991,6.4271,6.602,6.7532,6.9314,7.1014,7.2828,7.4684,7.6491,7.8418,8.0386,8.2375,8.4438,8.6951,8.8649,9.1035,9.3162,9.5291,9.7258,9.8994,10.037,10.138,10.186,10.179,10.115,10.017999999999999,9.9393,10.017999999999999,10.315999999999999,9.9525
impedance,4.2951,4.313,4.3306,4.3465,4.4007,4.4292,4.4844,4.4988,4.5676,4.6308,4.6885,4.7745,4.8385,4.9022,5.0199,5.0934,5.2008,5.314,5.4297,5.5507,5.6834,5.8012,5.9538,6.1091,6.2502,6.3954,6.554,6.7262,6.8816,7.0591,7.2317,7.415,7.5997,7.7882,7.9754,8.1658,8.3629,8.5603,8.7578,8.9398,9.1026,9.2377,9.3367,9.387,9.388,9.3503,9.2946,9.2483,9.1524,9.2131,9.5029,9.5408,9.2611
impedance,4.8755,4.8997,4.93,4.967,5.0025,5.0455,5.0952,5.1478,5.2059,5.2719,5.3404,5.4158,5.4949,5.5808,5.6744,5.7776,5.8868,6.0043,6.1308,6.2653,6.4089,6.5607,6.7195,6.8844,7.0551,7.232,7.4143,7.6015,7.7977,7.9937,8.2015,8.4037,8.6257,8.859,9.0838,9.329,9.6662,9.8998,10.198,10.537,10.904000000000002,11.308,11.745999999999999,12.239,12.754000000000001,13.267000000000001,13.708,14.057,14.171,14.011,13.745,13.972999999999999,14.132
impedance,4.3316,4.3632,4.3783,4.4166,4.4549,4.5052,4.5416,4.6073,4.641,4.7195,4.7837,4.8539,4.9456,5.0375,5.1301,5.2163,5.3254,5.4404,5.5598,5.6885,5.8167,5.9455,6.0952,6.254,6.388,6.5434,6.7067,6.8801,7.0456,7.2199,7.3976,7.5704,7.753,7.9351,8.1169,8.2913,8.4585,8.6424,8.8076,8.9581,9.0883,9.1933,9.2736,9.3266,9.3479,9.3377,9.3034,9.2467,9.167,9.1281,9.3043,9.5306,9.2856
