File.......:  600eis 1251h - NOV,03.2014

System.....:  
Potential..:  0.000V
Current....:  4.5637uA
Temperature:  -0.8+-0.1C
Time.......:  18:54:04 - 18:56:28
Comment....:  
              
              
              
              
              
Impedance samples

Lines:   53
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      2.0000e+05       6.6356e+00        2.9189e-01        1.000           0.0
   2      1.5917e+05       6.6668e+00        1.8467e-01        1.000           1.0
   3      1.2668e+05       6.6956e+00        9.9770e-02        1.000           1.5
   4      1.0082e+05       6.7227e+00        2.8234e-02        1.000           1.9
   5      8.0237e+04       6.7519e+00       -2.6715e-02        1.000           2.3
   6      6.3857e+04       6.7814e+00       -7.0799e-02        1.000           2.8
   7      5.0821e+04       6.8096e+00       -1.0714e-01        1.000           3.2
   8      4.0447e+04       6.8376e+00       -1.3871e-01        1.000           3.6
   9      3.2190e+04       6.8672e+00       -1.6404e-01        1.000           4.0
  10      2.5619e+04       6.8944e+00       -1.9158e-01        1.000           4.4
  11      2.0389e+04       6.9231e+00       -2.1399e-01        1.000           4.9
  12      1.6227e+04       6.9542e+00       -2.3634e-01        1.000           5.3
  13      1.2914e+04       6.9861e+00       -2.6002e-01        1.000           5.8
  14      1.0278e+04       7.0210e+00       -2.8500e-01        1.000           6.2
  15      8.1797e+03       7.0590e+00       -3.1290e-01        1.000           6.6
  16      6.5099e+03       7.1015e+00       -3.4000e-01        1.000           7.0
  17      5.1809e+03       7.1479e+00       -3.6837e-01        1.000           7.5
  18      4.1233e+03       7.1987e+00       -3.9856e-01        1.000           7.9
  19      3.2816e+03       7.2557e+00       -4.2634e-01        1.000           8.3
  20      2.6117e+03       7.3164e+00       -4.5843e-01        1.000           8.7
  21      2.0785e+03       7.3819e+00       -4.9061e-01        1.000           9.2
  22      1.6542e+03       7.4548e+00       -5.2082e-01        1.000           9.6
  23      1.3165e+03       7.5301e+00       -5.5373e-01        1.000          10.0
  24      1.0478e+03       7.6112e+00       -5.8669e-01        1.000          10.5
  25      8.3387e+02       7.6987e+00       -6.1842e-01        1.000          10.9
  26      6.6364e+02       7.7902e+00       -6.5149e-01        1.000          11.3
  27      5.2816e+02       7.8870e+00       -6.8358e-01        1.000          11.7
  28      4.2034e+02       7.9886e+00       -7.1884e-01        1.000          12.2
  29      3.3453e+02       8.0973e+00       -7.4951e-01        1.000          12.6
  30      2.6624e+02       8.2138e+00       -7.7802e-01        1.000          13.0
  31      2.1189e+02       8.3337e+00       -8.0357e-01        1.000          13.5
  32      1.6864e+02       8.4644e+00       -8.2569e-01        1.000          13.9
  33      1.3421e+02       8.5976e+00       -8.4134e-01        1.000          14.3
  34      1.0681e+02       8.7375e+00       -8.5190e-01        1.000          14.7
  35      8.5008e+01       8.8798e+00       -8.4923e-01        1.000          15.2
  36      6.7654e+01       9.0247e+00       -8.4138e-01        1.000          15.7
  37      5.3524e+01       9.1667e+00       -8.1092e-01        1.000          16.9
  38      4.1896e+01       9.3132e+00       -7.7237e-01        1.000          18.5
  39      3.2409e+01       9.4560e+00       -7.2162e-01        1.000          19.6
  40      2.4746e+01       9.5894e+00       -6.5285e-01        1.000          20.8
  41      1.8624e+01       9.7111e+00       -5.7358e-01        1.000          22.1
  42      1.3792e+01       9.8170e+00       -4.9083e-01        1.000          23.6
  43      1.0031e+01       9.9056e+00       -4.0657e-01        1.000          25.1
  44      7.1499e+00       9.9779e+00       -3.2799e-01        1.000          27.0
  45      4.9825e+00       1.0042e+01       -2.5277e-01        1.000          29.2
  46      3.3858e+00       1.0095e+01       -1.9304e-01        1.000          31.9
  47      2.2374e+00       1.0146e+01       -1.3977e-01        1.000          35.3
  48      1.4343e+00       1.0208e+01       -9.6196e-02        1.000          40.7
  49      8.9031e-01       1.0288e+01       -6.4547e-02        1.000          47.5
  50      5.3506e-01       1.0361e+01       -4.4424e-02        1.000          57.5
  51      3.1211e-01       1.0300e+01       -2.6247e-02        1.000          72.4
  52      1.7783e-01       1.0121e+01       -1.6722e-02        1.000          96.9
  53      1.0000e-01       1.0368e+01       -1.0844e-02        0.999         132.8

