File.......:  600eis 1395h - NOV,09.2014

System.....:  
Potential..:  0.000V
Current....:  1.9635uA
Temperature:  -0.9+-0.1C
Time.......:  17:32:12 - 17:34:36
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   53
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      2.0000e+05       6.7010e+00        3.1412e-01        1.000           0.0
   2      1.5917e+05       6.7322e+00        1.9945e-01        1.000           0.9
   3      1.2668e+05       6.7656e+00        1.1163e-01        1.000           1.4
   4      1.0082e+05       6.7984e+00        3.4778e-02        1.000           1.8
   5      8.0237e+04       6.8351e+00       -2.0311e-02        1.000           2.2
   6      6.3857e+04       6.8667e+00       -6.9852e-02        1.000           2.7
   7      5.0821e+04       6.9038e+00       -1.0646e-01        1.000           3.1
   8      4.0447e+04       6.9403e+00       -1.4038e-01        1.000           3.5
   9      3.2190e+04       6.9739e+00       -1.6678e-01        1.000           3.9
  10      2.5619e+04       7.0061e+00       -1.9562e-01        1.000           4.4
  11      2.0389e+04       7.0427e+00       -2.2034e-01        1.000           4.8
  12      1.6227e+04       7.0811e+00       -2.4314e-01        1.000           5.2
  13      1.2914e+04       7.1201e+00       -2.6754e-01        1.000           5.7
  14      1.0278e+04       7.1624e+00       -2.9282e-01        1.000           6.1
  15      8.1797e+03       7.2055e+00       -3.2151e-01        1.000           6.5
  16      6.5099e+03       7.2557e+00       -3.4924e-01        1.000           7.0
  17      5.1809e+03       7.3084e+00       -3.7878e-01        1.000           7.4
  18      4.1233e+03       7.3669e+00       -4.0985e-01        1.000           7.8
  19      3.2816e+03       7.4292e+00       -4.4168e-01        1.000           8.3
  20      2.6117e+03       7.4969e+00       -4.7414e-01        1.000           8.7
  21      2.0785e+03       7.5701e+00       -5.0809e-01        1.000           9.2
  22      1.6542e+03       7.6498e+00       -5.4229e-01        1.000           9.6
  23      1.3165e+03       7.7318e+00       -5.7648e-01        1.000          10.0
  24      1.0478e+03       7.8185e+00       -6.1285e-01        1.000          10.5
  25      8.3387e+02       7.9143e+00       -6.4868e-01        1.000          11.0
  26      6.6364e+02       8.0122e+00       -6.8527e-01        1.000          11.4
  27      5.2816e+02       8.1171e+00       -7.2006e-01        1.000          11.9
  28      4.2034e+02       8.2280e+00       -7.5924e-01        1.000          12.3
  29      3.3453e+02       8.3443e+00       -7.9754e-01        1.000          12.7
  30      2.6624e+02       8.4684e+00       -8.3510e-01        1.000          13.2
  31      2.1189e+02       8.5980e+00       -8.7265e-01        1.000          13.6
  32      1.6864e+02       8.7392e+00       -9.1031e-01        1.000          14.0
  33      1.3421e+02       8.8874e+00       -9.4274e-01        1.000          14.5
  34      1.0681e+02       9.0442e+00       -9.7201e-01        1.000          14.9
  35      8.5008e+01       9.2079e+00       -9.9283e-01        1.000          15.4
  36      6.7654e+01       9.3798e+00       -1.0094e+00        1.000          15.9
  37      5.3524e+01       9.5682e+00       -1.0132e+00        1.000          17.1
  38      4.1896e+01       9.7626e+00       -9.9468e-01        1.000          18.7
  39      3.2409e+01       9.9604e+00       -9.6229e-01        1.000          19.8
  40      2.4746e+01       1.0158e+01       -9.0746e-01        1.000          21.0
  41      1.8624e+01       1.0348e+01       -8.2788e-01        1.000          22.3
  42      1.3792e+01       1.0516e+01       -7.3338e-01        1.000          23.8
  43      1.0031e+01       1.0662e+01       -6.2173e-01        1.000          25.4
  44      7.1499e+00       1.0778e+01       -5.0375e-01        1.000          27.2
  45      4.9825e+00       1.0860e+01       -3.8908e-01        1.000          29.4
  46      3.3858e+00       1.0902e+01       -2.9245e-01        1.000          32.1
  47      2.2374e+00       1.0910e+01       -2.1005e-01        1.000          35.5
  48      1.4343e+00       1.0879e+01       -1.3997e-01        1.000          40.9
  49      8.9031e-01       1.0808e+01       -8.8439e-02        1.000          47.7
  50      5.3506e-01       1.0743e+01       -5.6714e-02        1.000          57.7
  51      3.1211e-01       1.0790e+01       -3.7643e-02        1.000          72.6
  52      1.7783e-01       1.1020e+01       -2.6053e-02        1.000          97.1
  53      1.0000e-01       1.0756e+01       -1.4905e-02        1.000         133.0

