File.......:  600eis 1105h - OCT,28.2014

System.....:  
Potential..:  0.000V
Current....:  4.663uA
Temperature:  -1.0+-0.1C
Time.......:  17:11:53 - 17:14:17
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   50
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
  1       1.0000e+05       6.5586e+00        3.3685e-03        1.000           0.0
  2       7.9606e+04       6.5910e+00       -4.4397e-02        1.000           1.7
  3       6.3371e+04       6.6235e+00       -8.3243e-02        1.000           2.1
  4       5.0448e+04       6.6529e+00       -1.1566e-01        1.000           2.6
  5       4.0159e+04       6.6826e+00       -1.4239e-01        1.000           3.0
  6       3.1969e+04       6.7141e+00       -1.6522e-01        1.000           3.4
  7       2.5450e+04       6.7437e+00       -1.9125e-01        1.000           3.9
  8       2.0259e+04       6.7759e+00       -2.1242e-01        1.000           4.4
  9       1.6128e+04       6.8089e+00       -2.3311e-01        1.000           4.8
 10       1.2839e+04       6.8444e+00       -2.5533e-01        1.000           5.2
 11       1.0220e+04       6.8826e+00       -2.7934e-01        1.000           5.7
 12       8.1360e+03       6.9221e+00       -3.0622e-01        1.000           6.1
 13       6.4768e+03       6.9684e+00       -3.3185e-01        1.000           6.6
 14       5.1559e+03       7.0178e+00       -3.5952e-01        1.000           7.0
 15       4.1044e+03       7.0712e+00       -3.8838e-01        1.000           7.5
 16       3.2674e+03       7.1299e+00       -4.1929e-01        1.000           7.9
 17       2.6010e+03       7.1935e+00       -4.4913e-01        1.000           8.3
 18       2.0706e+03       7.2623e+00       -4.7946e-01        1.000           8.8
 19       1.6483e+03       7.3362e+00       -5.0968e-01        1.000           9.2
 20       1.3122e+03       7.4145e+00       -5.4060e-01        1.000           9.7
 21       1.0446e+03       7.4981e+00       -5.7114e-01        1.000          10.1
 22       8.3153e+02       7.5865e+00       -6.0256e-01        1.000          10.5
 23       6.6195e+02       7.6804e+00       -6.3259e-01        1.000          11.0
 24       5.2695e+02       7.7794e+00       -6.6132e-01        1.000          11.4
 25       4.1949e+02       7.8840e+00       -6.8994e-01        1.000          11.9
 26       3.3394e+02       7.9943e+00       -7.1434e-01        1.000          12.3
 27       2.6584e+02       8.1117e+00       -7.3681e-01        1.000          12.7
 28       2.1162e+02       8.2333e+00       -7.5636e-01        1.000          13.2
 29       1.6846e+02       8.3598e+00       -7.6892e-01        1.000          13.6
 30       1.3411e+02       8.4908e+00       -7.7535e-01        1.000          14.0
 31       1.0676e+02       8.6243e+00       -7.7389e-01        1.000          14.5
 32       8.4986e+01       8.7583e+00       -7.6032e-01        1.000          14.9
 33       6.7654e+01       8.8899e+00       -7.4193e-01        1.000          15.4
 34       5.3524e+01       9.0290e+00       -7.1137e-01        1.000          16.7
 35       4.1896e+01       9.1621e+00       -6.6627e-01        1.000          18.3
 36       3.2409e+01       9.2898e+00       -6.1303e-01        1.000          19.4
 37       2.4746e+01       9.4053e+00       -5.5003e-01        1.000          20.6
 38       1.8624e+01       9.5109e+00       -4.7807e-01        1.000          21.9
 39       1.3792e+01       9.6031e+00       -4.1097e-01        1.000          23.3
 40       1.0031e+01       9.6837e+00       -3.4213e-01        1.000          24.9
 41       7.1499e+00       9.7533e+00       -2.7297e-01        1.000          26.8
 42       4.9825e+00       9.8148e+00       -2.1208e-01        1.000          29.0
 43       3.3858e+00       9.8678e+00       -1.6250e-01        1.000          31.7
 44       2.2374e+00       9.9081e+00       -1.1964e-01        1.000          35.1
 45       1.4343e+00       9.9328e+00       -8.2992e-02        1.000          40.5
 46       8.9031e-01       9.9124e+00       -5.2176e-02        1.000          47.3
 47       5.3506e-01       9.8114e+00       -3.4397e-02        1.000          57.2
 48       3.1211e-01       9.6930e+00       -2.1814e-02        1.000          72.2
 49       1.7783e-01       9.8267e+00       -1.6504e-02        0.999          96.6
 50       1.0000e-01       9.8172e+00       -4.6217e-03        1.000         132.5

