File.......:  600eis 318h - SEP,25.2014

System.....:  
Potential..:  0.000V
Current....:  1.0388uA
Temperature:  -0.7+-0.1C
Time.......:  21:41:03 - 21:43:29
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   53
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
  1       2.0000e+05       6.2436e+00        1.8240e-01        0.999           0.0
  2       1.5917e+05       6.2602e+00        1.0955e-01        1.000           1.4
  3       1.2668e+05       6.2659e+00        4.5014e-02        0.999           1.9
  4       1.0082e+05       6.3091e+00       -6.9428e-03        0.999           2.3
  5       8.0237e+04       6.3326e+00       -4.5122e-02        1.000           2.8
  6       6.3857e+04       6.3618e+00       -8.3297e-02        1.000           3.2
  7       5.0821e+04       6.3872e+00       -1.1411e-01        1.000           3.6
  8       4.0447e+04       6.4186e+00       -1.3624e-01        1.000           4.1
  9       3.2190e+04       6.4489e+00       -1.5260e-01        0.999           4.5
 10       2.5619e+04       6.4834e+00       -1.6427e-01        1.000           5.2
 11       2.0389e+04       6.5129e+00       -1.8502e-01        1.000           5.9
 12       1.6227e+04       6.5441e+00       -2.0545e-01        1.000           6.3
 13       1.2914e+04       6.5778e+00       -2.2691e-01        1.000           6.8
 14       1.0278e+04       6.6133e+00       -2.4927e-01        1.000           7.2
 15       8.1797e+03       6.6511e+00       -2.7405e-01        1.000           7.6
 16       6.5099e+03       6.6939e+00       -2.9819e-01        1.000           8.1
 17       5.1809e+03       6.7402e+00       -3.2267e-01        1.000           8.5
 18       4.1233e+03       6.7908e+00       -3.4807e-01        1.000           9.0
 19       3.2816e+03       6.8447e+00       -3.7448e-01        1.000           9.4
 20       2.6117e+03       6.9034e+00       -4.0051e-01        1.000           9.8
 21       2.0785e+03       6.9663e+00       -4.2619e-01        1.000          10.3
 22       1.6542e+03       7.0342e+00       -4.5182e-01        1.000          10.7
 23       1.3165e+03       7.1058e+00       -4.7732e-01        1.000          11.1
 24       1.0478e+03       7.1817e+00       -5.0134e-01        1.000          11.6
 25       8.3387e+02       7.2626e+00       -5.2678e-01        1.000          12.0
 26       6.6364e+02       7.3484e+00       -5.4912e-01        1.000          12.5
 27       5.2816e+02       7.4378e+00       -5.6899e-01        1.000          12.9
 28       4.2034e+02       7.5331e+00       -5.8742e-01        1.000          13.4
 29       3.3453e+02       7.6317e+00       -6.0117e-01        1.000          13.8
 30       2.6624e+02       7.7347e+00       -6.0937e-01        1.000          14.3
 31       2.1189e+02       7.8423e+00       -6.0967e-01        1.000          14.7
 32       1.6864e+02       7.9468e+00       -6.0722e-01        1.000          15.1
 33       1.3421e+02       8.0513e+00       -5.9416e-01        1.000          15.6
 34       1.0681e+02       8.1531e+00       -5.7592e-01        1.000          16.0
 35       8.5008e+01       8.2515e+00       -5.4802e-01        1.000          16.5
 36       6.7654e+01       8.3429e+00       -5.1899e-01        1.000          17.0
 37       5.3524e+01       8.4404e+00       -4.8321e-01        1.000          18.3
 38       4.1896e+01       8.5246e+00       -4.3956e-01        1.000          19.9
 39       3.2409e+01       8.6045e+00       -3.9431e-01        1.000          21.0
 40       2.4746e+01       8.6773e+00       -3.4687e-01        1.000          22.2
 41       1.8624e+01       8.7415e+00       -2.9501e-01        1.000          23.5
 42       1.3792e+01       8.7977e+00       -2.5123e-01        1.000          25.0
 43       1.0031e+01       8.8461e+00       -2.0475e-01        1.000          26.6
 44       7.1499e+00       8.8867e+00       -1.6072e-01        1.000          28.4
 45       4.9825e+00       8.9220e+00       -1.2232e-01        1.000          30.6
 46       3.3858e+00       8.9472e+00       -9.2301e-02        1.000          33.3
 47       2.2374e+00       8.9612e+00       -6.7175e-02        1.000          36.7
 48       1.4343e+00       8.9559e+00       -4.4081e-02        1.000          42.2
 49       8.9031e-01       8.9065e+00       -2.7235e-02        1.000          49.0
 50       5.3506e-01       8.8062e+00       -1.7097e-02        1.000          59.0
 51       3.1211e-01       8.7521e+00       -1.2967e-02        1.000          74.0
 52       1.7783e-01       8.9190e+00       -1.0990e-02        0.999          98.4
 53       1.0000e-01       8.8043e+00       -2.2567e-03        1.000         134.4

