File.......:  600eis 1468h - NOV,12.2014

System.....:  
Potential..:  0.000V
Current....:  -8.2306uA
Temperature:  -0.8+-0.0C
Time.......:  19:15:02 - 19:17:27
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   53
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
  1       2.0000e+05       5.2882e+00        3.4231e-01        1.000           0.0
  2       1.5917e+05       5.3103e+00        2.3482e-01        1.000           1.4
  3       1.2668e+05       5.3334e+00        1.4704e-01        1.000           1.9
  4       1.0082e+05       5.3477e+00        8.6551e-02        1.000           2.3
  5       8.0237e+04       5.3805e+00        2.7675e-02        0.999           2.7
  6       6.3857e+04       5.3977e+00       -1.7707e-02        1.000           3.1
  7       5.0821e+04       5.4238e+00       -5.5531e-02        1.000           3.6
  8       4.0447e+04       5.4464e+00       -8.3733e-02        1.000           4.0
  9       3.2190e+04       5.4712e+00       -1.1335e-01        1.000           4.4
 10       2.5619e+04       5.4950e+00       -1.4031e-01        1.000           4.8
 11       2.0389e+04       5.5237e+00       -1.6695e-01        1.000           5.2
 12       1.6227e+04       5.5539e+00       -1.8957e-01        1.000           5.7
 13       1.2914e+04       5.5838e+00       -2.1420e-01        1.000           6.1
 14       1.0278e+04       5.6179e+00       -2.3867e-01        1.000           6.5
 15       8.1797e+03       5.6545e+00       -2.6583e-01        1.000           7.0
 16       6.5099e+03       5.6952e+00       -2.9011e-01        1.000           7.4
 17       5.1809e+03       5.7396e+00       -3.1475e-01        1.000           7.8
 18       4.1233e+03       5.7885e+00       -3.4078e-01        1.000           8.3
 19       3.2816e+03       5.8417e+00       -3.6775e-01        1.000           8.7
 20       2.6117e+03       5.8983e+00       -3.9333e-01        1.000           9.1
 21       2.0785e+03       5.9596e+00       -4.1741e-01        1.000           9.6
 22       1.6542e+03       6.0234e+00       -4.4215e-01        1.000          10.0
 23       1.3165e+03       6.0930e+00       -4.6651e-01        1.000          10.4
 24       1.0478e+03       6.1665e+00       -4.8937e-01        1.000          10.8
 25       8.3387e+02       6.2431e+00       -5.1296e-01        1.000          11.3
 26       6.6364e+02       6.3218e+00       -5.3496e-01        1.000          11.7
 27       5.2816e+02       6.4084e+00       -5.5502e-01        1.000          12.1
 28       4.2034e+02       6.5024e+00       -5.6754e-01        1.000          12.5
 29       3.3453e+02       6.5905e+00       -5.8947e-01        1.000          12.9
 30       2.6624e+02       6.6893e+00       -6.0079e-01        1.000          13.4
 31       2.1189e+02       6.7976e+00       -6.1319e-01        1.000          14.0
 32       1.6864e+02       6.9050e+00       -6.1224e-01        1.000          14.7
 33       1.3421e+02       7.0080e+00       -6.0929e-01        1.000          15.1
 34       1.0681e+02       7.1125e+00       -6.0039e-01        1.000          15.6
 35       8.5008e+01       7.2160e+00       -5.8271e-01        1.000          16.0
 36       6.7654e+01       7.3154e+00       -5.6075e-01        1.000          16.5
 37       5.3524e+01       7.4184e+00       -5.3273e-01        1.000          17.8
 38       4.1896e+01       7.5153e+00       -4.9250e-01        1.000          19.4
 39       3.2409e+01       7.6035e+00       -4.4781e-01        1.000          20.5
 40       2.4746e+01       7.6849e+00       -3.9883e-01        1.000          21.7
 41       1.8624e+01       7.7586e+00       -3.4404e-01        1.000          23.0
 42       1.3792e+01       7.8235e+00       -2.9540e-01        1.000          24.4
 43       1.0031e+01       7.8810e+00       -2.4423e-01        1.000          26.0
 44       7.1499e+00       7.9314e+00       -1.9211e-01        1.000          27.9
 45       4.9825e+00       7.9758e+00       -1.4897e-01        1.000          30.1
 46       3.3858e+00       8.0148e+00       -1.1442e-01        1.000          32.8
 47       2.2374e+00       8.0490e+00       -8.4939e-02        1.000          36.2
 48       1.4343e+00       8.0715e+00       -5.7757e-02        1.000          41.6
 49       8.9031e-01       8.0608e+00       -3.7705e-02        1.000          48.5
 50       5.3506e-01       7.9879e+00       -2.3304e-02        1.000          58.4
 51       3.1211e-01       7.9076e+00       -1.6057e-02        1.000          73.3
 52       1.7783e-01       8.0241e+00       -1.2518e-02        0.999          97.8
 53       1.0000e-01       7.9750e+00       -3.5513e-03        1.000         133.7

