File.......:  600eis 361h - SEP,27.2014

System.....:  
Potential..:  0.000V
Current....:  2.126uA
Temperature:  -0.9+-0.0C
Time.......:  16:45:11 - 16:47:37
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   53
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
  1       2.0000e+05       6.3356e+00        3.7463e-01        1.000           0.0
  2       1.5917e+05       6.3609e+00        2.5404e-01        1.000           1.4
  3       1.2668e+05       6.3811e+00        1.6968e-01        0.999           1.9
  4       1.0082e+05       6.4169e+00        1.1999e-01        1.000           2.6
  5       8.0237e+04       6.4465e+00        5.1554e-02        1.000           3.3
  6       6.3857e+04       6.4746e+00       -3.5782e-04        1.000           3.7
  7       5.0821e+04       6.5021e+00       -4.5813e-02        1.000           4.1
  8       4.0447e+04       6.5286e+00       -8.0796e-02        1.000           4.6
  9       3.2190e+04       6.5560e+00       -1.1372e-01        1.000           5.0
 10       2.5619e+04       6.5829e+00       -1.4336e-01        1.000           5.5
 11       2.0389e+04       6.6094e+00       -1.7001e-01        1.000           5.9
 12       1.6227e+04       6.6402e+00       -1.9405e-01        1.000           6.3
 13       1.2914e+04       6.6712e+00       -2.1837e-01        1.000           6.8
 14       1.0278e+04       6.7040e+00       -2.4401e-01        1.000           7.2
 15       8.1797e+03       6.7397e+00       -2.7111e-01        1.000           7.7
 16       6.5099e+03       6.7804e+00       -2.9694e-01        1.000           8.1
 17       5.1809e+03       6.8236e+00       -3.2315e-01        1.000           8.5
 18       4.1233e+03       6.8710e+00       -3.5013e-01        1.000           9.0
 19       3.2816e+03       6.9225e+00       -3.7740e-01        1.000           9.4
 20       2.6117e+03       6.9786e+00       -4.0446e-01        1.000           9.9
 21       2.0785e+03       7.0389e+00       -4.3102e-01        1.000          10.3
 22       1.6542e+03       7.1033e+00       -4.5838e-01        1.000          10.7
 23       1.3165e+03       7.1717e+00       -4.8287e-01        1.000          11.2
 24       1.0478e+03       7.2451e+00       -5.0850e-01        1.000          11.6
 25       8.3387e+02       7.3216e+00       -5.3246e-01        1.000          12.1
 26       6.6364e+02       7.4035e+00       -5.5564e-01        1.000          12.5
 27       5.2816e+02       7.4895e+00       -5.7657e-01        1.000          12.9
 28       4.2034e+02       7.5802e+00       -5.9398e-01        1.000          13.4
 29       3.3453e+02       7.6760e+00       -6.0712e-01        1.000          13.8
 30       2.6624e+02       7.7733e+00       -6.1463e-01        1.000          14.2
 31       2.1189e+02       7.8735e+00       -6.1569e-01        1.000          14.7
 32       1.6864e+02       7.9747e+00       -6.1159e-01        1.000          15.1
 33       1.3421e+02       8.0735e+00       -5.9812e-01        1.000          15.5
 34       1.0681e+02       8.1692e+00       -5.7953e-01        1.000          16.0
 35       8.5008e+01       8.2590e+00       -5.5145e-01        1.000          16.5
 36       6.7654e+01       8.3427e+00       -5.2133e-01        1.000          17.0
 37       5.3524e+01       8.4053e+00       -4.8264e-01        1.000          18.3
 38       4.1896e+01       8.4719e+00       -4.3722e-01        1.000          19.8
 39       3.2409e+01       8.5294e+00       -3.9102e-01        1.000          21.0
 40       2.4746e+01       8.5776e+00       -3.4254e-01        1.000          22.2
 41       1.8624e+01       8.6167e+00       -2.9034e-01        1.000          23.5
 42       1.3792e+01       8.6461e+00       -2.4634e-01        1.000          24.9
 43       1.0031e+01       8.6680e+00       -2.0038e-01        1.000          26.5
 44       7.1499e+00       8.6795e+00       -1.5647e-01        1.000          28.4
 45       4.9825e+00       8.6876e+00       -1.1948e-01        1.000          30.6
 46       3.3858e+00       8.6902e+00       -9.0565e-02        1.000          33.3
 47       2.2374e+00       8.6938e+00       -6.5897e-02        1.000          36.7
 48       1.4343e+00       8.7058e+00       -4.4389e-02        1.000          42.1
 49       8.9031e-01       8.7373e+00       -2.8644e-02        1.000          49.0
 50       5.3506e-01       8.8068e+00       -1.9965e-02        1.000          58.9
 51       3.1211e-01       8.9226e+00       -1.4427e-02        1.000          73.9
 52       1.7783e-01       8.8215e+00       -6.2689e-03        1.000          98.4
 53       1.0000e-01       8.8513e+00       -1.1027e-02        0.999         134.3

