File.......:  600eis 456h - OCT,01.2014

System.....:  
Potential..:  0.000V
Current....:  5.0917uA
Temperature:  -1.0+-0.0C
Time.......:  16:49:23 - 16:51:48
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   50
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
  1       1.0000e+05       6.3347e+00        1.8360e-02        0.999           0.0
  2       7.9606e+04       6.3627e+00       -3.3129e-02        1.000           1.4
  3       6.3371e+04       6.3864e+00       -6.7773e-02        1.000           1.9
  4       5.0448e+04       6.4137e+00       -1.0029e-01        1.000           2.3
  5       4.0159e+04       6.4418e+00       -1.2616e-01        1.000           2.8
  6       3.1969e+04       6.4608e+00       -1.5267e-01        0.999           3.2
  7       2.5450e+04       6.4967e+00       -1.6389e-01        1.000           3.9
  8       2.0259e+04       6.5234e+00       -1.8549e-01        1.000           4.6
  9       1.6128e+04       6.5517e+00       -2.0714e-01        1.000           5.1
 10       1.2839e+04       6.5815e+00       -2.2943e-01        1.000           5.5
 11       1.0220e+04       6.6149e+00       -2.5280e-01        1.000           5.9
 12       8.1360e+03       6.6499e+00       -2.7867e-01        1.000           6.4
 13       6.4768e+03       6.6903e+00       -3.0289e-01        1.000           6.9
 14       5.1559e+03       6.7336e+00       -3.2847e-01        1.000           7.3
 15       4.1044e+03       6.7817e+00       -3.5505e-01        1.000           7.8
 16       3.2674e+03       6.8339e+00       -3.8217e-01        1.000           8.2
 17       2.6010e+03       6.8905e+00       -4.0883e-01        1.000           8.6
 18       2.0706e+03       6.9524e+00       -4.3492e-01        1.000           9.1
 19       1.6483e+03       7.0183e+00       -4.6098e-01        1.000           9.5
 20       1.3122e+03       7.0888e+00       -4.8680e-01        1.000          10.0
 21       1.0446e+03       7.1637e+00       -5.1161e-01        1.000          10.5
 22       8.3153e+02       7.2429e+00       -5.3650e-01        1.000          10.9
 23       6.6195e+02       7.3272e+00       -5.5863e-01        1.000          11.3
 24       5.2695e+02       7.4168e+00       -5.7881e-01        1.000          11.8
 25       4.1949e+02       7.5094e+00       -5.9710e-01        1.000          12.2
 26       3.3394e+02       7.6086e+00       -6.0985e-01        1.000          12.7
 27       2.6584e+02       7.7093e+00       -6.1788e-01        1.000          13.1
 28       2.1162e+02       7.8132e+00       -6.2055e-01        1.000          13.6
 29       1.6846e+02       7.9179e+00       -6.1573e-01        1.000          14.0
 30       1.3411e+02       8.0213e+00       -6.0272e-01        1.000          14.4
 31       1.0676e+02       8.1232e+00       -5.8525e-01        1.000          14.9
 32       8.4986e+01       8.2179e+00       -5.5775e-01        1.000          15.4
 33       6.7654e+01       8.3076e+00       -5.2828e-01        1.000          15.9
 34       5.3524e+01       8.3948e+00       -4.9153e-01        1.000          17.1
 35       4.1896e+01       8.4782e+00       -4.4714e-01        1.000          18.7
 36       3.2409e+01       8.5549e+00       -4.0131e-01        1.000          19.9
 37       2.4746e+01       8.6246e+00       -3.5406e-01        1.000          21.1
 38       1.8624e+01       8.6871e+00       -3.0238e-01        1.000          22.4
 39       1.3792e+01       8.7427e+00       -2.5710e-01        1.000          23.8
 40       1.0031e+01       8.7929e+00       -2.1103e-01        1.000          25.4
 41       7.1499e+00       8.8395e+00       -1.6671e-01        1.000          27.3
 42       4.9825e+00       8.8828e+00       -1.2764e-01        1.000          29.5
 43       3.3858e+00       8.9237e+00       -9.7454e-02        1.000          32.2
 44       2.2374e+00       8.9646e+00       -7.1217e-02        1.000          35.6
 45       1.4343e+00       9.0148e+00       -4.9343e-02        1.000          41.0
 46       8.9031e-01       9.0581e+00       -3.1836e-02        1.000          47.9
 47       5.3506e-01       9.0410e+00       -2.0394e-02        1.000          57.8
 48       3.1211e-01       8.9060e+00       -1.2648e-02        0.999          72.8
 49       1.7783e-01       8.8820e+00       -1.0927e-02        1.000          97.2
 50       1.0000e-01       9.0184e+00       -4.2498e-04        0.999         133.2

