File.......:  600eis 1061h - OCT,26.2014

System.....:  
Potential..:  0.000V
Current....:  -2.0052uA
Temperature:  -1.1+-0.1C
Time.......:  20:22:29 - 20:24:51
Comment....:  
              
              
              
              
              
Impedance samples

Lines:   50
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+05       6.6958e+00        9.2331e-02        1.000           0.0
   2      7.9606e+04       6.7248e+00        2.5733e-02        1.000           1.0
   3      6.3371e+04       6.7621e+00       -2.9451e-02        1.000           1.5
   4      5.0448e+04       6.7933e+00       -7.0289e-02        1.000           1.9
   5      4.0159e+04       6.8289e+00       -1.0785e-01        1.000           2.3
   6      3.1969e+04       6.8564e+00       -1.3782e-01        1.000           2.7
   7      2.5450e+04       6.8881e+00       -1.7195e-01        1.000           3.2
   8      2.0259e+04       6.9191e+00       -1.9773e-01        1.000           3.6
   9      1.6128e+04       6.9541e+00       -2.2251e-01        1.000           4.0
  10      1.2839e+04       6.9897e+00       -2.4669e-01        1.000           4.5
  11      1.0220e+04       7.0274e+00       -2.7259e-01        1.000           4.9
  12      8.1360e+03       7.0675e+00       -3.0159e-01        1.000           5.4
  13      6.4768e+03       7.1127e+00       -3.2694e-01        1.000           5.8
  14      5.1559e+03       7.1617e+00       -3.5625e-01        1.000           6.2
  15      4.1044e+03       7.2144e+00       -3.8751e-01        1.000           6.7
  16      3.2674e+03       7.2729e+00       -4.1842e-01        1.000           7.1
  17      2.6010e+03       7.3353e+00       -4.4993e-01        1.000           7.5
  18      2.0706e+03       7.4024e+00       -4.8129e-01        1.000           8.0
  19      1.6483e+03       7.4764e+00       -5.1213e-01        1.000           8.4
  20      1.3122e+03       7.5519e+00       -5.4359e-01        1.000           8.9
  21      1.0446e+03       7.6342e+00       -5.7609e-01        1.000           9.3
  22      8.3153e+02       7.7214e+00       -6.0594e-01        1.000           9.7
  23      6.6195e+02       7.8140e+00       -6.3673e-01        1.000          10.2
  24      5.2695e+02       7.9099e+00       -6.6635e-01        1.000          10.6
  25      4.1949e+02       8.0124e+00       -6.9802e-01        1.000          11.0
  26      3.3394e+02       8.1209e+00       -7.2341e-01        1.000          11.5
  27      2.6584e+02       8.2343e+00       -7.4582e-01        1.000          11.9
  28      2.1162e+02       8.3533e+00       -7.6509e-01        1.000          12.3
  29      1.6846e+02       8.4783e+00       -7.7897e-01        1.000          12.8
  30      1.3411e+02       8.6056e+00       -7.8330e-01        1.000          13.2
  31      1.0676e+02       8.7357e+00       -7.8142e-01        1.000          13.6
  32      8.4986e+01       8.8640e+00       -7.6915e-01        1.000          14.1
  33      6.7654e+01       8.9908e+00       -7.4886e-01        1.000          14.6
  34      5.3524e+01       9.1015e+00       -7.0977e-01        1.000          15.9
  35      4.1896e+01       9.2156e+00       -6.6384e-01        1.000          17.4
  36      3.2409e+01       9.3219e+00       -6.0924e-01        1.000          18.6
  37      2.4746e+01       9.4162e+00       -5.4418e-01        1.000          19.8
  38      1.8624e+01       9.4954e+00       -4.7229e-01        1.000          21.1
  39      1.3792e+01       9.5571e+00       -4.0277e-01        1.000          22.5
  40      1.0031e+01       9.6031e+00       -3.3172e-01        1.000          24.1
  41      7.1499e+00       9.6307e+00       -2.6606e-01        1.000          26.0
  42      4.9825e+00       9.6461e+00       -2.0455e-01        1.000          28.2
  43      3.3858e+00       9.6454e+00       -1.5591e-01        1.000          30.9
  44      2.2374e+00       9.6397e+00       -1.1480e-01        1.000          34.3
  45      1.4343e+00       9.6370e+00       -7.8431e-02        1.000          39.7
  46      8.9031e-01       9.6480e+00       -5.1934e-02        1.000          46.6
  47      5.3506e-01       9.7026e+00       -3.6058e-02        1.000          56.5
  48      3.1211e-01       9.8407e+00       -2.5017e-02        1.000          71.4
  49      1.7783e-01       9.8249e+00       -1.1437e-02        1.000          95.9
  50      1.0000e-01       9.7116e+00       -1.3446e-02        0.999         131.8

