File.......:  600eis 430h - SEP,30.2014

System.....:  
Potential..:  0.000V
Current....:  2.8103uA
Temperature:  -0.9+-0.0C
Time.......:  14:08:21 - 14:10:46
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   50
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
  1       1.0000e+05       6.3472e+00        1.0682e-02        1.000           0.0
  2       7.9606e+04       6.3723e+00       -3.0262e-02        1.000           1.4
  3       6.3371e+04       6.4037e+00       -7.3133e-02        1.000           1.9
  4       5.0448e+04       6.4361e+00       -9.5575e-02        1.000           2.3
  5       4.0159e+04       6.4691e+00       -1.1962e-01        0.999           2.8
  6       3.1969e+04       6.4954e+00       -1.5179e-01        1.000           3.2
  7       2.5450e+04       6.5342e+00       -1.6119e-01        1.000           3.9
  8       2.0259e+04       6.5657e+00       -1.8427e-01        1.000           4.6
  9       1.6128e+04       6.5975e+00       -2.0577e-01        1.000           5.1
 10       1.2839e+04       6.6325e+00       -2.2931e-01        1.000           5.5
 11       1.0220e+04       6.6695e+00       -2.5288e-01        1.000           6.0
 12       8.1360e+03       6.7087e+00       -2.7872e-01        1.000           6.4
 13       6.4768e+03       6.7531e+00       -3.0367e-01        1.000           6.9
 14       5.1559e+03       6.8012e+00       -3.3025e-01        1.000           7.3
 15       4.1044e+03       6.8529e+00       -3.5624e-01        1.000           7.8
 16       3.2674e+03       6.9085e+00       -3.8352e-01        1.000           8.2
 17       2.6010e+03       6.9691e+00       -4.1026e-01        1.000           8.7
 18       2.0706e+03       7.0343e+00       -4.3688e-01        1.000           9.1
 19       1.6483e+03       7.1031e+00       -4.6328e-01        1.000           9.6
 20       1.3122e+03       7.1768e+00       -4.8870e-01        1.000          10.0
 21       1.0446e+03       7.2555e+00       -5.1372e-01        1.000          10.5
 22       8.3153e+02       7.3377e+00       -5.3933e-01        1.000          10.9
 23       6.6195e+02       7.4251e+00       -5.6146e-01        1.000          11.4
 24       5.2695e+02       7.5172e+00       -5.8083e-01        1.000          11.8
 25       4.1949e+02       7.6131e+00       -5.9848e-01        1.000          12.3
 26       3.3394e+02       7.7138e+00       -6.1128e-01        1.000          12.7
 27       2.6584e+02       7.8170e+00       -6.1835e-01        1.000          13.1
 28       2.1162e+02       7.9226e+00       -6.2179e-01        1.000          13.6
 29       1.6846e+02       8.0298e+00       -6.1482e-01        1.000          14.0
 30       1.3411e+02       8.1347e+00       -6.0224e-01        1.000          14.5
 31       1.0676e+02       8.2378e+00       -5.8629e-01        1.000          14.9
 32       8.4986e+01       8.3344e+00       -5.5866e-01        1.000          15.4
 33       6.7654e+01       8.4266e+00       -5.2839e-01        1.000          15.9
 34       5.3524e+01       8.5189e+00       -4.9158e-01        1.000          17.2
 35       4.1896e+01       8.6041e+00       -4.5083e-01        1.000          18.8
 36       3.2409e+01       8.6821e+00       -4.0502e-01        1.000          19.9
 37       2.4746e+01       8.7507e+00       -3.5719e-01        1.000          21.1
 38       1.8624e+01       8.8111e+00       -3.0576e-01        1.000          22.4
 39       1.3792e+01       8.8594e+00       -2.6057e-01        1.000          23.9
 40       1.0031e+01       8.8985e+00       -2.1438e-01        1.000          25.5
 41       7.1499e+00       8.9271e+00       -1.6852e-01        1.000          27.4
 42       4.9825e+00       8.9458e+00       -1.2913e-01        1.000          29.6
 43       3.3858e+00       8.9484e+00       -9.7505e-02        1.000          32.3
 44       2.2374e+00       8.9341e+00       -7.1880e-02        1.000          35.7
 45       1.4343e+00       8.9005e+00       -4.6665e-02        1.000          41.2
 46       8.9031e-01       8.8395e+00       -2.9596e-02        1.000          48.0
 47       5.3506e-01       8.7904e+00       -1.9615e-02        1.000          57.9
 48       3.1211e-01       8.8364e+00       -1.5772e-02        1.000          72.9
 49       1.7783e-01       8.9945e+00       -9.4033e-03        1.000          97.4
 50       1.0000e-01       8.7461e+00       -5.4381e-03        1.000         133.3

