File.......:  600eis 48h - SEP,14.2014

System.....:  
Potential..:  0.000V
Current....:  -33.088uA
Temperature:  -1.3+-0.1C
Time.......:  15:46:51 - 15:49:18
Comment....:  
              
              
              
              
              
Impedance samples

Lines:   56
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0082e+05       6.2238e+00        7.7060e-02        1.000           0.0
   2      1.2668e+05       6.2018e+00        1.6169e-01        1.000           1.1
   3      1.5917e+05       6.1801e+00        2.5212e-01        1.000           1.5
   4      2.0000e+05       6.1611e+00        3.6409e-01        1.000           2.0
   5      1.5917e+05       6.1705e+00        2.5833e-01        1.000           2.4
   6      1.2668e+05       6.1895e+00        1.5746e-01        1.000           2.8
   7      1.0082e+05       6.2038e+00        8.1850e-02        1.000           3.3
   8      8.0237e+04       6.2253e+00        2.2787e-02        1.000           3.7
   9      6.3857e+04       6.2508e+00       -2.2686e-02        1.000           4.2
  10      5.0821e+04       6.2703e+00       -6.1278e-02        1.000           4.6
  11      4.0447e+04       6.2948e+00       -8.8871e-02        0.999           5.0
  12      3.2190e+04       6.3149e+00       -1.1818e-01        1.000           5.5
  13      2.5619e+04       6.3467e+00       -1.4048e-01        1.000           6.2
  14      2.0389e+04       6.3707e+00       -1.6417e-01        1.000           6.8
  15      1.6227e+04       6.3964e+00       -1.8685e-01        1.000           7.3
  16      1.2914e+04       6.4243e+00       -2.0834e-01        1.000           7.8
  17      1.0278e+04       6.4544e+00       -2.3130e-01        1.000           8.2
  18      8.1797e+03       6.4865e+00       -2.5570e-01        1.000           8.7
  19      6.5099e+03       6.5235e+00       -2.7560e-01        1.000           9.1
  20      5.1809e+03       6.5633e+00       -2.9859e-01        1.000           9.5
  21      4.1233e+03       6.6063e+00       -3.2189e-01        1.000          10.0
  22      3.2816e+03       6.6529e+00       -3.4593e-01        1.000          10.4
  23      2.6117e+03       6.7032e+00       -3.6811e-01        1.000          10.9
  24      2.0785e+03       6.7584e+00       -3.8965e-01        1.000          11.4
  25      1.6542e+03       6.8166e+00       -4.1014e-01        1.000          11.8
  26      1.3165e+03       6.8785e+00       -4.3032e-01        1.000          12.3
  27      1.0478e+03       6.9446e+00       -4.4949e-01        1.000          12.7
  28      8.3387e+02       7.0148e+00       -4.6783e-01        1.000          13.2
  29      6.6364e+02       7.0880e+00       -4.8240e-01        1.000          13.6
  30      5.2816e+02       7.1659e+00       -4.9462e-01        1.000          14.0
  31      4.2034e+02       7.2474e+00       -5.0463e-01        1.000          14.5
  32      3.3453e+02       7.3313e+00       -5.0665e-01        1.000          14.9
  33      2.6624e+02       7.4152e+00       -5.0161e-01        1.000          15.4
  34      2.1189e+02       7.4986e+00       -4.9194e-01        1.000          15.8
  35      1.6864e+02       7.5814e+00       -4.7479e-01        1.000          16.3
  36      1.3421e+02       7.6578e+00       -4.5228e-01        1.000          16.7
  37      1.0681e+02       7.7305e+00       -4.2208e-01        1.000          17.2
  38      8.5008e+01       7.7960e+00       -3.8989e-01        1.000          17.6
  39      6.7654e+01       7.8520e+00       -3.5552e-01        1.000          18.1
  40      5.3524e+01       7.8992e+00       -3.1928e-01        1.000          19.4
  41      4.1896e+01       7.9467e+00       -2.7657e-01        1.000          21.0
  42      3.2409e+01       7.9862e+00       -2.3800e-01        1.000          22.2
  43      2.4746e+01       8.0183e+00       -2.0008e-01        1.000          23.4
  44      1.8624e+01       8.0455e+00       -1.6152e-01        1.000          24.7
  45      1.3792e+01       8.0702e+00       -1.3120e-01        1.000          26.7
  46      1.0031e+01       8.0913e+00       -1.0253e-01        1.000          28.3
  47      7.1499e+00       8.1096e+00       -7.7005e-02        1.000          30.2
  48      4.9825e+00       8.1313e+00       -5.5934e-02        1.000          32.4
  49      3.3858e+00       8.1556e+00       -4.2818e-02        1.000          35.2
  50      2.2374e+00       8.1868e+00       -3.0451e-02        1.000          38.7
  51      1.4343e+00       8.2310e+00       -2.0677e-02        1.000          44.1
  52      8.9031e-01       8.2930e+00       -1.1934e-02        1.000          50.9
  53      5.3506e-01       8.3400e+00       -8.3415e-03        1.000          60.8
  54      3.1211e-01       8.2601e+00       -4.4547e-03        1.000          75.8
  55      1.7783e-01       8.1327e+00       -4.3571e-03        1.000         100.3
  56      1.0000e-01       8.3422e+00       -2.2792e-03        1.000         136.2

